Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,-1.125,-10.0625,-0.0625,-0.1342773,-1.032227,-0.2324219,0.08886719,0.2651367,0.08251953
4,-2.8125,-8,0.25,-0.09521484,-1.062988,-0.2592773,0.08886719,0.2685547,0.08105469
8,-3.3125,0,1.4375,-0.1147461,-1.109863,-0.2592773,0.08886719,0.2661133,0.08251953
12,-4.875,7.3125,3.875,-0.1611328,-1.140625,-0.2631836,0.09033203,0.2636719,0.08251953
16,-8.0625,14.5625,4.375,-0.2231445,-1.214844,-0.2744141,0.09033203,0.2651367,0.08398438
20,-11.4375,18.75,4,-0.28125,-1.253418,-0.2631836,0.09033203,0.2651367,0.08398438
24,-18.4375,19.25,-1.1875,-0.3706055,-1.237793,-0.2705078,0.08886719,0.2661133,0.08691406
28,-24.5625,12.9375,-7.4375,-0.4013672,-1.26123,-0.2705078,0.09277344,0.2651367,0.08691406
33,-28.5,4.1875,-14.375,-0.4052734,-1.253418,-0.3051758,0.09033203,0.2651367,0.09228516
37,-29.5625,-6.625,-15.5625,-0.3666992,-1.300293,-0.3398438,0.08886719,0.2661133,0.09472656
41,-24.4375,-18.125,-13.0625,-0.3242188,-1.284668,-0.3476563,0.08886719,0.2675781,0.09472656
45,-21.4375,-25.75,-11.5,-0.2270508,-1.195313,-0.3208008,0.08886719,0.2675781,0.09765625
49,-24.5625,-21.0625,-15.75,-0.1225586,-1.05127,-0.2631836,0.08886719,0.2700195,0.09912109
53,-31.1875,-9.25,-21.6875,-0.08789063,-1.024414,-0.2514648,0.08789063,0.2685547,0.1030273
57,-31.3125,-0.5,-24.375,-0.09521484,-1.036133,-0.2553711,0.08544922,0.2709961,0.1044922
61,-30.8125,-2.6875,-21.4375,-0.1342773,-1.086426,-0.2861328,0.08447266,0.2724609,0.1069336
65,-23.1875,-11.25,-13.1875,-0.1381836,-1.214844,-0.3666992,0.08203125,0.2700195,0.1113281
