Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1,-5.1875,-1.25,4.0625,0.8652344,0.4672852,0.05566406,-0.1699219,-0.2558594,-0.06787109
5,-4.6875,0.75,2.6875,0.8691406,0.5058594,0.04785156,-0.1699219,-0.2543945,-0.07177734
9,-6.6875,1.75,1.3125,0.8535156,0.5332031,0.04052734,-0.168457,-0.2568359,-0.06640625
13,-10,1.0625,-1.375,0.8339844,0.5527344,0.04052734,-0.168457,-0.2558594,-0.07080078
17,-12.25,-0.1875,-2.6875,0.8183594,0.5449219,0.02490234,-0.168457,-0.2568359,-0.07177734
21,-14.1875,-2.1875,-0.5625,0.8496094,0.5136719,0.02099609,-0.168457,-0.2558594,-0.07177734
25,-13.3125,-3.75,2.8125,0.8457031,0.4946289,0.005859375,-0.1699219,-0.2543945,-0.07324219
29,-9,-3.25,3.4375,0.8574219,0.5019531,0.01708984,-0.1708984,-0.2529297,-0.07177734
33,-5.5625,-0.3125,2.5625,0.8652344,0.5371094,0.02490234,-0.168457,-0.2529297,-0.07324219
37,-5.25,1.5625,1.0625,0.8339844,0.5332031,0.01367188,-0.1699219,-0.2519531,-0.07177734
41,-3.25,1.25,0.5,0.8417969,0.5058594,0.005859375,-0.1699219,-0.2529297,-0.07470703
45,-1.8125,2,0.375,0.8652344,0.5097656,0.02880859,-0.1708984,-0.2529297,-0.07470703
49,-3.3125,2.1875,1.75,0.8613281,0.5097656,0.02880859,-0.1699219,-0.2529297,-0.07470703
53,-5.4375,2.625,6.4375,0.8730469,0.5761719,0.1098633,-0.1699219,-0.2529297,-0.07617188
57,-8.8125,7.25,4.375,0.8842773,0.6577148,0.09423828,-0.1708984,-0.2543945,-0.07617188
61,-12.875,9.375,1.5625,0.8574219,0.7314453,0.07128906,-0.1708984,-0.2529297,-0.07617188
65,-22.125,5.3125,1.0625,0.8339844,0.7817383,0.05175781,-0.1708984,-0.2529297,-0.07763672
69,-34.3125,1.5625,8.25,0.7797852,0.9101563,0.09814453,-0.1708984,-0.2529297,-0.07763672
74,-38.1875,-0.4375,-3.5625,0.7412109,0.9375,0.125,-0.1733398,-0.2504883,-0.08154297
78,-33.375,5.5625,-20.3125,0.7177734,1.015137,0.09423828,-0.1723633,-0.2504883,-0.08154297
82,-35.3125,9.125,-34.3125,0.6635742,1.12793,0.04443359,-0.1708984,-0.2504883,-0.08300781
86,-44.25,2,-46.375,0.5708008,1.255859,-0.005371094,-0.1708984,-0.2558594,-0.08691406
90,-60.5,-13.75,-54.75,0.5820313,1.341309,0.02880859,-0.168457,-0.2558594,-0.08837891
94,-75.3125,-24.0625,-69.5625,0.6328125,1.384277,0.03271484,-0.1665039,-0.2543945,-0.08837891
98,-85.6875,-27.5625,-83.6875,0.7021484,1.271484,0.07128906,-0.1650391,-0.2568359,-0.09375
102,-85.0625,-26.75,-92.4375,0.7915039,1.166504,0.1132813,-0.1625977,-0.2592773,-0.09667969
106,-78.5625,-17.9375,-96.1875,0.8535156,1.150879,0.1713867,-0.1601563,-0.2607422,-0.09667969
110,-69.75,-8.6875,-101.875,0.8535156,1.174316,0.1982422,-0.1533203,-0.2631836,-0.1005859
114,-65.8125,-3.375,-107.375,0.8769531,1.302734,0.2709961,-0.1484375,-0.2641602,-0.1005859
118,-72.75,2.6875,-111.25,0.8842773,1.368652,0.2944336,-0.1450195,-0.2680664,-0.1005859
122,-76.625,7.625,-118.5625,0.8691406,1.353027,0.3095703,-0.1352539,-0.2705078,-0.1035156
126,-72.375,11.75,-125.75,0.8959961,1.283203,0.3056641,-0.128418,-0.2744141,-0.105957
130,-55.875,22.4375,-128.0625,1.012207,1.240234,0.3867188,-0.1220703,-0.2768555,-0.105957
134,-36.375,39,-132.8125,0.9931641,1.294922,0.4213867,-0.1103516,-0.2807617,-0.1074219
138,-27.0625,50.1875,-139.875,0.9311523,1.442383,0.4633789,-0.1020508,-0.2895508,-0.105957
142,-30,51.3125,-145.5,0.8652344,1.535645,0.4404297,-0.09375,-0.2929688,-0.1088867
146,-41.9375,47.6875,-152.25,0.8652344,1.559082,0.4174805,-0.08056641,-0.2993164,-0.1088867
150,-47,46.6875,-158,0.9038086,1.49707,0.409668,-0.06640625,-0.3056641,-0.1113281
154,-47.25,46.8125,-169.875,0.9233398,1.493164,0.3867188,-0.05908203,-0.3120117,-0.112793
158,-50.3125,47.3125,-176.625,0.9814453,1.46582,0.4135742,-0.04248047,-0.3154297,-0.1181641
162,-57,48.5,-178.6875,1.031738,1.395996,0.4326172,-0.02587891,-0.3193359,-0.1235352
166,-59.5,53.9375,-182.6875,1.039551,1.314453,0.4287109,-0.01513672,-0.3208008,-0.1289063
170,-60.5625,60.5625,-190.125,0.9892578,1.267578,0.3789063,0.0009765625,-0.3232422,-0.1347656
174,-59.875,59.375,-191.9375,0.9389648,1.174316,0.3251953,0.01904297,-0.3178711,-0.1401367
178,-60.875,55.5625,-191.0625,0.8959961,1.135742,0.3056641,0.03076172,-0.3168945,-0.144043
182,-64,53.4375,-190,0.8959961,1.112305,0.3173828,0.04882813,-0.3120117,-0.1484375
186,-65.9375,55.75,-190.9375,0.8300781,1.057617,0.3056641,0.06298828,-0.3041992,-0.1523438
190,-65.8125,61.0625,-195.75,0.7993164,0.9643555,0.2749023,0.07470703,-0.3032227,-0.1538086
194,-59.875,64,-196.5625,0.7177734,0.9023438,0.2441406,0.09130859,-0.296875,-0.1538086
198,-59.5,64.0625,-194,0.6362305,0.890625,0.2060547,0.1079102,-0.2929688,-0.1523438
203,-63.3125,59.125,-185.25,0.578125,0.8520508,0.1904297,0.1176758,-0.2905273,-0.1523438
207,-69,54.1875,-174,0.4814453,0.7739258,0.1479492,0.1357422,-0.2856445,-0.1538086
211,-70.75,45.625,-164.1875,0.3999023,0.6616211,0.1171875,0.1499023,-0.2807617,-0.1577148
215,-65.5,41.0625,-156.0625,0.3925781,0.5761719,0.105957,0.1606445,-0.2753906,-0.1577148
219,-57,42.125,-149.6875,0.3417969,0.5019531,0.1132813,0.1713867,-0.2705078,-0.1645508
223,-49.1875,45.0625,-142.6875,0.2529297,0.4633789,0.1171875,0.1855469,-0.2641602,-0.1674805
227,-45.4375,42.1875,-138.5625,0.1171875,0.4282227,0.07910156,0.1928711,-0.2631836,-0.168457
231,-49.9375,33.5,-132.0625,0.09765625,0.4013672,0.08251953,0.2045898,-0.2543945,-0.1738281
235,-53.75,26.375,-120.375,0.04736328,0.2651367,0.07519531,0.2138672,-0.2470703,-0.1782227
239,-51.875,17.5625,-109.1875,-0.02978516,0.1293945,0.06738281,0.2202148,-0.2431641,-0.1835938
243,-44.625,13.4375,-99.6875,-0.02197266,0.05908203,0.08251953,0.2260742,-0.2329102,-0.1850586
247,-36.75,13.4375,-91.8125,-0.02197266,-0.006347656,0.1098633,0.2329102,-0.2270508,-0.1918945
251,-31.0625,13.8125,-83.75,-0.04882813,-0.03369141,0.144043,0.2353516,-0.2216797,-0.1958008
255,-31.4375,13.1875,-73,-0.08398438,-0.01416016,0.1943359,0.2436523,-0.2143555,-0.1958008
259,-39.9375,10.9375,-60,-0.09912109,-0.02197266,0.2368164,0.2436523,-0.2080078,-0.199707
263,-48,6.5625,-49.0625,-0.1342773,-0.05273438,0.3095703,0.25,-0.2045898,-0.2011719
267,-34.1875,18.625,-44.6875,0.03173828,-0.371582,0.4404297,0.2485352,-0.1992188,-0.2041016
271,2.4375,54.5625,-46.25,0.2875977,0.237793,0.5288086,0.2543945,-0.1933594,-0.206543
275,36.875,76.625,-14.6875,-0.09130859,-0.387207,0.4213867,0.2568359,-0.1958008,-0.2011719
279,23.875,66.5,16.125,-0.3393555,-0.04541016,0.3481445,0.2626953,-0.1958008,-0.1943359
