Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,-9.1875,6.8125,14.125,-0.6455078,-0.03369141,0.2636719,0.2080078,-0.1044922,-0.2368164
4,0.8125,12.9375,10.625,-0.7348633,-0.01025391,0.3134766,0.2080078,-0.1044922,-0.2353516
8,9.9375,10.0625,7.5625,-0.8510742,0.04736328,0.3789063,0.2080078,-0.1054688,-0.2368164
12,19,1.0625,8.5,-0.8706055,0.07861328,0.3979492,0.2094727,-0.1044922,-0.2368164
16,25.125,-4.5,12.125,-0.8354492,0.140625,0.3979492,0.2080078,-0.109375,-0.2353516
20,22.3125,-7.4375,15.5,-0.796875,0.2148438,0.3671875,0.2094727,-0.1118164,-0.2368164
24,14.9375,-5.375,19.8125,-0.7426758,0.2226563,0.340332,0.2094727,-0.1142578,-0.2353516
28,8.75,2.75,28.875,-0.8007813,0.2265625,0.3095703,0.2055664,-0.1142578,-0.2353516
32,5.875,6.5625,38.125,-0.9399414,0.237793,0.3134766,0.2055664,-0.1196289,-0.2338867
36,5.5625,2.5,45.3125,-1.099121,0.253418,0.3095703,0.2080078,-0.1196289,-0.2338867
41,4.375,-2.5,44.3125,-1.145508,0.2963867,0.2636719,0.203125,-0.1230469,-0.2353516
45,-7.375,1.0625,37.5625,-1.125977,0.3466797,0.2133789,0.2021484,-0.1279297,-0.2368164
49,-18.1875,17.4375,31,-1.041016,0.2963867,0.2172852,0.2021484,-0.1279297,-0.2324219
53,-15.4375,34.5625,34.5625,-1.133789,0.2495117,0.2250977,0.2045898,-0.1308594,-0.2324219
57,-8.5,40.0625,39.0625,-1.165039,0.2768555,0.105957,0.2055664,-0.1318359,-0.230957
61,-3.5,50.6875,38.4375,-1.11084,0.2265625,-0.04736328,0.2070313,-0.1333008,-0.2299805
65,2.375,56.25,23.375,-1.211426,0.2148438,-0.2055664,0.2080078,-0.1342773,-0.2255859
69,4.75,60.75,3.75,-1.083496,0.1914063,-0.3286133,0.2119141,-0.1357422,-0.2202148
73,12.5625,77.625,-7.625,-0.9829102,0.1098633,-0.4282227,0.2138672,-0.1357422,-0.21875
77,34.75,96.1875,-13.4375,-1.001953,0.06298828,-0.5131836,0.2202148,-0.1367188,-0.2133789
81,61,109.1875,-20.8125,-1.083496,0.1875,-0.5517578,0.2260742,-0.1396484,-0.2041016
85,67.625,120,-38.4375,-1.044922,0.4013672,-0.5825195,0.2319336,-0.140625,-0.1972656
89,48.6875,139.9375,-53.6875,-1.041016,0.5058594,-0.5898438,0.2392578,-0.1420898,-0.1875
93,28.9375,162.5,-62.125,-1.048828,0.3896484,-0.5170898,0.25,-0.1381836,-0.1767578
97,33.75,174.25,-63.75,-1.195801,0.2226563,-0.4863281,0.2543945,-0.1357422,-0.1674805
101,64.625,182.8125,-54.625,-1.172852,0.1254883,-0.4667969,0.2641602,-0.1318359,-0.1508789
105,103.9375,199.75,-44.5,-1.172852,0.1640625,-0.6787109,0.2734375,-0.1308594,-0.1333008
109,127.9375,212.625,-48.8125,-1.416992,0.4555664,-0.6479492,0.2792969,-0.1293945,-0.1181641
113,117.3125,213.25,-58,-1.459473,0.6538086,-0.5400391,0.2841797,-0.1293945,-0.09667969
