Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,-7.8125,-8,2.5625,-0.3432617,0.921875,-0.06298828,0.1186523,-0.3691406,-0.1333008
4,-4.9375,-10.875,3,-0.3354492,0.9101563,-0.06689453,0.1166992,-0.3706055,-0.1303711
8,-1.25,-11.6875,1.375,-0.3242188,0.8984375,-0.08984375,0.1176758,-0.3691406,-0.1318359
12,4.25,-15.5,3,-0.3203125,0.9101563,-0.1054688,0.1166992,-0.3706055,-0.1318359
16,10.5625,-21.875,8.375,-0.3164063,0.9375,-0.09765625,0.1166992,-0.3706055,-0.1303711
20,18.375,-35.625,18.1875,-0.2851563,0.9838867,-0.1015625,0.1166992,-0.3681641,-0.1333008
24,26.875,-46.5625,31.875,-0.1499023,1.038574,-0.1362305,0.1118164,-0.3745117,-0.1318359
28,31.625,-43.1875,45.375,-0.03710938,1.193848,-0.1474609,0.1069336,-0.3745117,-0.1333008
32,24.4375,-33.5625,57.5625,-0.006347656,1.310547,-0.1015625,0.1035156,-0.3779297,-0.1303711
36,15.875,-32.8125,82.125,-0.06445313,1.32959,-0.08984375,0.09521484,-0.3793945,-0.1289063
41,14.125,-37.8125,106.1875,-0.05664063,1.248047,-0.08984375,0.08544922,-0.3803711,-0.1289063
45,14.5,-40.875,120.5,-0.01416016,1.221191,-0.1054688,0.07714844,-0.3842773,-0.1264648
49,15.75,-39.875,119.375,0.07861328,1.225098,-0.0859375,0.06298828,-0.3842773,-0.1279297
53,16.5,-34.6875,120.5625,0.1713867,1.225098,-0.06689453,0.0546875,-0.3867188,-0.1264648
57,15,-30.625,128.5625,0.2490234,1.283203,-0.05908203,0.04150391,-0.3891602,-0.1225586
61,9.875,-21.6875,136.875,0.3188477,1.349121,-0.03222656,0.02734375,-0.390625,-0.1225586
65,2.875,-14.9375,142.1875,0.3417969,1.321777,-0.03613281,0.01660156,-0.3916016,-0.1210938
69,3.5,-12.875,142.4375,0.4233398,1.368652,-0.03613281,0.0009765625,-0.3916016,-0.1210938
73,-0.625,-4.0625,150,0.5820313,1.438477,-0.05517578,-0.01025391,-0.390625,-0.1210938
77,-4.9375,17,164.8125,0.6870117,1.458008,-0.1015625,-0.02099609,-0.3916016,-0.1181641
81,-11.875,47.5625,183.375,0.6674805,1.43457,-0.1054688,-0.03759766,-0.3881836,-0.1196289
85,-19.8125,65.9375,190.8125,0.4931641,1.395996,-0.0859375,-0.05322266,-0.3842773,-0.1225586
89,-24.375,67,188.625,0.3339844,1.418945,-0.03613281,-0.06396484,-0.3818359,-0.125
93,-28.5625,54.9375,188.75,0.3691406,1.46582,0.009765625,-0.08056641,-0.3769531,-0.1264648
97,-28.9375,45.6875,198.4375,0.3886719,1.364746,0.009765625,-0.09863281,-0.3691406,-0.1333008
101,-21.1875,39.6875,212.375,0.4853516,1.356934,-0.02832031,-0.1103516,-0.3642578,-0.1347656
