Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,-7.9375,3.0625,3.375,0.8613281,0.6303711,0.005859375,-0.1757813,-0.2456055,-0.05029297
4,-17.125,8.4375,0,0.8691406,0.6303711,-0.02832031,-0.1733398,-0.2441406,-0.05029297
9,-21.5625,8,-2.875,0.8300781,0.6420898,-0.05126953,-0.1733398,-0.2441406,-0.05273438
13,-29.5,7.4375,-9.375,0.8261719,0.6577148,-0.1015625,-0.1733398,-0.2441406,-0.05419922
17,-31.5625,4.4375,-10.875,0.8339844,0.6225586,-0.1166992,-0.1733398,-0.2441406,-0.05566406
21,-35.375,5.1875,-13.25,0.8300781,0.6616211,-0.1015625,-0.1723633,-0.2431641,-0.05712891
25,-38.125,5.3125,-16.0625,0.8339844,0.6884766,-0.1206055,-0.1699219,-0.2441406,-0.05859375
29,-42.6875,4.25,-14.625,0.7954102,0.6923828,-0.128418,-0.1699219,-0.2470703,-0.0625
33,-41.8125,-0.4375,-16.625,0.7373047,0.6538086,-0.1708984,-0.1699219,-0.2470703,-0.06542969
37,-36.3125,-6,-19.4375,0.7451172,0.6577148,-0.1435547,-0.1699219,-0.2470703,-0.06640625
41,-24.5,-3.9375,-28.5,0.7529297,0.7470703,-0.128418,-0.168457,-0.2480469,-0.06640625
45,-27.625,-5.5625,-32.5625,0.7294922,0.793457,-0.1206055,-0.1665039,-0.2495117,-0.06640625
49,-33.1875,-10.625,-35.1875,0.675293,0.8632813,-0.0859375,-0.1640625,-0.2519531,-0.06640625
53,-30,-16.5625,-37.6875,0.7373047,0.840332,-0.01660156,-0.1650391,-0.2519531,-0.06933594
57,-28.125,-9.5,-45.5,0.7836914,0.956543,0.03271484,-0.1625977,-0.2529297,-0.06787109
61,-26.4375,-5.625,-47.4375,0.7529297,1.045898,0.09033203,-0.1591797,-0.2543945,-0.06787109
65,-36.75,-6.4375,-55.5625,0.6791992,1.217285,0.08251953,-0.1591797,-0.2583008,-0.06933594
69,-53.5,-13.9375,-58.8125,0.6713867,1.251953,0.144043,-0.1557617,-0.2568359,-0.07080078
73,-56.75,-13.4375,-65.8125,0.7021484,1.20166,0.1518555,-0.1518555,-0.2607422,-0.06933594
77,-42.0625,-3.625,-73.375,0.7797852,1.193848,0.1748047,-0.1494141,-0.2617188,-0.06933594
81,-26,9.5,-86.4375,0.6982422,1.341309,0.1904297,-0.1459961,-0.2641602,-0.07177734
85,-27.8125,7.4375,-91.0625,0.6328125,1.485352,0.2402344,-0.1391602,-0.2680664,-0.07177734
89,-43.0625,3.3125,-98.25,0.625,1.625,0.2480469,-0.1342773,-0.2705078,-0.06933594
93,-56.875,0.875,-109.1875,0.6831055,1.671875,0.2558594,-0.1269531,-0.2729492,-0.06933594
97,-69.25,-0.8125,-127.8125,0.7294922,1.671875,0.2250977,-0.1176758,-0.2783203,-0.06787109
101,-75.5625,-1.875,-140.6875,0.8149414,1.52002,0.2172852,-0.1137695,-0.2832031,-0.07080078
105,-67.625,2.125,-147.4375,0.8881836,1.411133,0.2402344,-0.09960938,-0.2905273,-0.07080078
109,-59.8125,8.625,-155.5,0.9233398,1.430664,0.2597656,-0.08886719,-0.2954102,-0.07324219
113,-64.375,12.3125,-159.5625,0.8959961,1.442383,0.2519531,-0.08056641,-0.3017578,-0.07470703
117,-70.9375,12.5,-162,0.9155273,1.337402,0.2558594,-0.06738281,-0.3056641,-0.07861328
121,-70.5,16.1875,-164.1875,0.9970703,1.310547,0.2597656,-0.05224609,-0.3154297,-0.08154297
125,-65.125,23.75,-172.4375,1.004395,1.248047,0.2709961,-0.04248047,-0.3178711,-0.08691406
129,-60.875,29.6875,-171.6875,0.9697266,1.186035,0.2519531,-0.02832031,-0.3232422,-0.09228516
133,-56.5625,28.5625,-170.125,0.8881836,1.146973,0.2636719,-0.01416016,-0.3256836,-0.1005859
138,-56.9375,25.4375,-164.625,0.8652344,1.209473,0.2675781,-0.001953125,-0.328125,-0.1044922
142,-63.8125,25.0625,-163.25,0.8920898,1.244141,0.2944336,0.01074219,-0.3266602,-0.1142578
146,-68.1875,29.75,-167.25,0.8803711,1.197754,0.3173828,0.0234375,-0.3256836,-0.1196289
150,-59,36.6875,-165.8125,0.8149414,1.088867,0.3212891,0.03417969,-0.3242188,-0.1235352
154,-43.0625,40.875,-162.8125,0.7680664,1.045898,0.3251953,0.04638672,-0.3193359,-0.1318359
