Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2,-10.5625,-10.1875,63.75,0.4311523,1.154785,-0.1015625,-0.04003906,-0.390625,-0.1098633
6,-12.5,-2.5,71.4375,0.4814453,1.182129,-0.09765625,-0.04394531,-0.3881836,-0.1088867
10,-13.3125,4.8125,80.375,0.5009766,1.174316,-0.07861328,-0.05078125,-0.3881836,-0.1113281
14,-17,8.1875,86.6875,0.5161133,1.263672,-0.05517578,-0.05810547,-0.3842773,-0.112793
18,-25.4375,11.375,91.5,0.5859375,1.279297,-0.04394531,-0.06738281,-0.3833008,-0.1166992
22,-27,10.125,103.875,0.644043,1.228516,-0.08203125,-0.07324219,-0.3818359,-0.1166992
26,-20.25,8.75,121.25,0.7875977,1.232422,-0.08203125,-0.08300781,-0.3769531,-0.1196289
30,-19.6875,20.8125,137.625,0.8803711,1.302734,-0.08203125,-0.09375,-0.3706055,-0.1225586
34,-22.875,33.1875,150.6875,0.8691406,1.349121,-0.08984375,-0.1010742,-0.3706055,-0.1235352
38,-25.375,40.25,162.75,0.8378906,1.306641,-0.09765625,-0.1162109,-0.3618164,-0.1264648
42,-22.875,44.1875,175.9375,0.8222656,1.263672,-0.1015625,-0.1293945,-0.3554688,-0.1303711
46,-21.3125,42.1875,186.4375,0.7680664,1.325684,-0.06298828,-0.1376953,-0.3491211,-0.1303711
50,-22.6875,37.3125,195.5625,0.8417969,1.263672,-0.05126953,-0.1518555,-0.3408203,-0.1333008
54,-18.25,42.375,205.875,0.8920898,1.267578,-0.02832031,-0.168457,-0.3291016,-0.1386719
58,-21.5625,50.125,212.4375,0.9619141,1.356934,0.005859375,-0.1791992,-0.3208008,-0.1386719
62,-30.125,62.1875,218.0625,1.05127,1.36084,0.01708984,-0.1938477,-0.3066406,-0.1455078
66,-34.5,77.5,234.125,1.089844,1.325684,0.02099609,-0.2080078,-0.2905273,-0.1508789
71,-38.3125,91.625,246.125,1.000488,1.263672,-0.009277344,-0.2163086,-0.2792969,-0.1547852
75,-41.875,99.5,245.875,0.8300781,1.225098,-0.005371094,-0.2270508,-0.2592773,-0.1630859
79,-42,82.5,248.9375,0.7451172,1.146973,0.02490234,-0.2387695,-0.2368164,-0.1728516
83,-32.9375,61.3125,258,0.8339844,1.092773,0.05566406,-0.2446289,-0.2231445,-0.1796875
87,-29.25,51.25,263.0625,0.9272461,1.108398,0.04443359,-0.2543945,-0.2016602,-0.1850586
91,-29.1875,56.6875,263.875,1.031738,1.045898,0.04443359,-0.2626953,-0.1767578,-0.1904297
95,-31.0625,77.1875,260.375,1.089844,1.09668,0.05957031,-0.2661133,-0.1621094,-0.1958008
99,-39.8125,94.125,266.375,1.004395,0.9956055,0.03662109,-0.2685547,-0.1357422,-0.2011719
103,-36.8125,99.0625,265.875,0.8300781,0.9023438,0.07519531,-0.2700195,-0.1132813,-0.2119141
107,-39.0625,86.1875,269.1875,0.6171875,0.8632813,0.1098633,-0.2685547,-0.09570313,-0.2177734
111,-40.125,50.75,265.3125,0.5048828,0.7548828,0.1713867,-0.2675781,-0.07080078,-0.2231445
115,-34.8125,24.8125,265.375,0.5820313,0.5761719,0.1904297,-0.2661133,-0.046875,-0.2255859
119,-27.6875,18.6875,257.5625,0.8149414,0.5488281,0.1674805,-0.2626953,-0.03076172,-0.2255859
123,-32.125,44,251.125,0.9272461,0.5722656,0.1518555,-0.2602539,-0.008300781,-0.230957
127,-42.125,74.3125,239.5,0.8959961,0.5644531,0.1289063,-0.2543945,0.01367188,-0.2324219
131,-49.5625,92.625,233.1875,0.675293,0.4594727,0.1518555,-0.2485352,0.02880859,-0.237793
135,-53.25,81.0625,234.0625,0.4428711,0.2768555,0.1367188,-0.2353516,0.04980469,-0.2446289
139,-47.875,54.1875,228.1875,0.2758789,0.171875,0.1943359,-0.2246094,0.06884766,-0.2475586
143,-44.0625,21.75,219.3125,0.2294922,0.08642578,0.1982422,-0.2163086,0.08251953,-0.2475586
147,-40.4375,6.3125,206.875,0.2993164,-0.01806641,0.1674805,-0.2089844,0.09765625,-0.2475586
151,-35.875,6.8125,197.375,0.3417969,-0.1152344,0.1328125,-0.199707,0.1152344,-0.2460938
155,-34,29.375,181.4375,0.3378906,-0.2084961,0.09814453,-0.1923828,0.125,-0.2446289
159,-33.875,56.875,161.0625,0.2026367,-0.3056641,0.05957031,-0.1816406,0.1376953,-0.2475586
163,-30.875,74.5,139,-0.01806641,-0.387207,0.07128906,-0.1665039,0.1474609,-0.2475586
167,-26.8125,74.875,113.6875,-0.2773438,-0.5737305,0.05566406,-0.1567383,0.1538086,-0.2475586
171,-18.125,59.125,86.5,-0.4594727,-0.5966797,0.05175781,-0.1459961,0.1586914,-0.25
175,-11.8125,27.4375,57.75,-0.5566406,-0.6899414,0.105957,-0.1376953,0.1635742,-0.2529297
179,0.375,-6.875,32,-0.4711914,-0.7368164,0.1098633,-0.1367188,0.1674805,-0.2514648
183,12.75,-23.4375,8.5,-0.28125,-0.7290039,0.105957,-0.1352539,0.1660156,-0.2543945
187,20.9375,-25.125,-13.5,-0.1650391,-0.6552734,0.140625,-0.1352539,0.1660156,-0.2529297
191,22.3125,-26.75,-40.25,-0.1342773,-0.5893555,0.1982422,-0.1391602,0.1625977,-0.2529297
195,22.0625,-36.5625,-65.625,-0.1264648,-0.5698242,0.2368164,-0.1450195,0.1611328,-0.2514648
200,25.875,-55.375,-81.5625,-0.09130859,-0.5268555,0.2636719,-0.1518555,0.1547852,-0.2529297
204,30.1875,-71.75,-92.625,-0.02197266,-0.5112305,0.2329102,-0.1582031,0.1499023,-0.25
208,35.25,-82.875,-111.3125,0.03564453,-0.4414063,0.2172852,-0.1699219,0.1450195,-0.2514648
212,34.9375,-83.75,-135.9375,0.159668,-0.3056641,0.2250977,-0.1791992,0.1362305,-0.2460938
216,27.75,-66.6875,-166.375,0.2490234,-0.2783203,0.1943359,-0.1899414,0.1289063,-0.2446289
220,27.6875,-56.75,-173.8125,0.1557617,-0.3173828,0.2368164,-0.2006836,0.1162109,-0.2421875
224,16.6875,-61.625,-182.1875,0.206543,-0.1850586,0.3095703,-0.2128906,0.1035156,-0.2392578
228,21.125,-71.375,-159,0.2568359,-0.002441406,0.1479492,-0.2211914,0.09521484,-0.2368164
232,15.5,-93.375,-204.375,0.3886719,-0.05664063,0.2558594,-0.2329102,0.08105469,-0.2299805
236,22.1875,-107.4375,-227.8125,0.578125,-0.002441406,0.1865234,-0.2460938,0.06396484,-0.2255859
240,20.75,-99.0625,-232.0625,0.7954102,0.09814453,0.1557617,-0.2543945,0.05126953,-0.21875
244,10.1875,-90.5625,-225.9375,0.7797852,0.1640625,0.1713867,-0.2661133,0.03271484,-0.2109375
248,5.5,-96.9375,-224.0625,0.8300781,0.2265625,0.09814453,-0.2744141,0.01269531,-0.2041016
252,4.75,-90.6875,-220.9375,1.039551,0.1333008,0.02490234,-0.2817383,0,-0.1987305
256,13,-59.375,-216.1875,1.147949,0.1835938,0.05175781,-0.2866211,-0.02197266,-0.1904297
260,12.0625,-26.75,-212.6875,1.035645,0.3779297,0.09814453,-0.2924805,-0.04199219,-0.1875
264,-3.25,-39,-206.9375,0.7719727,0.5332031,0.08251953,-0.2915039,-0.0546875,-0.1850586
268,3.75,-61.375,-198.375,0.8652344,0.3466797,0.08642578,-0.293457,-0.07324219,-0.1796875
272,12.875,-76.4375,-209.9375,0.9697266,0.4633789,-0.02050781,-0.293457,-0.09082031,-0.1738281
276,22.8125,-51.4375,-200.625,1.279785,0.3662109,-0.06298828,-0.2949219,-0.1044922,-0.1713867
280,26.3125,23,-204.75,1.407715,0.6499023,0.05957031,-0.2900391,-0.1245117,-0.1674805
284,-12.625,75.0625,-218.3125,0.9697266,1.06543,0.08642578,-0.2827148,-0.1445313,-0.1728516
288,-35.375,45.125,-208.0625,0.5976563,0.7431641,0.1289063,-0.2768555,-0.1567383,-0.1767578
292,-0.125,-20.8125,-200.75,0.6791992,0.4594727,0.04443359,-0.2675781,-0.1733398,-0.1821289
296,44.875,-52.6875,-179.375,0.8730469,0.4750977,0.001953125,-0.2651367,-0.1904297,-0.1767578
300,66.125,-36.5625,-162.375,1.117188,0.5913086,0.009765625,-0.2592773,-0.203125,-0.1713867
304,53.5625,15.4375,-172.625,1.000488,1.325684,0.2290039,-0.2543945,-0.2182617,-0.1660156
308,-14.0625,36.0625,-209.6875,0.7954102,1.407715,0.1748047,-0.2426758,-0.234375,-0.168457
312,-14.5625,17.125,-195.75,0.6210938,0.8442383,0.1982422,-0.2329102,-0.2431641,-0.1699219
316,19.0625,-19.25,-189.6875,0.6870117,0.8208008,0.07910156,-0.222168,-0.2592773,-0.1713867
320,31.9375,-16.5625,-175.625,0.8032227,0.8984375,0.06738281,-0.2104492,-0.2729492,-0.168457
324,39.25,-0.5,-170.5625,0.7294922,0.9760742,0.105957,-0.2055664,-0.2832031,-0.1660156
329,30.6875,16.6875,-183.25,0.5551758,1.213379,0.1557617,-0.1914063,-0.2944336,-0.1645508
333,11.75,16.1875,-191.875,0.4233398,1.189941,0.1171875,-0.1772461,-0.3081055,-0.1616211
337,19.8125,8.625,-196,0.3847656,1.061523,0.09033203,-0.1674805,-0.3193359,-0.1630859
341,32.5,1.9375,-193.5625,0.3847656,1.143066,0.005859375,-0.1533203,-0.3291016,-0.1630859
345,39.3125,2.8125,-190.75,0.4389648,1.255859,0.001953125,-0.1342773,-0.3408203,-0.1616211
349,38.0625,14,-193.0625,0.3886719,1.36084,-0.03613281,-0.1220703,-0.3466797,-0.1577148
353,34.1875,20.3125,-197.5625,0.2993164,1.376465,0.005859375,-0.1069336,-0.3569336,-0.1591797
357,33.6875,7.25,-198.5,0.1870117,1.446289,0.03662109,-0.08642578,-0.3632813,-0.1547852
361,27.3125,-22.75,-192.625,0.2294922,1.485352,0.01367188,-0.07470703,-0.3681641,-0.1538086
365,23.3125,-49.0625,-177.25,0.4467773,1.426758,0.01367188,-0.05664063,-0.3745117,-0.1508789
369,21.125,-62.3125,-153.9375,0.644043,1.407715,-0.005371094,-0.04248047,-0.3779297,-0.1484375
373,16.5625,-72.1875,-131.25,0.9311523,1.39209,-0.009277344,-0.03515625,-0.3779297,-0.1455078
377,19.4375,-66.9375,-91.5625,1.089844,1.294922,0.05566406,-0.02587891,-0.3803711,-0.1425781
381,12.0625,-50.25,-55.125,1.186523,1.298828,0.1132813,-0.02246094,-0.3803711,-0.1425781
385,6.0625,-33.625,-22.8125,1.159668,1.213379,0.1479492,-0.01855469,-0.3803711,-0.1401367
389,3.125,-25.5625,6.25,1.070313,1.20166,0.1674805,-0.01855469,-0.3833008,-0.1416016
