Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1,-0.6875,-1.1875,6.0625,-0.9633789,-0.04541016,-0.1513672,0.3305664,-0.03808594,-0.09765625
5,-2.125,-0.5625,5.125,-0.9555664,-0.04882813,-0.1435547,0.3305664,-0.03710938,-0.09912109
9,-1.4375,0.125,4.75,-0.9790039,-0.05664063,-0.1323242,0.3320313,-0.03808594,-0.09667969
13,-0.3125,-1.5,4.3125,-1.005859,-0.03759766,-0.1401367,0.3305664,-0.03955078,-0.09912109
17,0.8125,-2.75,5,-1.001953,-0.02978516,-0.128418,0.3320313,-0.03955078,-0.09667969
21,3.8125,-3.3125,6.8125,-1.013672,-0.002441406,-0.1206055,0.3305664,-0.04199219,-0.09765625
25,6.75,-4.0625,8.6875,-1.025391,0.05517578,-0.128418,0.3320313,-0.03955078,-0.09912109
29,9.0625,-5.5625,13.0625,-1.063965,0.1176758,-0.09765625,0.3320313,-0.04199219,-0.1020508
33,15.25,-8.625,18.75,-1.075684,0.1796875,-0.05126953,0.3320313,-0.04199219,-0.1005859
37,27.5625,-14.0625,30.1875,-1.137695,0.253418,-0.05126953,0.3295898,-0.04589844,-0.09912109
41,41.3125,-20.75,44.375,-1.149414,0.3779297,-0.07080078,0.3305664,-0.04833984,-0.1020508
45,42.625,-23.125,65.875,-1.161133,0.5449219,-0.2246094,0.3295898,-0.0546875,-0.1035156
49,22.0625,-14.625,80.8125,-1.044922,0.6733398,-0.2939453,0.3305664,-0.06298828,-0.1044922
53,-10.5625,-4.375,94.25,-1.095215,0.6694336,-0.2744141,0.3295898,-0.07324219,-0.1074219
57,-35.375,-1.6875,105,-1.133789,0.4907227,-0.1362305,0.3295898,-0.078125,-0.1088867
61,-36.0625,-5.9375,111.75,-1.184082,0.269043,-0.03222656,0.3271484,-0.08935547,-0.1074219
65,-21.25,-12.8125,114.4375,-1.211426,0.2338867,-0.001464844,0.3271484,-0.1005859,-0.1098633
69,-7.4375,-20.5625,120.4375,-1.219238,0.3349609,-0.04736328,0.3261719,-0.1083984,-0.1113281
73,-5.125,-25.875,125.625,-1.203613,0.4282227,-0.1206055,0.324707,-0.1196289,-0.112793
77,-9.625,-25.125,134.9375,-1.103027,0.4790039,-0.1669922,0.3188477,-0.1318359,-0.1157227
81,-18,-15.4375,144.75,-1.041016,0.4243164,-0.1821289,0.3164063,-0.1420898,-0.1181641
85,-21.25,-8,145.25,-1.033203,0.3466797,-0.1474609,0.3154297,-0.1567383,-0.1181641
89,-23.25,-5.875,143.4375,-1.033203,0.2768555,-0.1323242,0.3081055,-0.1704102,-0.1210938
93,-26.5625,-7.0625,138.1875,-1.033203,0.2226563,-0.09375,0.3071289,-0.1782227,-0.1225586
97,-21.9375,-14,127.0625,-1.013672,0.09033203,-0.1054688,0.3007813,-0.1904297,-0.1225586
102,-12.6875,-16.0625,118.5,-0.8666992,0.02441406,-0.128418,0.2949219,-0.2006836,-0.1225586
106,-6.625,-12,103.75,-0.7890625,0.02050781,-0.1474609,0.2924805,-0.2094727,-0.125
110,0.9375,-9.5625,86.8125,-0.7929688,0.008789063,-0.1743164,0.2866211,-0.2167969,-0.1289063
114,12.625,-7.0625,75.1875,-0.7773438,0.07470703,-0.1708984,0.2832031,-0.2270508,-0.1279297
118,19.0625,-3.8125,62.25,-0.7929688,0.2265625,-0.1821289,0.2792969,-0.2294922,-0.125
122,17.3125,-5.8125,50.8125,-0.8745117,0.4052734,-0.2016602,0.2783203,-0.2358398,-0.1279297
