Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2,42.75,15.625,23.6875,-1.033203,-0.1811523,0.1787109,0.2856445,0.007324219,-0.1850586
6,46,20.25,33.8125,-1.063965,-0.1347656,0.1787109,0.2880859,0,-0.1850586
10,47.3125,21.5625,39.375,-1.071777,-0.1191406,0.2094727,0.2900391,-0.004394531,-0.1835938
14,50.375,20.3125,38.875,-1.071777,-0.1230469,0.1904297,0.2900391,-0.008300781,-0.1821289
18,54.8125,19.5,38.0625,-1.063965,-0.1035156,0.1943359,0.2915039,-0.01464844,-0.1835938
22,54.25,20.375,38,-1.071777,-0.02978516,0.140625,0.2915039,-0.02050781,-0.1796875
26,46.625,20.125,39.625,-1.11084,0.02441406,0.1132813,0.2939453,-0.02587891,-0.1782227
30,42.1875,18.625,41.875,-1.141602,0.03222656,0.09423828,0.2973633,-0.03173828,-0.1796875
34,44.0625,21.3125,51.0625,-1.15332,0.02441406,0.1479492,0.2983398,-0.03710938,-0.1738281
38,53.75,26.1875,56.6875,-1.195801,0.06298828,0.1479492,0.2983398,-0.04199219,-0.175293
42,56.875,25.625,62.25,-1.273438,0.105957,0.09814453,0.2998047,-0.04931641,-0.1728516
46,53,24.5,62.25,-1.304199,0.3271484,0.07910156,0.2998047,-0.05712891,-0.1713867
50,38.3125,25.75,68.4375,-1.40918,0.4165039,0.05175781,0.3032227,-0.06445313,-0.1699219
54,26,20.875,86.6875,-1.525391,0.4829102,0.06738281,0.3032227,-0.07421875,-0.1674805
58,22,7.5625,109.5625,-1.556152,0.4985352,-0.005371094,0.3032227,-0.08447266,-0.1674805
62,13.4375,2.25,130.5,-1.486328,0.5605469,0.05566406,0.3032227,-0.08935547,-0.1660156
66,8.6875,-0.625,145.9375,-1.439941,0.5253906,0.02490234,0.3046875,-0.1054688,-0.1674805
70,10.3125,1,163.375,-1.362793,0.5175781,0.04052734,0.2998047,-0.1181641,-0.1660156
74,9.1875,8.375,177.4375,-1.315918,0.5332031,0.04052734,0.2963867,-0.1318359,-0.1660156
78,7.125,10.9375,190.5,-1.339355,0.5449219,0.01367188,0.2949219,-0.1494141,-0.1674805
82,-1.625,7.375,200.375,-1.331543,0.5722656,0.009765625,0.2880859,-0.1679688,-0.1645508
86,-7.625,6.625,213.625,-1.300781,0.5488281,0.04443359,0.2841797,-0.1806641,-0.1616211
90,-15.0625,5.5625,215,-1.319824,0.5566406,0.05957031,0.2773438,-0.1982422,-0.1630859
94,-17.9375,5.0625,227.75,-1.300781,0.5332031,0.08642578,0.2675781,-0.2167969,-0.1645508
98,-21.1875,4.875,234.6875,-1.308105,0.5371094,0.1098633,0.2602539,-0.2304688,-0.1660156
102,-24.8125,-2.25,243.75,-1.246094,0.5292969,0.08642578,0.2475586,-0.2480469,-0.1660156
107,-28.9375,-5.8125,241.25,-1.215332,0.5019531,0.144043,0.2319336,-0.265625,-0.168457
111,-29.1875,-9.375,250.875,-1.191895,0.4946289,0.140625,0.2211914,-0.2744141,-0.168457
115,-30.9375,-15.5625,247.75,-1.211426,0.5371094,0.140625,0.2045898,-0.2905273,-0.1728516
119,-32.6875,-21.8125,248.8125,-1.129883,0.5292969,0.1479492,0.1865234,-0.3017578,-0.1767578
123,-24.4375,-16.375,251.0625,-1.056641,0.5175781,0.1748047,0.1723633,-0.3105469,-0.1796875
127,-22,-13.6875,257.3125,-1.033203,0.6225586,0.1132813,0.1547852,-0.3208008,-0.1821289
131,-28.9375,-15.6875,262.25,-0.9750977,0.6342773,0.07910156,0.1333008,-0.3330078,-0.1850586
135,-36.125,-15.125,270.25,-0.8354492,0.5991211,0.04052734,0.1176758,-0.3378906,-0.1850586
139,-40.75,-17.9375,258.125,-0.7734375,0.5371094,0.05957031,0.09521484,-0.3442383,-0.1904297
143,-40.25,-23.625,247.4375,-0.699707,0.5058594,0.1020508,0.07226563,-0.3481445,-0.1928711
147,-28,-21.75,247.4375,-0.6342773,0.4790039,0.1518555,0.05712891,-0.3491211,-0.1958008
151,-20.6875,-15.1875,251.9375,-0.5253906,0.6030273,0.125,0.03417969,-0.3505859,-0.2011719
155,-30,-10.0625,257.8125,-0.4482422,0.6538086,0.01367188,0.01171875,-0.3520508,-0.2011719
159,-44.5625,-13.3125,243.8125,-0.4482422,0.6108398,0.06347656,-0.004394531,-0.3505859,-0.2011719
163,-52.25,-32.5625,223.0625,-0.3393555,0.5761719,0.09423828,-0.02490234,-0.3457031,-0.206543
167,-50.8125,-39.375,208.125,-0.3242188,0.5410156,0.1826172,-0.04589844,-0.3417969,-0.2094727
171,-37.1875,-33.3125,213.8125,-0.2270508,0.5644531,0.2519531,-0.05908203,-0.3378906,-0.2119141
175,-21.4375,-25.1875,219.0625,-0.2119141,0.5878906,0.2866211,-0.07958984,-0.3305664,-0.2148438
179,-6.5625,-21.4375,216.625,-0.1381836,0.6884766,0.3212891,-0.09960938,-0.3232422,-0.2163086
183,8.5,-22.25,212.3125,-0.2080078,0.7392578,0.3251953,-0.1103516,-0.3154297,-0.2133789
187,16.5625,-31.25,210.8125,-0.2348633,0.8828125,0.2329102,-0.128418,-0.3095703,-0.2119141
191,1.8125,-51.1875,219,-0.1650391,0.8520508,0.01708984,-0.1474609,-0.2993164,-0.2080078
195,-26.125,-64.5625,228.1875,0.05517578,0.6342773,-0.1474609,-0.1601563,-0.2929688,-0.2055664
199,-52.6875,-73.75,229.9375,0.3535156,0.2265625,-0.2363281,-0.1806641,-0.2792969,-0.2041016
203,-61.75,-71,209.625,0.7099609,-0.2626953,-0.2324219,-0.2021484,-0.2631836,-0.2026367
207,-49.6875,-56.625,170.875,1.109375,-0.550293,-0.1743164,-0.2104492,-0.2504883,-0.2041016
211,-16.5,-26.25,119.6875,1.318359,-0.8105469,-0.1977539,-0.2236328,-0.2368164,-0.2026367
215,8.6875,9.9375,72.3125,1.306641,-0.7094727,-0.2128906,-0.2294922,-0.2294922,-0.199707
219,18.4375,38.75,25,1.171387,-0.4101563,-0.1054688,-0.2294922,-0.2280273,-0.2011719
223,17.5,48.125,-16.4375,0.8300781,-0.1347656,0.09033203,-0.2280273,-0.2280273,-0.2011719
227,17.1875,40.8125,-45.0625,0.6210938,0.06689453,0.3291016,-0.2236328,-0.2304688,-0.206543
231,30.125,36.375,-57.8125,0.5317383,0.1875,0.4980469,-0.222168,-0.2329102,-0.206543
236,46.1875,36.5625,-58.75,0.5668945,0.3466797,0.4672852,-0.215332,-0.2416992,-0.2055664
240,55.0625,36.8125,-56,0.5859375,0.004882813,0.3789063,-0.2104492,-0.2441406,-0.2055664
244,45.3125,37.4375,-66.75,0.675293,0.5214844,0.1748047,-0.2080078,-0.2519531,-0.206543
248,38.1875,35.625,-78.1875,0.6328125,0.4672852,0.1943359,-0.199707,-0.2592773,-0.206543
252,35.0625,32.3125,-89.25,0.6479492,0.4165039,0.1865234,-0.1923828,-0.2670898,-0.2055664
256,31.125,33.0625,-100.5,0.6479492,0.4052734,0.09814453,-0.1875,-0.2719727,-0.2055664
260,11.125,29.6875,-117.4375,0.59375,0.4477539,0.05175781,-0.1782227,-0.2792969,-0.2080078
264,-19.0625,16.5,-137.125,0.4697266,0.4165039,0.1748047,-0.1665039,-0.2880859,-0.2080078
268,-35.4375,1,-155.75,0.3925781,0.284668,0.390625,-0.1601563,-0.2905273,-0.2109375
272,-20.6875,-4.875,-170.6875,0.4116211,0.1523438,0.4829102,-0.1484375,-0.2983398,-0.2119141
276,7.1875,0.625,-187.9375,0.4619141,0.1367188,0.3598633,-0.1352539,-0.3056641,-0.2148438
280,33.6875,14.9375,-202.25,0.4541016,0.21875,0.1826172,-0.1245117,-0.3105469,-0.2133789
284,41.5625,30.75,-209.125,0.2915039,0.4052734,0.01367188,-0.1079102,-0.3193359,-0.2119141
288,36.375,39.75,-213.625,0.109375,0.5800781,0.05175781,-0.08886719,-0.328125,-0.2109375
292,31.8125,39.75,-214.125,-0.08789063,0.6108398,0.05566406,-0.07324219,-0.3344727,-0.2094727
296,29.4375,34.4375,-216.875,-0.2080078,0.6772461,0.1098633,-0.05419922,-0.3417969,-0.2080078
300,24.75,22.125,-218.5,-0.2080078,0.7470703,0.03662109,-0.03417969,-0.3466797,-0.2055664
304,7.25,25.4375,-216.25,-0.1650391,0.8168945,0.06347656,-0.02099609,-0.3481445,-0.206543
308,-4.0625,26.1875,-209.8125,-0.3510742,0.7626953,0.06347656,0,-0.3505859,-0.2055664
312,1.8125,35.125,-209.5,-0.4052734,0.6884766,0.3017578,0.01904297,-0.3491211,-0.206543
316,19.25,37.3125,-202.375,-0.5683594,0.7470703,0.1713867,0.03417969,-0.3481445,-0.206543
320,7.75,22.875,-203.625,-0.6030273,0.8984375,0.09814453,0.05078125,-0.3466797,-0.2055664
324,-16.1875,4.875,-201.375,-0.6108398,0.9760742,-0.01660156,0.07128906,-0.3432617,-0.2041016
328,-54.8125,-10,-208.625,-0.5527344,0.9414063,0.05566406,0.08203125,-0.3393555,-0.2041016
332,-66.4375,-14.75,-203.5,-0.5410156,0.7041016,0.125,0.09863281,-0.3305664,-0.2109375
336,-41.9375,15.5,-200.625,-0.378418,0.3310547,0.4560547,0.1118164,-0.3178711,-0.2163086
340,31.1875,60.9375,-198.4375,-0.5795898,0.2924805,0.4633789,0.125,-0.3105469,-0.2148438
