Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,-1.5,6.75,3.875,0.7836914,-0.5307617,0.05957031,-0.234375,0.04736328,-0.09912109
4,-3.1875,8.625,7.5,0.7836914,-0.5073242,0.05175781,-0.234375,0.04736328,-0.09912109
9,-8.625,11.8125,11.375,0.8149414,-0.46875,0.04052734,-0.2329102,0.04980469,-0.1020508
13,-19.5625,17.5625,15.8125,0.8417969,-0.4453125,0.04052734,-0.2304688,0.05371094,-0.1020508
17,-28.8125,22.0625,19.4375,0.8222656,-0.4648438,0.02099609,-0.2319336,0.05517578,-0.1035156
21,-32.875,21.9375,20.75,0.8183594,-0.4921875,0.009765625,-0.2304688,0.05859375,-0.105957
25,-30.625,17.625,19.8125,0.8457031,-0.503418,0.01708984,-0.2270508,0.0625,-0.1088867
29,-28.0625,15.4375,16.375,0.8881836,-0.4960938,0.03662109,-0.2280273,0.06396484,-0.1113281
33,-27.75,17.25,13.3125,0.9194336,-0.46875,0.07128906,-0.2270508,0.06884766,-0.112793
37,-31.25,20.875,11.5,0.9233398,-0.4570313,0.05175781,-0.2280273,0.06738281,-0.1142578
41,-35.9375,24.25,11.875,0.8999023,-0.4609375,0.06738281,-0.2246094,0.06884766,-0.112793
45,-36.4375,23,10.9375,0.8881836,-0.4960938,0.04785156,-0.2246094,0.07128906,-0.1166992
49,-29.1875,19,9,0.8730469,-0.550293,0.05566406,-0.2246094,0.07519531,-0.1166992
53,-14.5,10.625,7.9375,0.8881836,-0.5541992,0.05175781,-0.2236328,0.07519531,-0.112793
57,5.75,-1.0625,7.5,0.9619141,-0.4492188,0.05566406,-0.2236328,0.07617188,-0.1166992
61,28,-12.625,-7.125,1.202148,-0.1381836,0.05957031,-0.2270508,0.06982422,-0.1142578
65,15.875,2.25,-27.8125,1.46582,0.1875,0.1479492,-0.2270508,0.06982422,-0.1113281
69,-25.75,33.0625,-33.8125,1.589844,0.253418,0.1865234,-0.2304688,0.06103516,-0.1074219
73,-61.75,59.0625,-40.5625,1.539551,0.07470703,0.1943359,-0.234375,0.05371094,-0.1020508
77,-64.6875,63.375,-48.75,1.43457,-0.09179688,0.1367188,-0.2402344,0.04882813,-0.09912109
81,-45,50.6875,-59.625,1.403809,-0.2163086,0.1171875,-0.2426758,0.04248047,-0.09667969
85,-14.8125,29.25,-77.875,1.508301,-0.1811523,0.1826172,-0.2436523,0.03759766,-0.09667969
89,3.6875,20.3125,-97.0625,1.647949,-0.06054688,0.2250977,-0.2446289,0.03125,-0.08984375
93,-0.4375,28.1875,-111.0625,1.736816,0.07861328,0.2944336,-0.2460938,0.02392578,-0.08691406
97,-15.5,40.4375,-117.3125,1.756348,0.04736328,0.3017578,-0.2446289,0.01611328,-0.08300781
101,-25.625,51.9375,-127.875,1.748535,-0.04541016,0.2675781,-0.2436523,0.01269531,-0.07763672
105,-28.3125,60.8125,-136.625,1.678711,-0.1850586,0.2368164,-0.2446289,0.004882813,-0.07177734
109,-25.625,62.1875,-142.75,1.601563,-0.324707,0.2133789,-0.2446289,-0.005859375,-0.06396484
113,-17.5625,63,-145.1875,1.589844,-0.3520508,0.2368164,-0.2495117,-0.01318359,-0.05712891
117,-11.625,63.75,-155.25,1.516113,-0.371582,0.1787109,-0.2519531,-0.02832031,-0.04736328
121,-7.9375,63.3125,-160.0625,1.477539,-0.3911133,0.1904297,-0.2602539,-0.04296875,-0.04199219
125,-5.1875,62.625,-157.6875,1.477539,-0.4140625,0.2094727,-0.2651367,-0.05810547,-0.03662109
129,-2.875,63.875,-158,1.450195,-0.3950195,0.1787109,-0.2709961,-0.07958984,-0.03662109
133,0.4375,60.5625,-158.375,1.426758,-0.3754883,0.1865234,-0.2783203,-0.09960938,-0.04199219
138,4.25,56.875,-159.3125,1.384277,-0.3637695,0.1943359,-0.2807617,-0.1142578,-0.04736328
