Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1,78.75,-64.375,-120,-1.567871,0.1137695,-0.02050781,0.2460938,-0.1118164,-0.07177734
5,77.0625,-71,-125.3125,-1.599121,0.3081055,0.05175781,0.2460938,-0.1030273,-0.06933594
9,63.4375,-72.3125,-142.4375,-1.599121,0.2963867,0.1020508,0.2460938,-0.09570313,-0.06933594
13,50.3125,-75.8125,-152.0625,-1.67627,0.3081055,0.06738281,0.2460938,-0.08837891,-0.06396484
17,39.25,-65.375,-158.1875,-1.62207,0.21875,0.1289063,0.2475586,-0.07421875,-0.0625
21,27.375,-52.9375,-166.125,-1.785156,0.253418,0.144043,0.2509766,-0.06201172,-0.05859375
25,13.8125,-49.6875,-171.5625,-1.843262,0.21875,0.2021484,0.253418,-0.04931641,-0.05566406
29,6.25,-46.25,-180.25,-1.912598,0.1333008,0.2519531,0.2543945,-0.03173828,-0.05273438
33,3.75,-45.625,-191.8125,-2.040527,0.1176758,0.2709961,0.2583008,-0.01074219,-0.05419922
37,3.5625,-54.125,-208.1875,-2.149414,0.15625,0.2290039,0.2617188,0,-0.05712891
41,11.5625,-66.8125,-228.5,-2.063965,0.1098633,0.2021484,0.2602539,0.02490234,-0.05859375
46,27.625,-75.9375,-236.875,-2.017578,0.2299805,0.2211914,0.2592773,0.04882813,-0.06542969
50,33.75,-87.25,-242.25,-1.955566,0.3623047,0.2368164,0.2568359,0.0625,-0.07617188
54,39,-100.875,-243.75,-1.905273,0.4360352,0.2480469,0.2485352,0.08251953,-0.09082031
58,45.625,-117.1875,-246.875,-1.777344,0.4829102,0.2172852,0.237793,0.1025391,-0.1020508
62,50.5,-127.25,-245.875,-1.625977,0.5488281,0.1943359,0.2260742,0.1137695,-0.1113281
66,55.25,-138.4375,-243.25,-1.505859,0.6342773,0.1674805,0.2104492,0.1274414,-0.125
70,55.9375,-149.6875,-233.625,-1.370117,0.6845703,0.1518555,0.1914063,0.1401367,-0.1333008
74,54,-158.9375,-215.8125,-1.125977,0.7001953,0.1367188,0.1782227,0.1499023,-0.1386719
78,47,-155.125,-203.625,-0.9750977,0.7353516,0.1171875,0.1630859,0.1601563,-0.1455078
82,33.4375,-152.6875,-191.375,-0.78125,0.7197266,0.06347656,0.1484375,0.1699219,-0.1484375
86,17.875,-139.375,-180.3125,-0.5488281,0.6884766,0.04785156,0.1391602,0.1772461,-0.1538086
90,1.25,-125.6875,-162.5,-0.4443359,0.6030273,0.04052734,0.125,0.1899414,-0.1577148
94,-10.125,-112.6875,-142.5,-0.3935547,0.4594727,0.06738281,0.1166992,0.2026367,-0.1606445
98,-17.875,-105.4375,-127.25,-0.3432617,0.284668,0.05175781,0.1103516,0.2075195,-0.1616211
102,-17.9375,-96.5625,-116.125,-0.230957,0.1757813,0.02490234,0.09960938,0.21875,-0.1660156
106,-20,-82.5,-103,-0.1303711,0.1137695,0.01708984,0.09277344,0.2275391,-0.1645508
110,-19.25,-74.875,-92.3125,-0.1767578,0.04736328,0.04785156,0.08544922,0.2314453,-0.1699219
114,-14.5625,-77.25,-80.8125,-0.1459961,-0.002441406,0.02880859,0.07958984,0.2387695,-0.1713867
118,-10.125,-75.0625,-71.4375,-0.06054688,-0.08398438,0.02099609,0.07128906,0.2451172,-0.175293
122,-9.4375,-66.3125,-61.8125,0.06689453,-0.09960938,-0.005371094,0.06640625,0.2460938,-0.1767578
126,-6.625,-52.5,-57,0.1132813,-0.1459961,0.02880859,0.06054688,0.2509766,-0.1806641
130,-0.3125,-47.3125,-45.3125,0.04345703,-0.1420898,0.06738281,0.0546875,0.2524414,-0.1821289
134,5.125,-47.125,-29.8125,0.05126953,-0.1499023,0.1479492,0.05322266,0.2563477,-0.1850586
138,3.4375,-42.5,-20.1875,0.09375,-0.1811523,0.1557617,0.04736328,0.2563477,-0.1875
142,-1.3125,-34.625,-16.5,0.140625,-0.2241211,0.1826172,0.04394531,0.2548828,-0.1875
146,-5.3125,-22.5,-8.125,0.1635742,-0.2783203,0.2021484,0.04248047,0.2573242,-0.1865234
