Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,-5.5625,-13.125,-18.3125,-0.1611328,-0.9736328,-0.128418,0.09521484,0.262207,0.08398438
4,-10.25,-6,-16.5,-0.2001953,-0.9155273,-0.109375,0.09765625,0.2612305,0.08251953
8,-15.3125,-3.375,-17.125,-0.2348633,-0.9506836,-0.09375,0.09375,0.262207,0.08691406
12,-20.5625,-3.125,-20.3125,-0.262207,-0.9619141,-0.109375,0.09375,0.2612305,0.08691406
16,-26.375,-0.9375,-22.5625,-0.2661133,-0.9814453,-0.1362305,0.09277344,0.2612305,0.08789063
20,-30.375,1.5,-22,-0.2773438,-1.062988,-0.1977539,0.09033203,0.262207,0.09228516
24,-32.375,-0.125,-20.625,-0.3085938,-1.11377,-0.2207031,0.08789063,0.2612305,0.09326172
28,-36.0625,-10,-14,-0.3393555,-1.183594,-0.2592773,0.08789063,0.2612305,0.09619141
32,-38.9375,-20.0625,-7.25,-0.2851563,-1.245605,-0.3051758,0.08544922,0.2612305,0.1000977
36,-40.625,-16.0625,-6.25,-0.2231445,-1.284668,-0.3359375,0.08691406,0.2597656,0.1030273
40,-44.3125,-6.9375,-6.4375,-0.2387695,-1.338867,-0.378418,0.08544922,0.2597656,0.1044922
44,-46.625,-3.375,-1.5,-0.2734375,-1.475098,-0.4321289,0.08544922,0.2573242,0.1098633
48,-40.6875,-1.4375,12.9375,-0.230957,-1.580078,-0.4667969,0.08691406,0.2573242,0.1123047
52,-24.0625,3.4375,33.6875,-0.2119141,-1.591309,-0.5014648,0.08789063,0.2573242,0.1166992
56,-11.4375,10.4375,46.5625,-0.2426758,-1.428223,-0.4282227,0.09375,0.2548828,0.1181641
60,-9.1875,11.0625,47.4375,-0.378418,-1.233887,-0.3862305,0.09521484,0.2539063,0.1191406
64,-12.1875,2.875,36.375,-0.4248047,-1.183594,-0.34375,0.09960938,0.2539063,0.1206055
68,-18.375,-5.125,26.625,-0.4365234,-1.171875,-0.34375,0.1035156,0.2509766,0.1235352
72,-18.3125,-13.4375,24.1875,-0.362793,-1.1875,-0.359375,0.105957,0.2539063,0.125
76,-17,-13.3125,26.625,-0.2929688,-1.191406,-0.3862305,0.1079102,0.2548828,0.1259766
80,-9.25,-8.625,33.9375,-0.2543945,-1.199219,-0.4130859,0.1118164,0.2524414,0.1274414
84,-0.125,3.625,37.75,-0.2348633,-1.140625,-0.3901367,0.1176758,0.2548828,0.1289063
88,3.1875,17.8125,30.75,-0.28125,-1.047363,-0.3706055,0.1201172,0.2563477,0.1313477
92,-3,30.1875,16.25,-0.3432617,-1.032227,-0.2939453,0.1225586,0.2563477,0.1342773
96,-5.125,32.6875,7.4375,-0.4555664,-1.043945,-0.2631836,0.1210938,0.2573242,0.137207
100,1.375,23.1875,4.875,-0.4868164,-1.008789,-0.2670898,0.1201172,0.2597656,0.1396484
104,9,11.25,4.4375,-0.4829102,-0.9814453,-0.2705078,0.1210938,0.2636719,0.1425781
108,15.3125,-2.125,4.1875,-0.4130859,-1.032227,-0.3325195,0.1235352,0.2675781,0.144043
112,26.5625,-6.5625,7.3125,-0.3007813,-0.9697266,-0.2939453,0.1235352,0.2675781,0.144043
116,32.625,-1.75,9.125,-0.2192383,-0.7055664,-0.1474609,0.1259766,0.2724609,0.1464844
121,26.5,14.5625,-1.875,-0.1845703,-0.6005859,-0.009277344,0.1259766,0.2773438,0.1450195
125,20.1875,27.25,-15.8125,-0.2700195,-0.5966797,-0.01318359,0.125,0.28125,0.1479492
129,17,25.625,-16.9375,-0.3393555,-0.7172852,-0.1513672,0.1235352,0.2861328,0.1518555
133,24.5625,14,-14.25,-0.3549805,-0.8105469,-0.1630859,0.1176758,0.2900391,0.1547852
137,33.875,-3.4375,-4.375,-0.3393555,-0.6396484,-0.07470703,0.1186523,0.293457,0.1518555
141,30,-9.75,-8,-0.2700195,-0.4726563,-0.005371094,0.1186523,0.3012695,0.15625
145,23,-6.3125,-13.4375,-0.2583008,-0.355957,0.03662109,0.1166992,0.3046875,0.1547852
149,5.25,-6.75,-21.4375,-0.28125,-0.46875,-0.1015625,0.1166992,0.3061523,0.15625
153,-0.75,-11.9375,-21.625,-0.2504883,-0.7641602,-0.2705078,0.112793,0.3100586,0.1616211
157,17.25,-20.25,-7.5625,-0.215332,-0.9155273,-0.3325195,0.1103516,0.3134766,0.1640625
161,38.1875,-27.3125,2.25,-0.2041016,-0.6669922,-0.2324219,0.112793,0.3164063,0.1640625
165,33.375,-21.125,-1.5,-0.1611328,-0.4609375,-0.109375,0.112793,0.3212891,0.1655273
169,11.6875,-6.1875,-20.875,-0.1650391,-0.484375,-0.1821289,0.1142578,0.3222656,0.1669922
173,-2.1875,-0.4375,-14.875,-0.2041016,-0.8535156,-0.3012695,0.1103516,0.3261719,0.168457
177,22.0625,-7.75,-5.0625,-0.2348633,-0.8959961,-0.3012695,0.1079102,0.3276367,0.1723633
181,41.5,-13.625,-3.0625,-0.2504883,-0.7055664,-0.2055664,0.1069336,0.3325195,0.1708984
185,33.0625,-20.125,-0.875,-0.2387695,-0.565918,-0.1860352,0.1079102,0.3325195,0.1738281
189,12.0625,-17.5625,-2.875,-0.2080078,-0.6899414,-0.2475586,0.1069336,0.3359375,0.1708984
193,14.125,-17.25,1.375,-0.1533203,-0.9155273,-0.2592773,0.1079102,0.3349609,0.1708984
197,32.5,-12.5,7.25,-0.06054688,-0.9506836,-0.1743164,0.105957,0.3388672,0.1708984
201,42.5,4.5625,10.1875,-0.03710938,-0.8803711,-0.1015625,0.1079102,0.3398438,0.168457
205,32.5625,18.6875,14.25,-0.1264648,-0.8105469,-0.07080078,0.1079102,0.3413086,0.1669922
209,10.3125,35.125,17,-0.215332,-0.9619141,-0.1513672,0.1069336,0.3413086,0.1640625
213,16.4375,34.25,21.375,-0.3510742,-1.012695,-0.1821289,0.109375,0.3398438,0.168457
217,38.875,28.5625,21.25,-0.4287109,-0.9194336,-0.05908203,0.1079102,0.3413086,0.1699219
221,46.1875,25.6875,10.8125,-0.4868164,-0.7524414,-0.02441406,0.109375,0.34375,0.1669922
225,30.125,10.375,5.0625,-0.5756836,-0.6787109,-0.01318359,0.1069336,0.3447266,0.1640625
229,13.5,-15.125,2.375,-0.5024414,-0.7524414,-0.02050781,0.1069336,0.3461914,0.1655273
233,22.125,-36.4375,1.9375,-0.3164063,-0.7407227,0.02490234,0.105957,0.34375,0.1616211
237,21.75,-29.75,3.0625,-0.1264648,-0.6591797,0.08642578,0.1103516,0.3422852,0.1586914
241,12.0625,-7.3125,0.5625,-0.09521484,-0.5737305,0.1367188,0.1079102,0.3422852,0.15625
245,1.9375,5.125,4.375,-0.1689453,-0.5229492,0.1787109,0.109375,0.3388672,0.1533203
250,-10.0625,6.25,2.3125,-0.2119141,-0.4609375,0.1557617,0.1103516,0.3334961,0.1508789
254,-28.9375,2.0625,3.125,-0.1845703,-0.453125,0.06738281,0.109375,0.3286133,0.1494141
258,-46.8125,7.0625,9.375,-0.1108398,-0.5463867,-0.005371094,0.1103516,0.3237305,0.1479492
262,-44.125,16.6875,8.5625,-0.1147461,-0.6162109,-0.005371094,0.1103516,0.3164063,0.1508789
266,-39.25,16.375,10.3125,-0.1420898,-0.581543,-0.08203125,0.109375,0.3125,0.1508789
270,-50.5625,28.8125,10.375,-0.1572266,-0.550293,-0.1323242,0.1103516,0.3061523,0.1494141
274,-46,32.5,4.5,-0.3320313,-0.565918,-0.1782227,0.109375,0.3022461,0.1494141
278,-53.3125,7.1875,11.125,-0.4829102,-0.5893555,-0.3051758,0.109375,0.2963867,0.1494141
282,-55.9375,-21.4375,17.4375,-0.4633789,-0.7368164,-0.2861328,0.1103516,0.2910156,0.1518555
286,-50,-38.25,22.75,-0.3354492,-0.8222656,-0.378418,0.1142578,0.2836914,0.1494141
290,-39.5,-42.0625,33.4375,-0.246582,-0.8417969,-0.3359375,0.1176758,0.2797852,0.1494141
294,-30.25,-39.6875,39.5625,-0.215332,-0.7329102,-0.3051758,0.1210938,0.2763672,0.1494141
298,-26.5,-28.75,40.1875,-0.2001953,-0.7871094,-0.2553711,0.1293945,0.2700195,0.144043
302,-26.125,-8.375,38.125,-0.2080078,-0.6821289,-0.1591797,0.1318359,0.2651367,0.144043
306,-46.5,10.8125,25.9375,-0.2929688,-0.7250977,-0.2670898,0.1333008,0.2636719,0.144043
310,-50.5625,14.9375,26.1875,-0.4013672,-1.000977,-0.3862305,0.1333008,0.2597656,0.1479492
314,-37.4375,4.375,34.125,-0.4868164,-1.070801,-0.4863281,0.1367188,0.2548828,0.1494141
318,-25.0625,-7.8125,37.25,-0.4946289,-0.9931641,-0.4282227,0.1357422,0.2485352,0.1479492
322,-21.9375,-15.1875,36.625,-0.4711914,-0.9541016,-0.378418,0.1416016,0.2460938,0.1464844
326,-17.8125,-13.125,32.25,-0.4208984,-0.9892578,-0.3012695,0.1450195,0.2426758,0.144043
330,-16.875,0.4375,25.75,-0.4130859,-0.9541016,-0.309082,0.1474609,0.2387695,0.1450195
334,-17.9375,4.5625,18.9375,-0.5371094,-1.008789,-0.359375,0.1484375,0.2373047,0.1464844
338,-18.0625,-10.9375,18.25,-0.5605469,-0.9814453,-0.4013672,0.1484375,0.2348633,0.1450195
342,-17,-30.375,24.625,-0.4594727,-0.9233398,-0.378418,0.1508789,0.2324219,0.144043
346,-11.3125,-33.5,28.9375,-0.3320313,-0.9194336,-0.324707,0.1533203,0.2299805,0.1411133
350,-5.75,-20.6875,32.4375,-0.3164063,-0.9506836,-0.309082,0.1567383,0.2275391,0.1381836
354,-6.5,-4.375,31.4375,-0.3862305,-0.8959961,-0.3632813,0.1582031,0.2260742,0.137207
358,-10.5,0.25,26.0625,-0.5253906,-0.9155273,-0.4477539,0.1606445,0.2236328,0.1357422
362,-11.5,-5.5625,10.125,-0.5449219,-0.7641602,-0.4785156,0.1606445,0.2197266,0.1381836
366,-10.875,-13.5,5.3125,-0.5253906,-0.7871094,-0.4594727,0.1630859,0.21875,0.1381836
370,-3.1875,-16.0625,8.1875,-0.4482422,-0.9194336,-0.4477539,0.1630859,0.2163086,0.137207
374,8.5,-7.625,14.6875,-0.4404297,-0.9311523,-0.4130859,0.1650391,0.2148438,0.1342773
379,14.875,-3.3125,13.875,-0.5834961,-0.8535156,-0.3862305,0.1650391,0.2148438,0.1342773
383,14.25,-18.375,10.8125,-0.6303711,-0.8183594,-0.3862305,0.1665039,0.2138672,0.1313477
387,15.875,-29,5.9375,-0.5175781,-0.7680664,-0.3286133,0.1665039,0.2163086,0.1289063
391,15.875,-22.375,-1.5625,-0.4169922,-0.7094727,-0.2553711,0.1689453,0.2138672,0.125
395,14.375,-10.8125,-6,-0.4365234,-0.7910156,-0.1899414,0.1665039,0.2148438,0.1220703
399,17.125,-5.9375,-6.5625,-0.4946289,-0.8999023,-0.1821289,0.1699219,0.2148438,0.1220703
403,17.4375,-10.875,-3.5,-0.5332031,-0.8842773,-0.1821289,0.1674805,0.2148438,0.1181641
407,14.5,-18.3125,-2.5,-0.5332031,-0.8574219,-0.1860352,0.1650391,0.2163086,0.1166992
411,9.8125,-20.125,-7.0625,-0.4985352,-0.8417969,-0.2016602,0.1674805,0.2163086,0.1152344
415,7.5625,-15.25,-11.125,-0.4790039,-0.9541016,-0.2167969,0.1665039,0.2148438,0.1137695
419,5.25,-15.875,-9.875,-0.5175781,-1.043945,-0.1860352,0.1650391,0.2163086,0.1113281
423,-9.9375,-32.3125,1.5,-0.4907227,-1.350586,-0.3129883,0.1665039,0.2172852,0.1098633
427,6.4375,-52.8125,26.6875,-0.3862305,-1.036133,-0.1206055,0.1674805,0.2163086,0.1069336
431,-21.4375,-34.3125,23.625,-0.3393555,-1.000977,-0.1821289,0.1699219,0.2124023,0.1044922
435,-17.4375,-8.9375,11.6875,-0.3935547,-1.086426,-0.2822266,0.1748047,0.2114258,0.1044922
439,-14.5,16.9375,4.9375,-0.4790039,-1.059082,-0.2939453,0.1738281,0.2099609,0.1069336
443,-12.25,27.25,5.75,-0.5644531,-0.9931641,-0.2939453,0.1738281,0.2084961,0.105957
447,-9.6875,25.4375,7.9375,-0.6455078,-0.9233398,-0.2978516,0.1723633,0.2060547,0.1069336
451,-9.0625,18.75,7.0625,-0.6845703,-0.8183594,-0.324707,0.1713867,0.2075195,0.1123047
455,-5.6875,16.875,-1.5,-0.6728516,-0.8105469,-0.3476563,0.1699219,0.2060547,0.1113281
459,-0.0625,18.5,-14.75,-0.6416016,-0.7792969,-0.34375,0.1689453,0.2060547,0.1137695
463,0,13.9375,-22.25,-0.6494141,-0.7719727,-0.324707,0.1674805,0.2060547,0.1123047
467,2.3125,-0.625,-20.5625,-0.6225586,-0.7719727,-0.309082,0.1650391,0.2060547,0.1123047
471,5.8125,-12.375,-16.125,-0.5683594,-0.7792969,-0.2822266,0.1630859,0.2075195,0.1113281
475,11.1875,-10.75,-17.8125,-0.4946289,-0.8339844,-0.2861328,0.1630859,0.2075195,0.1098633
479,19.3125,5.0625,-27.0625,-0.4672852,-0.8959961,-0.2861328,0.1630859,0.2099609,0.1083984
483,22.4375,10.875,-28.375,-0.5527344,-0.9233398,-0.2592773,0.1591797,0.2124023,0.1098633
487,23.3125,2.5,-22.75,-0.6069336,-0.9853516,-0.2705078,0.1567383,0.2138672,0.1083984
491,24.0625,-10.625,-16.0625,-0.6376953,-1.012695,-0.2670898,0.1567383,0.2148438,0.105957
495,22.1875,-16.1875,-11.625,-0.5991211,-1.047363,-0.2861328,0.1557617,0.2163086,0.1015625
499,20.8125,-8.5,-15.875,-0.5795898,-1.055176,-0.2592773,0.1547852,0.21875,0.1015625
503,11,4.5625,-27.75,-0.6069336,-1.004883,-0.2246094,0.1547852,0.2172852,0.1015625
508,-2.8125,8.75,-35.3125,-0.6689453,-1.086426,-0.2436523,0.1499023,0.2197266,0.1000977
512,-8.3125,2.8125,-33.3125,-0.6728516,-1.164063,-0.2861328,0.1484375,0.2226563,0.1000977
516,-13.375,-0.9375,-32.0625,-0.6494141,-1.183594,-0.324707,0.1474609,0.2226563,0.1015625
520,-16.0625,-3.8125,-29.25,-0.6186523,-1.22998,-0.3359375,0.1425781,0.2260742,0.1030273
524,-15.25,-5.875,-23,-0.5874023,-1.276855,-0.378418,0.144043,0.2250977,0.1030273
528,-11.6875,-7.625,-17.5625,-0.5756836,-1.272949,-0.3974609,0.1416016,0.2260742,0.105957
532,-9.4375,-6.625,-16.6875,-0.5371094,-1.222656,-0.394043,0.1391602,0.2275391,0.1044922
536,-12.1875,-1.1875,-19.5625,-0.4985352,-1.140625,-0.4013672,0.1401367,0.2275391,0.105957
540,-15.3125,6.9375,-24.125,-0.4868164,-1.199219,-0.4169922,0.1391602,0.2285156,0.1069336
544,-13.75,13.8125,-25.8125,-0.4907227,-1.210938,-0.4169922,0.1367188,0.2299805,0.1083984
548,-12.625,17.4375,-24.75,-0.5024414,-1.207031,-0.4052734,0.1357422,0.2314453,0.1113281
552,-11.8125,14.3125,-21,-0.5214844,-1.167969,-0.3901367,0.1342773,0.2324219,0.1113281
556,-11.5,7.9375,-19.5625,-0.5024414,-1.133301,-0.4013672,0.1308594,0.2348633,0.1137695
560,-10.25,1.3125,-18.875,-0.4750977,-1.109863,-0.3974609,0.1318359,0.2348633,0.1152344
564,-7.6875,0.6875,-21.75,-0.4365234,-1.102051,-0.4052734,0.1318359,0.2373047,0.1152344
568,-4.1875,0.3125,-26.0625,-0.4287109,-1.136719,-0.378418,0.1293945,0.2397461,0.1166992
572,-1.125,-3.25,-27.0625,-0.4052734,-1.098145,-0.359375,0.1293945,0.2397461,0.1181641
576,-0.1875,-8.4375,-22.4375,-0.3393555,-1.11377,-0.3476563,0.1293945,0.2436523,0.1181641
580,4.625,-7.9375,-18,-0.2851563,-1.094238,-0.2978516,0.1293945,0.2460938,0.1191406
584,4,-2.375,-20.1875,-0.296875,-1.070801,-0.2436523,0.128418,0.2460938,0.1191406
588,-7.25,4.1875,-28.75,-0.3393555,-1.175781,-0.1708984,0.128418,0.2485352,0.1191406
592,-21,21.5625,-43.875,-0.3203125,-1.405273,-0.1821289,0.125,0.2509766,0.1220703
596,-17.5,36.5625,-60.8125,-0.4169922,-1.48291,-0.3515625,0.1225586,0.2548828,0.1289063
600,-6.6875,25.875,-52.9375,-0.4829102,-1.486816,-0.4936523,0.1152344,0.2597656,0.1303711
604,12.5625,-5.625,-25.9375,-0.4169922,-1.308105,-0.4628906,0.1118164,0.262207,0.1328125
608,8.625,-49.5625,12.4375,-0.2929688,-0.9619141,-0.3554688,0.112793,0.2636719,0.1342773
612,1.3125,-58.6875,23.375,-0.1069336,-0.8339844,-0.1782227,0.1186523,0.2675781,0.1342773
616,5.6875,-32.125,4.1875,-0.006347656,-0.8339844,-0.04736328,0.1235352,0.2700195,0.1342773
620,22.3125,-6.625,-0.75,0.125,-0.8105469,-0.009277344,0.1235352,0.2724609,0.1381836
624,41.8125,16.1875,7.1875,0.175293,-0.4335938,0.06738281,0.1269531,0.2773438,0.137207
628,48.0625,68.875,1.4375,0.1171875,-0.4882813,0.09814453,0.1259766,0.28125,0.1381836
632,53.8125,81.8125,1.8125,-0.2041016,-0.4179688,0.09033203,0.1235352,0.2851563,0.1411133
637,61.5625,54.875,12.9375,-0.3549805,-0.2939453,0.1865234,0.1210938,0.2924805,0.144043
641,44.625,27.3125,20.9375,-0.3164063,-0.2241211,0.1210938,0.1225586,0.2973633,0.1425781
