Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2,-12,-13.625,-25.8125,-0.796875,0.3466797,-0.09765625,0.253418,-0.2358398,0.04199219
6,-12.1875,-11.5625,-21.375,-0.8432617,0.3193359,-0.09375,0.2519531,-0.2382813,0.04199219
10,-8.25,-12.8125,-15.75,-0.8706055,0.3041992,-0.07861328,0.2543945,-0.2358398,0.0390625
14,-0.125,-13.625,-11.375,-0.878418,0.3271484,-0.08203125,0.2558594,-0.2329102,0.03759766
18,7.25,-11.4375,-10.125,-0.8974609,0.3857422,-0.08203125,0.2558594,-0.234375,0.03613281
22,14,-10.0625,-13.0625,-0.9248047,0.4477539,-0.08984375,0.2568359,-0.2329102,0.03613281
26,16.625,-7.5625,-16.875,-0.9399414,0.4790039,-0.07861328,0.2558594,-0.2329102,0.03759766
30,14.25,-3.3125,-16.8125,-0.9672852,0.5058594,-0.07861328,0.2568359,-0.2294922,0.03759766
34,9.875,-0.3125,-13.375,-1.021484,0.5214844,-0.109375,0.2592773,-0.2255859,0.03759766
38,7.25,1.125,-10.3125,-1.052734,0.5136719,-0.09375,0.2568359,-0.2270508,0.0390625
42,9.3125,3.8125,-8.5625,-1.083496,0.5019531,-0.09375,0.2592773,-0.2231445,0.03759766
46,14.875,7.5,-6.9375,-1.11084,0.5019531,-0.1015625,0.2583008,-0.2255859,0.03759766
51,19.5,10.625,-5.75,-1.141602,0.5292969,-0.1206055,0.2602539,-0.2231445,0.04052734
55,24.375,14.6875,-6.125,-1.141602,0.5761719,-0.1323242,0.2592773,-0.2216797,0.04052734
59,23.875,20.5625,-8,-1.180664,0.6264648,-0.1591797,0.2568359,-0.2231445,0.04443359
63,20.125,23.375,-6,-1.20752,0.6381836,-0.1743164,0.2583008,-0.2216797,0.04736328
67,14.5,27.6875,-5.6875,-1.203613,0.6303711,-0.1860352,0.2592773,-0.2231445,0.04980469
71,13.3125,32.625,-6.25,-1.223145,0.5991211,-0.2128906,0.2617188,-0.2231445,0.05126953
75,16.375,34.375,-6.25,-1.20752,0.5449219,-0.2475586,0.2602539,-0.2207031,0.05419922
79,19.1875,37.375,-5.125,-1.180664,0.5175781,-0.2861328,0.2626953,-0.2207031,0.05810547
83,20.1875,37.0625,-1.875,-1.20752,0.5097656,-0.3515625,0.2626953,-0.2231445,0.06201172
87,19.875,32.75,0.625,-1.20752,0.4946289,-0.3745117,0.2626953,-0.2246094,0.06787109
91,18,29.8125,0.8125,-1.187988,0.5175781,-0.3862305,0.2651367,-0.2216797,0.0703125
95,13.0625,25.3125,3,-1.187988,0.4907227,-0.4399414,0.2641602,-0.2246094,0.07324219
99,7.4375,17.3125,8,-1.161133,0.4321289,-0.4321289,0.2675781,-0.2255859,0.07568359
103,6.375,15,10.75,-1.07959,0.4013672,-0.394043,0.2675781,-0.2246094,0.08007813
107,10.1875,14.1875,4.3125,-1.145508,0.4086914,-0.3706055,0.2700195,-0.2270508,0.08105469
111,13.8125,10.625,1.5625,-1.25,0.3935547,-0.3901367,0.2709961,-0.2294922,0.08398438
115,13.75,7,0.125,-1.203613,0.3974609,-0.3325195,0.2709961,-0.2304688,0.08544922
119,9.5,4.75,3.8125,-1.199707,0.3310547,-0.3901367,0.2758789,-0.2304688,0.08789063
123,2.8125,-5.75,11.9375,-1.168945,0.3271484,-0.3632813,0.2773438,-0.234375,0.08789063
127,-3.375,-14.125,23.6875,-1.137695,0.2807617,-0.3168945,0.2792969,-0.2368164,0.09082031
131,0.4375,-21.75,30.875,-1.056641,0.2768555,-0.2705078,0.2817383,-0.2392578,0.09228516
135,16.0625,-24.625,26.1875,-0.9516602,0.315918,-0.2128906,0.2856445,-0.2456055,0.09082031
139,34.1875,-25.5625,16.625,-0.9750977,0.3193359,-0.2128906,0.2866211,-0.2495117,0.09082031
143,41.875,-32.3125,21.375,-1.033203,0.3935547,-0.2592773,0.2900391,-0.2519531,0.09228516
147,39.6875,-48.375,35.4375,-1.149414,0.3623047,-0.4013672,0.2939453,-0.2558594,0.09326172
151,24.6875,-78.625,67.8125,-1.067871,0.3818359,-0.3974609,0.2963867,-0.2583008,0.09228516
155,-5.6875,-107.125,102,-0.7348633,0.4438477,-0.1362305,0.2998047,-0.2680664,0.08691406
159,-14.875,-101.4375,96.125,-0.3588867,0.4907227,0.105957,0.3007813,-0.2817383,0.07714844
163,10.0625,-83.5,52.75,-0.2929688,0.4711914,0.1982422,0.3022461,-0.2895508,0.07177734
167,36.1875,-62.4375,8.0625,-0.1845703,0.5175781,0.2368164,0.3032227,-0.2944336,0.06787109
171,32.8125,-40.25,-8.75,-0.2387695,0.4555664,0.2749023,0.309082,-0.2983398,0.06494141
175,13.75,-34.5625,8.1875,-0.2700195,0.3623047,0.2749023,0.3105469,-0.3007813,0.06494141
180,1,-33.875,20.8125,-0.2583008,0.3081055,0.2094727,0.3139648,-0.3056641,0.06201172
184,0.25,-26.0625,17.3125,-0.3588867,0.3974609,0.001953125,0.3154297,-0.3105469,0.06201172
188,-3.8125,-25.5,9.3125,-0.5527344,0.4204102,-0.2363281,0.3173828,-0.3144531,0.06103516
192,-13.25,-38.5625,11.375,-0.3393555,0.3427734,-0.1166992,0.3222656,-0.3193359,0.05664063
196,-10.875,-26.4375,3.875,-0.1303711,0.2768555,0.144043,0.3237305,-0.3232422,0.05273438
200,7.25,-4.4375,-4.1875,-0.328125,0.269043,0.1367188,0.3222656,-0.3266602,0.05273438
204,5,5.875,-4.8125,-0.5371094,0.3779297,0.04785156,0.3261719,-0.3266602,0.05664063
208,-6.4375,5.5,7.75,-0.6962891,0.2885742,-0.09375,0.3261719,-0.3291016,0.05517578
212,-7,-1.375,23.625,-0.6533203,0.237793,-0.1860352,0.324707,-0.3330078,0.05810547
216,4.6875,-4,27.625,-0.6342773,0.3466797,-0.1630859,0.3237305,-0.3344727,0.05810547
220,12.8125,-3.625,21.0625,-0.6923828,0.4594727,-0.2246094,0.3222656,-0.3369141,0.05957031
224,16.8125,-5.5,19.5625,-0.765625,0.5175781,-0.2246094,0.3198242,-0.3378906,0.06347656
228,19.1875,-6.125,21.5,-0.7192383,0.5527344,-0.1977539,0.3188477,-0.3378906,0.06494141
232,23.4375,-9.3125,26.9375,-0.6611328,0.5952148,-0.1474609,0.3154297,-0.3417969,0.06494141
236,24.625,-8.875,24.0625,-0.5756836,0.7197266,-0.06298828,0.3139648,-0.3417969,0.06640625
240,15.25,-1.1875,13.5625,-0.5566406,0.8481445,-0.01660156,0.3105469,-0.3417969,0.06787109
244,-1.8125,5.9375,1.875,-0.5874023,0.8442383,0.01367188,0.3105469,-0.3432617,0.06884766
248,-13.3125,12.1875,-4.0625,-0.5991211,0.7275391,-0.001464844,0.3105469,-0.3432617,0.06884766
252,-12.625,16.1875,-7.875,-0.5644531,0.6499023,0.02490234,0.3105469,-0.3432617,0.0703125
256,-1.6875,22.625,-11.125,-0.5605469,0.5410156,0.03662109,0.309082,-0.3408203,0.0703125
260,11,28.375,-12.375,-0.5605469,0.5488281,0.03662109,0.309082,-0.3408203,0.07324219
264,15.3125,34.75,-11.5625,-0.5683594,0.5722656,0.01367188,0.309082,-0.3393555,0.07714844
268,15.75,38.875,-14.8125,-0.5991211,0.6303711,-0.06298828,0.3071289,-0.3354492,0.08105469
272,9.5625,43,-16.8125,-0.6108398,0.6538086,-0.112793,0.3081055,-0.3330078,0.08398438
276,-1.1875,41.5,-14.4375,-0.6069336,0.6264648,-0.1206055,0.3056641,-0.3305664,0.09082031
280,-6.75,42.25,-16,-0.5795898,0.5952148,-0.05908203,0.3046875,-0.3256836,0.09472656
284,-5.875,47.4375,-18.875,-0.5913086,0.4790039,-0.04394531,0.3071289,-0.3232422,0.09619141
288,1.5,48.6875,-13.6875,-0.5605469,0.3583984,0.009765625,0.3032227,-0.3178711,0.1000977
292,10.75,53.25,-7.6875,-0.4711914,0.3349609,0.01708984,0.3007813,-0.3154297,0.105957
296,18.8125,61.3125,-7.5625,-0.5410156,0.4204102,-0.06689453,0.2983398,-0.3105469,0.1083984
