Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1,-60.375,-96.75,23.375,0.7602539,0.2416992,0.07128906,-0.3007813,-0.1181641,-0.00390625
5,-40,-121.1875,5.5,0.9658203,0.140625,0.1865234,-0.2998047,-0.1157227,0.00390625
9,-11.75,-36.6875,14.125,1.29541,-0.02587891,0.1098633,-0.2998047,-0.1157227,0.01074219
13,11,-10.5625,30.625,1.059082,0.09033203,0.1748047,-0.2983398,-0.1132813,0.01171875
17,18.3125,-6.6875,42.375,0.9423828,0.09814453,0.07519531,-0.2983398,-0.109375,0.01318359
21,21.875,-7.3125,51.0625,0.9389648,0.15625,0.125,-0.3017578,-0.1069336,0.01611328
25,20.1875,-7.5,46.75,0.8999023,0.2070313,0.09423828,-0.3032227,-0.1020508,0.01611328
29,18.75,-14.4375,37.5,0.8803711,0.1875,0.05175781,-0.3032227,-0.09716797,0.01611328
33,18.5,-21.1875,34.6875,0.9311523,0.203125,0.02490234,-0.3007813,-0.09423828,0.01855469
37,22.9375,-31.9375,33,0.8920898,0.1640625,-0.04394531,-0.3032227,-0.09179688,0.02001953
41,30.125,-47.9375,17.625,0.7954102,0.1835938,-0.1362305,-0.3041992,-0.08837891,0.02539063
45,22.9375,-60.9375,13.5,1.0625,0.203125,-0.08984375,-0.3017578,-0.08691406,0.03076172
49,10.0625,-55.3125,41.4375,1.082031,0.1679688,-0.2246094,-0.3017578,-0.08447266,0.03515625
53,7.25,-70.1875,24.125,0.8652344,0.2456055,-0.3901367,-0.3017578,-0.08203125,0.0390625
57,1.9375,-88.75,16.125,1.004395,0.1875,-0.5170898,-0.2983398,-0.08056641,0.04589844
61,-12.8125,-90.75,18.0625,1.186523,0.2456055,-0.5322266,-0.2973633,-0.078125,0.05273438
65,-25.375,-91.875,4.8125,1.074219,0.2299805,-0.6401367,-0.2949219,-0.078125,0.06201172
69,-30.375,-99.75,-5.875,1.198242,0.08251953,-0.6552734,-0.2915039,-0.078125,0.06884766
73,-32,-100.625,-2.1875,1.179199,-0.002441406,-0.6708984,-0.2866211,-0.08056641,0.07714844
77,-17.4375,-113.25,-5.0625,1.132324,-0.1308594,-0.7094727,-0.2851563,-0.08447266,0.08544922
81,0.375,-123.375,1.3125,1.22168,-0.09960938,-0.6899414,-0.2807617,-0.08447266,0.09326172
85,19.625,-132.75,-5.625,1.241211,-0.05273438,-0.7094727,-0.2734375,-0.08544922,0.1044922
89,29.8125,-143.5,-6.875,1.26416,0.01269531,-0.7094727,-0.2661133,-0.08837891,0.1166992
93,22.125,-156,0.5,1.22168,0.105957,-0.7441406,-0.2636719,-0.08837891,0.1259766
97,0.6875,-172.5625,6.0625,1.202148,0.21875,-0.8017578,-0.2519531,-0.08837891,0.1425781
101,-57.125,-191.25,17.4375,1.101563,0.3349609,-0.6708984,-0.2426758,-0.08544922,0.1586914
105,-72.4375,-213.4375,-1.4375,1.299316,0.2226563,-0.8823242,-0.234375,-0.08544922,0.1699219
109,-106.1875,-218,4.8125,1.43457,0.4633789,-0.6787109,-0.2246094,-0.08447266,0.1831055
