Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2,-2.8125,-1.75,-0.875,-0.3393555,0.9179688,0.1328125,0.05322266,-0.3520508,-0.1738281
6,-2.9375,-1.6875,-2.3125,-0.3320313,0.9140625,0.1367188,0.05224609,-0.3544922,-0.1738281
10,-2.75,-2.6875,-1.25,-0.3393555,0.9257813,0.1289063,0.05224609,-0.3505859,-0.1738281
14,-2.875,-3.9375,-0.75,-0.3432617,0.9179688,0.1479492,0.05078125,-0.3520508,-0.175293
18,-3.875,-6.0625,-0.3125,-0.3393555,0.9335938,0.1367188,0.05224609,-0.3530273,-0.1738281
22,-3.375,-6.9375,0.0625,-0.3125,0.9140625,0.1479492,0.05224609,-0.3544922,-0.1738281
26,-2.625,-5.875,1.0625,-0.2890625,0.9140625,0.1367188,0.05224609,-0.3530273,-0.1767578
30,-2.625,-2.6875,-10.0625,-0.2119141,0.953125,0.1289063,0.04980469,-0.3530273,-0.175293
34,4.75,4.625,-21.125,-0.3510742,0.8168945,0.1210938,0.05078125,-0.3530273,-0.175293
38,8.5625,3.5625,-10.875,-0.3164063,0.9492188,0.1289063,0.0546875,-0.3530273,-0.1767578
42,3.1875,4.375,-12,-0.3320313,0.9604492,0.1289063,0.05566406,-0.3544922,-0.1738281
46,0.9375,4.9375,-11.125,-0.3666992,0.9335938,0.140625,0.05810547,-0.3520508,-0.1738281
50,0.75,3.8125,-10,-0.4091797,0.9257813,0.1518555,0.05712891,-0.3520508,-0.1767578
54,-0.625,-0.5625,-5.3125,-0.4365234,0.9492188,0.140625,0.05810547,-0.3530273,-0.1738281
58,-2.5,-4.9375,2.3125,-0.4052734,0.9414063,0.1557617,0.05712891,-0.3520508,-0.1738281
62,-2.3125,-5.6875,9.6875,-0.3974609,0.90625,0.1289063,0.05566406,-0.3520508,-0.175293
66,-2.0625,-1.375,18.0625,-0.3823242,0.921875,0.1479492,0.05566406,-0.3520508,-0.175293
70,-4.375,3.625,19,-0.4052734,0.90625,0.144043,0.05566406,-0.3520508,-0.1767578
74,-7.4375,7.0625,18.625,-0.4946289,0.9760742,0.144043,0.05322266,-0.3505859,-0.1738281
78,-15,4.8125,16.1875,-0.5795898,0.9643555,0.1557617,0.0546875,-0.3520508,-0.175293
82,-19,3.8125,8.4375,-0.6342773,0.9296875,0.1713867,0.05224609,-0.3505859,-0.1782227
86,-16.9375,2.8125,-3.5,-0.7348633,0.8051758,0.1865234,0.05078125,-0.3491211,-0.1782227
90,-6.6875,0.3125,-21.1875,-0.8935547,0.7895508,0.1943359,0.05322266,-0.3481445,-0.1796875
94,-0.0625,-7.4375,-34.5625,-1.071777,0.9140625,0.2060547,0.05322266,-0.3491211,-0.1806641
98,-4,-28.5,-37.75,-1.211426,0.9643555,0.2441406,0.05566406,-0.3481445,-0.1806641
102,-5.75,-48.1875,-33.8125,-1.273438,0.9799805,0.2866211,0.05712891,-0.3481445,-0.1821289
106,-7.4375,-51,-46.1875,-1.211426,1.015137,0.3251953,0.05810547,-0.3466797,-0.1806641
111,-12.6875,-41.375,-58.0625,-1.219238,1.104492,0.340332,0.05957031,-0.3466797,-0.1850586
115,-18.4375,-33.3125,-69.9375,-1.253906,1.124023,0.3671875,0.06298828,-0.3442383,-0.1875
119,-22.6875,-26.75,-81.625,-1.289063,1.17041,0.3789063,0.06640625,-0.3432617,-0.1889648
123,-27.5625,-18.6875,-93.25,-1.289063,1.213379,0.3789063,0.07226563,-0.3417969,-0.1904297
127,-29.25,-16.5,-105.3125,-1.32373,1.217285,0.355957,0.08056641,-0.3378906,-0.1928711
131,-27.5625,-18.6875,-113.9375,-1.312012,1.251953,0.3364258,0.08447266,-0.3344727,-0.1943359
135,-28,-20.75,-123.0625,-1.227051,1.349121,0.340332,0.09277344,-0.328125,-0.199707
139,-32.75,-15.5,-136.6875,-1.083496,1.368652,0.3212891,0.1020508,-0.3232422,-0.2026367
143,-33,-5.4375,-149.8125,-1.013672,1.36084,0.2983398,0.1118164,-0.3193359,-0.206543
147,-32.0625,-1.5,-159.5625,-0.9868164,1.399902,0.2905273,0.1210938,-0.3144531,-0.2080078
151,-30.75,-3.4375,-161.625,-0.9326172,1.388184,0.2866211,0.1342773,-0.3032227,-0.2119141
155,-28,-1.875,-158.6875,-0.8276367,1.341309,0.2827148,0.144043,-0.2983398,-0.2133789
159,-27.0625,4,-160.25,-0.7695313,1.356934,0.2944336,0.1557617,-0.2919922,-0.2163086
163,-26.5625,5,-166,-0.7270508,1.345215,0.3056641,0.1665039,-0.2783203,-0.21875
167,-28,-0.6875,-166.75,-0.6962891,1.372559,0.2944336,0.1757813,-0.2719727,-0.2202148
171,-29.1875,-9.3125,-161.625,-0.6342773,1.287109,0.2749023,0.1865234,-0.2617188,-0.2216797
175,-29.5625,-22.375,-155,-0.6030273,1.178223,0.2402344,0.1948242,-0.2495117,-0.2246094
179,-25.375,-33.125,-147,-0.4482422,1.057617,0.2172852,0.1962891,-0.2416992,-0.2270508
183,-22.75,-30.8125,-140.0625,-0.2734375,0.9682617,0.1943359,0.2055664,-0.2319336,-0.2299805
187,-22.6875,-13.75,-136.5,-0.1884766,0.9492188,0.1826172,0.2094727,-0.2207031,-0.2324219
191,-23.3125,0.3125,-141.5625,-0.2700195,0.8286133,0.1479492,0.215332,-0.2119141,-0.2338867
195,-19.9375,-1.4375,-141.375,-0.378418,0.7392578,0.159668,0.222168,-0.2006836,-0.2338867
199,-16.8125,-9.8125,-137.0625,-0.3862305,0.6303711,0.1635742,0.2270508,-0.1894531,-0.2368164
203,-12.5,-19.5,-128.0625,-0.347168,0.5761719,0.1865234,0.230957,-0.1831055,-0.2368164
207,-10.75,-27.375,-116.5625,-0.2890625,0.5332031,0.1674805,0.2329102,-0.1733398,-0.237793
211,-9.375,-32.0625,-105.375,-0.2231445,0.4829102,0.1904297,0.234375,-0.1630859,-0.2421875
215,-9,-33.0625,-98.125,-0.1611328,0.3740234,0.1713867,0.2353516,-0.1557617,-0.2421875
219,-9.125,-31.6875,-92.8125,-0.07226563,0.269043,0.1748047,0.237793,-0.1508789,-0.2436523
223,-7.9375,-26.4375,-90,0.004882813,0.21875,0.1748047,0.2368164,-0.1420898,-0.2460938
227,-7.0625,-22.625,-82.625,-0.002441406,0.21875,0.1713867,0.237793,-0.1381836,-0.25
231,-7.3125,-26.75,-70,0.03955078,0.1293945,0.1557617,0.2392578,-0.1293945,-0.2490234
235,-8.8125,-23.5,-53.0625,0.1210938,0.08642578,0.1943359,0.2368164,-0.1245117,-0.2529297
240,-9.9375,-11.375,-44.3125,0.1367188,-0.02197266,0.1904297,0.2353516,-0.1220703,-0.2529297
244,-9.0625,-1.25,-37.25,0.09375,-0.05664063,0.1635742,0.2368164,-0.1196289,-0.2529297
248,-5.1875,4.6875,-29,0.07861328,-0.1230469,0.1635742,0.2368164,-0.1142578,-0.2543945
252,1.8125,11.625,-17.6875,0.09765625,-0.1772461,0.1479492,0.2353516,-0.1118164,-0.2543945
256,7.8125,19.0625,-4.6875,0.09033203,-0.1459961,0.1518555,0.2392578,-0.1118164,-0.2529297
260,13.125,28.125,7.8125,0.08251953,-0.1577148,0.1674805,0.2392578,-0.1132813,-0.25
264,17.375,40.5,18.25,0.03564453,-0.1074219,0.1713867,0.2412109,-0.1142578,-0.2490234
268,19.1875,57.1875,26.9375,0.004882813,-0.06835938,0.1674805,0.2426758,-0.1166992,-0.2460938
