Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1,1.5625,30.5625,-28.875,-0.7387695,0.5058594,-0.001464844,0.2451172,-0.2480469,0.0009765625
5,2.5625,46.25,-22.0625,-0.8046875,0.4907227,-0.1435547,0.2460938,-0.2456055,0.002441406
9,4.1875,73.8125,-26,-0.7773438,0.6069336,-0.04394531,0.2460938,-0.2441406,0.004882813
13,6.0625,74.75,4.5,-1.176758,0.4399414,-0.2705078,0.2475586,-0.2416992,0.01074219
17,12.5625,69.5625,20,-1.075684,0.4360352,-0.3051758,0.2451172,-0.2431641,0.01855469
21,37,85.625,12.3125,-0.7114258,0.3349609,-0.3359375,0.2412109,-0.2441406,0.02294922
25,53.5625,121.75,38.75,-0.8276367,0.5605469,-0.4628906,0.2412109,-0.2416992,0.03222656
29,57.625,144,37,-0.6611328,0.5761719,-0.6513672,0.2353516,-0.2441406,0.04589844
33,77.6875,165.3125,-14.625,-0.6186523,0.5058594,-0.5976563,0.2319336,-0.2431641,0.05517578
37,100.4375,172.5625,-41.0625,-1.013672,0.6186523,-0.6748047,0.2285156,-0.2368164,0.07324219
42,100.625,149.9375,-15.25,-1.180664,0.8012695,-0.7246094,0.2236328,-0.2294922,0.09228516
46,102.6875,144.0625,-42.4375,-0.8393555,0.6655273,-0.6977539,0.2211914,-0.2246094,0.1030273
50,115.6875,168.125,-51.5625,-0.8432617,0.6420898,-0.8515625,0.2163086,-0.2158203,0.1191406
54,128.8125,185.5625,-40.5,-0.9287109,0.6499023,-0.9130859,0.2080078,-0.2045898,0.1396484
58,131.25,187.625,-37.875,-1.25,0.8442383,-0.9707031,0.2021484,-0.1982422,0.1533203
62,130.5625,172.75,-37.75,-1.133789,0.7470703,-0.9438477,0.1928711,-0.1879883,0.1699219
66,138.5,185.625,-37.5625,-1.001953,0.6962891,-0.9438477,0.1806641,-0.1782227,0.1875
70,142.5,202.5,-35.8125,-1.044922,0.7817383,-0.9746094,0.1748047,-0.1694336,0.1953125
74,140.0625,219,-39.75,-1.168945,0.8012695,-1.009277,0.1616211,-0.1582031,0.2089844
78,144.25,212.875,-44.375,-1.505859,0.7470703,-0.9091797,0.1474609,-0.1430664,0.2226563
82,161.875,182.4375,-52.6875,-1.595215,0.7739258,-0.7670898,0.1376953,-0.1318359,0.230957
86,178,157.5,-51.125,-1.315918,0.7236328,-0.6054688,0.1235352,-0.1181641,0.2392578
90,168.5,162.0625,-56,-1.11084,0.8984375,-0.6860352,0.112793,-0.09716797,0.25
94,139.8125,179.0625,-85.125,-0.9130859,0.8671875,-0.8364258,0.1020508,-0.08447266,0.2514648
98,121.5,189.6875,-86.8125,-1.041016,0.6108398,-0.8476563,0.08886719,-0.07080078,0.2553711
102,125.5625,168.75,-71.125,-1.009766,0.4360352,-0.9052734,0.07373047,-0.05957031,0.2583008
106,136.125,163.8125,-71,-0.8085938,0.3896484,-0.9287109,0.06542969,-0.05078125,0.2592773
110,130.3125,163.0625,-75.6875,-0.8588867,0.4321289,-0.9438477,0.05322266,-0.03808594,0.2592773
114,121.9375,167.5625,-80.25,-0.7036133,0.3041992,-1.032227,0.0390625,-0.02587891,0.2607422
118,124.3125,185.1875,-102,-0.4672852,0.203125,-1.140137,0.02832031,-0.01708984,0.2607422
122,140.75,199.875,-69.3125,-0.715332,0.3349609,-1.094238,0.01269531,-0.008300781,0.262207
126,150,208.8125,-39.25,-0.5605469,0.2416992,-0.7822266,-0.0009765625,0.002441406,0.2568359
130,143.375,213.0625,-19.9375,-0.8046875,0.5097656,-0.5092773,-0.01269531,0.01025391,0.2553711
134,114,170.3125,32.8125,-1.125977,0.5332031,-0.2207031,-0.02685547,0.02001953,0.2514648
138,69.8125,132.5,9,-0.5991211,0.3466797,0.04443359,-0.04150391,0.02734375,0.2460938
142,42.375,112.125,-8.25,-0.6376953,0.1176758,0.09423828,-0.04736328,0.02880859,0.2446289
146,42.8125,71.1875,-10.125,-0.6572266,-0.07617188,0.2402344,-0.05322266,0.03271484,0.2460938
150,49.0625,20.4375,4.875,-0.5644531,0.06689453,0.2944336,-0.05908203,0.03515625,0.2446289
154,40.25,-15.9375,11.0625,-0.4482422,0.171875,0.2944336,-0.05908203,0.03613281,0.2402344
158,37.1875,-38.375,16.5625,-0.2851563,0.09814453,0.1635742,-0.05566406,0.04150391,0.2402344
162,21.5625,-35.75,38.9375,-0.1303711,0.1757813,-0.1977539,-0.05322266,0.04394531,0.2392578
166,-9.1875,-39.625,31.0625,-0.08789063,0.03613281,-0.2436523,-0.04980469,0.04492188,0.2416992
171,-21.25,-49.875,25.25,-0.2661133,-0.08398438,-0.1899414,-0.04736328,0.04394531,0.2416992
175,-14.3125,-78.9375,23.3125,-0.4750977,-0.1420898,-0.08984375,-0.04150391,0.04394531,0.2416992
179,-2.375,-111.375,28.5,-0.5683594,-0.03369141,-0.1977539,-0.03515625,0.04492188,0.2416992
183,-4.9375,-136.125,22.8125,-0.5214844,0.08642578,-0.3476563,-0.02587891,0.04492188,0.2446289
187,-23.125,-144.625,38.875,-0.4169922,0.3041992,-0.5053711,-0.01513672,0.04638672,0.2431641
191,-51.0625,-137.9375,47.4375,-0.3666992,0.3857422,-0.4863281,-0.009277344,0.04736328,0.2446289
195,-80.625,-138.625,50.375,-0.6455078,0.4477539,-0.5322266,0.002441406,0.04492188,0.2485352
199,-109.125,-150.9375,49.4375,-0.6884766,0.3701172,-0.7783203,0.01513672,0.03613281,0.25
203,-121.375,-154.625,49.6875,-0.7851563,0.2226563,-0.8823242,0.0234375,0.03125,0.2514648
207,-119.5625,-158.875,43.9375,-0.8276367,0.08642578,-0.8671875,0.03808594,0.02392578,0.2539063
211,-102.3125,-169.0625,53.0625,-1.083496,0.1333008,-0.7783203,0.04980469,0.01513672,0.2539063
215,-87.375,-189.5625,57.8125,-1.199707,0.2070313,-0.7592773,0.06054688,0.007324219,0.2539063
219,-92.3125,-205.625,62.75,-1.199707,0.3818359,-1.043945,0.07617188,0,0.2514648
223,-106.875,-197.0625,47.375,-0.9829102,0.3388672,-1.066895,0.09277344,-0.01074219,0.25
227,-110.0625,-189.5,52.6875,-1.137695,0.3505859,-1.036133,0.1035156,-0.015625,0.2485352
231,-105,-185.1875,50.5,-1.180664,0.3466797,-0.878418,0.1210938,-0.02929688,0.2431641
235,-100.0625,-184.9375,59.4375,-1.370117,0.5332031,-0.8017578,0.1342773,-0.04052734,0.2363281
239,-105.75,-194.375,62.4375,-1.48291,0.6069336,-0.7363281,0.1450195,-0.04931641,0.2333984
243,-117.0625,-199.8125,55.1875,-1.40918,0.6186523,-0.7822266,0.1630859,-0.06054688,0.2255859
247,-121,-198.8125,48.9375,-1.37793,0.5605469,-0.7553711,0.1748047,-0.07421875,0.2143555
251,-119.125,-196.0625,47.3125,-1.351074,0.5566406,-0.7514648,0.1855469,-0.08056641,0.2089844
255,-113.8125,-187.625,38.4375,-1.242188,0.5253906,-0.7167969,0.2011719,-0.09423828,0.1953125
259,-103.3125,-174.8125,30,-1.246094,0.5371094,-0.6977539,0.2119141,-0.1044922,0.1845703
263,-90.875,-164.8125,28.1875,-1.215332,0.5488281,-0.6479492,0.21875,-0.109375,0.1762695
267,-90.875,-176,51.3125,-1.614258,0.7119141,-0.6860352,0.2319336,-0.1196289,0.1601563
271,-103.125,-191.3125,63,-1.385742,0.7158203,-0.6938477,0.2402344,-0.1308594,0.1425781
275,-117.625,-184.9375,51.75,-1.315918,0.6381836,-0.7324219,0.2475586,-0.1396484,0.1328125
279,-124.1875,-180.625,52.25,-1.261719,0.5410156,-0.7324219,0.2543945,-0.1508789,0.1113281
283,-120.5625,-174,48.1875,-1.191895,0.3974609,-0.7553711,0.2626953,-0.1621094,0.09472656
287,-107.8125,-164.75,49.875,-1.087402,0.3271484,-0.7553711,0.2651367,-0.1704102,0.08105469
291,-97.8125,-151.75,51.4375,-1.067871,0.3662109,-0.7592773,0.2709961,-0.1791992,0.06201172
295,-94.625,-140.5,50.875,-1.044922,0.3779297,-0.7514648,0.2724609,-0.1870117,0.04736328
300,-93.9375,-127.125,45.4375,-0.9248047,0.3041992,-0.7475586,0.2724609,-0.1918945,0.03515625
304,-89.625,-108.0625,37.125,-0.8549805,0.2338867,-0.7631836,0.2734375,-0.1992188,0.02001953
308,-84.625,-86.25,28.25,-0.7387695,0.15625,-0.7670898,0.2734375,-0.203125,0.0078125
312,-76.125,-61.0625,22.25,-0.6962891,0.05908203,-0.8017578,0.2734375,-0.2055664,0
316,-60.875,-37.125,17.4375,-0.6611328,-0.03759766,-0.8056641,0.2734375,-0.2080078,-0.008300781
320,-41.5625,-16.8125,10.4375,-0.6455078,-0.08789063,-0.8056641,0.2734375,-0.2104492,-0.01220703
324,-20.9375,2.5,5,-0.6806641,-0.07226563,-0.7861328,0.2749023,-0.2119141,-0.01367188
328,-1.625,21.1875,-3.125,-0.6806641,-0.04150391,-0.7978516,0.2734375,-0.2119141,-0.01220703
332,15.5625,44.8125,-15.125,-0.6611328,0.01269531,-0.7900391,0.2734375,-0.2104492,-0.01074219
336,30.5625,64.25,-16.3125,-0.699707,0.07080078,-0.8325195,0.2724609,-0.2104492,-0.006835938
340,44.3125,90.3125,-21.6875,-0.6186523,0.09423828,-0.8823242,0.2734375,-0.2080078,0.0009765625
344,56.375,117.1875,-26.9375,-0.7543945,0.1484375,-0.9477539,0.2724609,-0.203125,0.01171875
348,69.375,139.125,-30.5,-0.8354492,0.1953125,-0.9785156,0.2724609,-0.2016602,0.02294922
352,82.625,161,-32.9375,-0.9248047,0.2729492,-0.9902344,0.2724609,-0.1958008,0.03759766
356,95.625,180.3125,-34.1875,-1.052734,0.3427734,-0.9785156,0.2675781,-0.1904297,0.05517578
