Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,3,-5.5,-0.5,-0.8276367,-0.503418,0.09033203,0.2617188,0.06982422,-0.1728516
4,2.25,-5.1875,0,-0.8007813,-0.4882813,0.08251953,0.2626953,0.07128906,-0.1728516
8,0.125,-3.4375,-0.6875,-0.796875,-0.4921875,0.07910156,0.2617188,0.07128906,-0.1728516
13,-1,-3.1875,-1.4375,-0.8164063,-0.5,0.08642578,0.2602539,0.07275391,-0.1713867
17,-0.5625,-2.75,-1.1875,-0.8125,-0.5151367,0.07519531,0.2602539,0.07373047,-0.1728516
21,0.4375,-1.5,-0.4375,-0.8125,-0.5151367,0.09033203,0.2617188,0.07373047,-0.1728516
25,0.6875,-2.3125,0.125,-0.8276367,-0.519043,0.08642578,0.2602539,0.07373047,-0.1728516
29,0.5,-2.4375,-0.875,-0.8085938,-0.5151367,0.08251953,0.2592773,0.07275391,-0.1738281
33,1.0625,-2.3125,-1.75,-0.8164063,-0.5385742,0.08642578,0.2602539,0.07128906,-0.1728516
37,2.3125,-1.375,-0.75,-0.8007813,-0.5385742,0.07519531,0.2583008,0.07275391,-0.1738281
41,-0.1875,-1.25,-3.5,-0.7929688,-0.5424805,0.07519531,0.2592773,0.07275391,-0.1728516
45,-1.625,-2.5625,-8.4375,-0.78125,-0.6396484,0.07519531,0.2617188,0.07275391,-0.1738281
49,-0.125,-3.9375,-15.75,-0.7695313,-0.6977539,0.07519531,0.2592773,0.07275391,-0.1738281
53,7.6875,-5.1875,-23.8125,-0.7617188,-0.7949219,0.1098633,0.2568359,0.07519531,-0.175293
57,9.625,-7.25,-25.75,-0.7851563,-0.7988281,0.05957031,0.2583008,0.07617188,-0.1728516
61,-3.875,-15.875,-31.75,-0.7734375,-0.8842773,0.01708984,0.2558594,0.07861328,-0.1782227
65,-13.1875,-23.5625,-46.875,-0.6186523,-1.133301,0.05566406,0.253418,0.08105469,-0.1767578
69,6.9375,-18.375,-64.125,-0.5566406,-1.428223,0.1289063,0.2509766,0.08642578,-0.1796875
73,34.25,-7.75,-69.6875,-0.5644531,-1.405273,0.08251953,0.2460938,0.08984375,-0.1821289
77,36.5,-9.375,-82.4375,-0.7036133,-1.257324,-0.06689453,0.2426758,0.09375,-0.1850586
81,16.5,-24.125,-94.3125,-0.6923828,-1.284668,-0.1513672,0.2412109,0.1010742,-0.1850586
85,3.875,-25.8125,-104.5,-0.4594727,-1.463379,-0.1743164,0.2353516,0.1064453,-0.1889648
89,11.5,-4.1875,-119.1875,-0.3354492,-1.692383,-0.1015625,0.2270508,0.1152344,-0.1904297
93,40.3125,17.4375,-128.4375,-0.4482422,-1.820801,-0.08203125,0.2236328,0.1186523,-0.1918945
97,68.3125,33.625,-132.875,-0.5175781,-1.781738,-0.1206055,0.2177734,0.1289063,-0.1928711
101,82.1875,50.4375,-138.1875,-0.5371094,-1.634277,-0.128418,0.2138672,0.1337891,-0.1943359
105,78.5,58.5,-142.8125,-0.7695313,-1.486816,-0.1552734,0.2080078,0.1376953,-0.1943359
109,67.25,50.625,-149.3125,-0.9248047,-1.412598,-0.08203125,0.2021484,0.1425781,-0.1972656
113,52,42.1875,-156.3125,-0.9477539,-1.366211,0.001953125,0.1987305,0.1513672,-0.1958008
117,35.125,32.375,-163.6875,-1.009766,-1.389648,0.001953125,0.1914063,0.1577148,-0.1958008
121,20,26.875,-169.0625,-0.9594727,-1.412598,0.06347656,0.1831055,0.1660156,-0.1958008
125,9.8125,24.1875,-172,-1.013672,-1.397461,0.09423828,0.1723633,0.1762695,-0.1958008
129,-8.9375,17.25,-172.625,-1.063965,-1.312012,0.05957031,0.1650391,0.1826172,-0.1958008
133,-34.9375,6.125,-177.5625,-1.001953,-1.327148,0.03662109,0.1533203,0.1923828,-0.1904297
137,-49.5625,3.5,-180.375,-0.878418,-1.513672,0.06738281,0.1401367,0.2060547,-0.1889648
142,-50.8125,6.375,-180.4375,-0.7348633,-1.564453,0.06347656,0.1308594,0.2138672,-0.1875
146,-49.125,21.9375,-183.3125,-0.5913086,-1.537109,0.1020508,0.1166992,0.2250977,-0.1806641
150,-38.8125,33.6875,-186.4375,-0.7695313,-1.548828,0.1479492,0.1010742,0.2338867,-0.1782227
154,-20,40.375,-183.875,-0.8706055,-1.479004,0.2250977,0.09130859,0.2412109,-0.1728516
158,0.0625,46.125,-174.1875,-0.8666992,-1.354492,0.2636719,0.07714844,0.2475586,-0.1728516
162,20.8125,50.9375,-169.1875,-0.862793,-1.195313,0.2866211,0.06640625,0.2509766,-0.1699219
166,38.1875,52.75,-167.1875,-0.8818359,-1.020508,0.2558594,0.05712891,0.2509766,-0.1713867
170,41.625,49.25,-161.5,-0.7890625,-0.7446289,0.1826172,0.04248047,0.2524414,-0.1728516
174,30.375,44.75,-161.0625,-0.6923828,-0.550293,0.1557617,0.02832031,0.2548828,-0.1767578
178,28.3125,39.4375,-158.75,-0.6923828,-0.5385742,0.2290039,0.02148438,0.2563477,-0.175293
182,51.6875,48.125,-145.1875,-0.5952148,-0.4492188,0.3671875,0.009277344,0.2548828,-0.1782227
186,71,51.0625,-127.25,-0.6416016,-0.1499023,0.2749023,-0.001953125,0.2524414,-0.1835938
190,58.3125,41.5,-116.125,-0.5605469,0.1523438,0.1787109,-0.0078125,0.25,-0.1875
194,44.625,32.6875,-111.8125,-0.3974609,0.171875,0.1943359,-0.01611328,0.2460938,-0.1918945
198,49.1875,34.8125,-107.75,-0.2661133,0.1875,0.2441406,-0.02490234,0.2451172,-0.1958008
202,54.0625,36.25,-97.8125,-0.296875,0.4013672,0.2250977,-0.02832031,0.2426758,-0.1987305
206,45.9375,34.3125,-85.25,-0.3125,0.4516602,0.2021484,-0.03417969,0.2387695,-0.2055664
210,16.25,31.1875,-63.1875,-0.2661133,0.8168945,0.07519531,-0.04003906,0.2363281,-0.206543
214,-22.0625,11.875,-36.5,-0.4248047,0.7895508,0.009765625,-0.04150391,0.2348633,-0.2080078
218,-49.9375,-10.5,-8.8125,-0.2231445,0.5952148,0.08251953,-0.04394531,0.2373047,-0.2055664
222,-61.875,-12.875,8.4375,-0.03320313,0.4204102,0.159668,-0.04248047,0.2397461,-0.199707
226,-55.6875,-17.9375,23.1875,-0.09912109,0.1757813,0.1748047,-0.04394531,0.2436523,-0.1943359
230,-44,-20.9375,37.9375,-0.06835938,0.09814453,0.1787109,-0.04150391,0.2475586,-0.1904297
234,-40.4375,-22.125,56.875,-0.09521484,0.05908203,0.1210938,-0.0390625,0.2475586,-0.1865234
238,-48.6875,-25.4375,73.625,-0.08789063,0.008789063,0.07128906,-0.03662109,0.2485352,-0.1835938
242,-63.9375,-30.1875,89,-0.05273438,-0.1269531,0.04443359,-0.03173828,0.2524414,-0.1796875
246,-71.3125,-31.75,95.75,-0.006347656,-0.3637695,0.09033203,-0.02587891,0.2563477,-0.1738281
250,-61.375,-31.5,99.625,-0.03320313,-0.6123047,0.1328125,-0.02001953,0.2587891,-0.168457
254,-47.4375,-29.4375,103.6875,-0.02587891,-0.7680664,0.1713867,-0.01025391,0.262207,-0.1660156
258,-23.8125,-26.375,107.625,-0.06835938,-0.7016602,0.1713867,-0.001953125,0.262207,-0.1616211
262,-9.0625,-22.9375,114.375,-0.09521484,-0.6977539,0.1210938,0.004394531,0.2651367,-0.1606445
266,3.5625,-18.5,118.3125,-0.1962891,-0.6899414,0.1171875,0.01171875,0.2651367,-0.1606445
271,12.125,-17.0625,127.625,-0.262207,-0.6552734,0.08642578,0.02490234,0.2636719,-0.1616211
275,11.375,-13.0625,132,-0.3432617,-0.5966797,0.07128906,0.02978516,0.262207,-0.1616211
279,-2.3125,-16.5625,137.9375,-0.4326172,-0.5541992,0.005859375,0.04492188,0.2573242,-0.1630859
283,-20.125,-18.125,141.3125,-0.4946289,-0.6123047,0.04785156,0.05566406,0.2563477,-0.1645508
287,-34.125,-21.1875,150.25,-0.5527344,-0.7094727,0.07128906,0.06640625,0.2548828,-0.1616211
291,-31.75,-20.6875,153.1875,-0.6225586,-0.8803711,0.1635742,0.07714844,0.2539063,-0.1616211
295,-16.8125,-18.1875,155.5,-0.7075195,-0.9814453,0.2060547,0.09033203,0.2485352,-0.1606445
299,-5.1875,-17.8125,157.6875,-0.8393555,-0.9658203,0.159668,0.09765625,0.2451172,-0.1577148
303,-9.875,-24.875,164.6875,-0.8896484,-0.9155273,0.1020508,0.1118164,0.2373047,-0.1616211
307,-15.8125,-30.125,170.4375,-0.8276367,-0.9931641,0.1171875,0.125,0.2324219,-0.1606445
311,-10.3125,-30.1875,170.5,-0.8046875,-1.102051,0.140625,0.1342773,0.2260742,-0.1616211
315,7.0625,-24.5625,164.4375,-0.8706055,-1.15625,0.1518555,0.1459961,0.2172852,-0.1630859
319,17.625,-23.0625,166.875,-0.9711914,-1.066895,0.1210938,0.1591797,0.2099609,-0.1660156
323,13.5,-21.4375,171.1875,-1.021484,-0.9736328,0.08642578,0.1665039,0.2011719,-0.1674805
327,2.1875,-21.5625,175.875,-1.063965,-0.9619141,0.1020508,0.1796875,0.1899414,-0.1699219
331,-2.25,-23.1875,175.5,-1.099121,-1.066895,0.125,0.1914063,0.1772461,-0.1699219
335,2.3125,-24.5625,172.3125,-1.033203,-1.210938,0.1367188,0.2011719,0.1699219,-0.1728516
339,12.625,-17.625,167.0625,-1.044922,-1.296387,0.1518555,0.2094727,0.1577148,-0.1738281
343,26.75,-13.3125,161.8125,-1.103027,-1.210938,0.1518555,0.2202148,0.1450195,-0.175293
347,29.125,-10.625,163.0625,-1.215332,-1.098145,0.1289063,0.2236328,0.1362305,-0.1767578
351,12,-19.5625,165.0625,-1.304199,-0.9155273,0.009765625,0.2329102,0.1210938,-0.1796875
355,-22.0625,-35.625,161.375,-1.230957,-1.036133,-0.04394531,0.2402344,0.1088867,-0.1806641
359,-38.1875,-49.6875,145.125,-1.001953,-1.315918,-0.001464844,0.2436523,0.1000977,-0.1835938
363,-10.6875,-38.3125,124.75,-0.7578125,-1.653809,0.1787109,0.2485352,0.09130859,-0.1865234
367,30.6875,-16.625,123.5625,-0.8857422,-1.634277,0.159668,0.2519531,0.08007813,-0.1865234
371,38.625,-10.4375,127,-0.9326172,-1.381836,0.01367188,0.2519531,0.07128906,-0.1875
375,-2.5625,-25.6875,123.9375,-0.8896484,-1.222656,-0.1708984,0.2583008,0.06005859,-0.1904297
379,-66.0625,-47.1875,109.5,-0.6923828,-1.366211,-0.2514648,0.2617188,0.04882813,-0.1928711
383,-118.0625,-62.5625,78.25,-0.5371094,-1.618652,-0.2167969,0.2602539,0.04736328,-0.1904297
387,-135.375,-71.3125,54,-0.1572266,-2.559082,-0.2939453,0.2592773,0.04394531,-0.1918945
391,-96.125,-50.375,-0.1875,0.1054688,-3.161133,-0.2016602,0.2568359,0.04492188,-0.1928711
