Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
3,43.875,-43.375,154.5625,-1.227051,-0.05273438,0.4599609,0.2724609,-0.1542969,-0.1782227
7,56,-43.125,155.75,-1.099121,0.05908203,0.4711914,0.2641602,-0.1694336,-0.1821289
11,63.625,-44.0625,175.375,-1.172852,0.01660156,0.3710938,0.2583008,-0.1870117,-0.1835938
15,66.8125,-43.9375,192.625,-1.161133,0.1875,0.3828125,0.2519531,-0.1982422,-0.1850586
19,68.1875,-43.8125,183.875,-1.091309,0.2416992,0.4404297,0.2412109,-0.2182617,-0.1850586
23,73.5625,-32.125,201.75,-1.187988,0.2148438,0.425293,0.2294922,-0.2329102,-0.1850586
27,68.75,-29.5625,224.375,-1.308105,0.3427734,0.3598633,0.222168,-0.2456055,-0.1821289
31,53.625,-42.375,248.6875,-1.300781,0.5991211,0.2402344,0.2055664,-0.2670898,-0.1821289
35,35.375,-51.6875,240.4375,-1.145508,0.5449219,0.3637695,0.1879883,-0.2817383,-0.1821289
39,36.375,-49,236.5625,-1.118652,0.4750977,0.3364258,0.1757813,-0.2905273,-0.1821289
44,37.1875,-38.8125,243.3125,-0.9946289,0.5097656,0.4135742,0.1567383,-0.3056641,-0.1821289
48,32.8125,-33.75,243.875,-0.9790039,0.5332031,0.375,0.1342773,-0.3178711,-0.1806641
52,23.125,-33.125,245.3125,-0.9711914,0.6264648,0.3481445,0.1210938,-0.3266602,-0.1796875
56,15.5,-26.9375,244.1875,-0.8896484,0.6303711,0.3867188,0.1010742,-0.3330078,-0.1796875
60,8.1875,-28.375,246.1875,-0.9633789,0.6069336,0.3291016,0.07861328,-0.3408203,-0.1796875
64,9.5625,-31.5,248.875,-0.9477539,0.5253906,0.3710938,0.06298828,-0.3442383,-0.1806641
68,16.6875,-35.4375,251.6875,-0.9365234,0.4985352,0.409668,0.0390625,-0.3505859,-0.1806641
72,19.625,-37.6875,257.25,-0.8510742,0.6342773,0.3637695,0.01513672,-0.3530273,-0.1782227
76,22.4375,-29.125,260.3125,-0.8198242,0.6381836,0.3867188,-0.001953125,-0.3544922,-0.1767578
80,8.0625,-39.4375,262.1875,-0.847168,0.7587891,0.2558594,-0.02587891,-0.3544922,-0.175293
84,-12.4375,-50.5625,259.5,-0.715332,0.7431641,0.2866211,-0.05224609,-0.3505859,-0.1728516
88,-23.3125,-64,254,-0.7695313,0.5019531,0.2709961,-0.06738281,-0.3457031,-0.1728516
92,-31.1875,-83.3125,255.375,-0.5141602,0.4013672,0.2441406,-0.09472656,-0.3344727,-0.1738281
96,-24.125,-89.625,250.625,-0.2851563,0.07470703,0.2827148,-0.1186523,-0.3266602,-0.1728516
100,-9,-80.1875,249,0.1870117,-0.1113281,0.3017578,-0.1352539,-0.3178711,-0.1713867
104,9.9375,-58,233.5,0.4697266,-0.2392578,0.2368164,-0.1582031,-0.3056641,-0.1674805
108,22.5,-44.5625,205.1875,0.6401367,-0.324707,0.1674805,-0.1782227,-0.2929688,-0.1645508
112,25.3125,-37.75,168.6875,0.8222656,-0.3364258,0.07910156,-0.1889648,-0.2880859,-0.1606445
116,12.5625,-40.4375,129.0625,0.8999023,-0.5151367,-0.04003906,-0.199707,-0.2783203,-0.1547852
120,-4.9375,-42.0625,77.5,1.055176,-0.387207,0.05566406,-0.2104492,-0.2695313,-0.1538086
124,-8,-33.5,33.375,1.124512,-0.4882813,0.1557617,-0.2128906,-0.2680664,-0.1523438
128,2.8125,-15.5,-1.5,1.124512,-0.453125,0.2250977,-0.2163086,-0.2670898,-0.1508789
132,12.875,1.9375,-34,1.047363,-0.2783203,0.2133789,-0.2138672,-0.265625,-0.1508789
136,20.5,17.9375,-65,0.9116211,-0.1152344,0.2211914,-0.215332,-0.2705078,-0.1484375
140,26.8125,26.875,-90.25,0.7294922,0.02441406,0.1982422,-0.2080078,-0.2744141,-0.1484375
144,30.375,30.3125,-111.75,0.5629883,0.140625,0.2094727,-0.199707,-0.2841797,-0.1494141
148,28.125,28.5625,-121.625,0.4775391,0.284668,0.1210938,-0.1948242,-0.2895508,-0.1494141
152,12.25,25.875,-132.0625,0.4736328,0.3544922,0.05566406,-0.1831055,-0.2983398,-0.1494141
156,-3.8125,26.4375,-149.875,0.4892578,0.284668,0.08251953,-0.1723633,-0.3066406,-0.1508789
160,3.5,38.1875,-170.5,0.3769531,0.04394531,0.2402344,-0.1640625,-0.3129883,-0.1523438
164,25.75,50.25,-177.8125,0.2216797,0.03222656,0.2558594,-0.1474609,-0.3232422,-0.1523438
168,33.875,59.6875,-182.375,0.08642578,0.2226563,0.1557617,-0.1303711,-0.3291016,-0.1538086
173,22.3125,57.1875,-189.875,-0.04492188,0.3349609,0.05566406,-0.1176758,-0.3369141,-0.1547852
177,5,59.1875,-189.6875,-0.06445313,0.3193359,0.07128906,-0.09863281,-0.3442383,-0.1538086
181,-13.0625,67,-192.6875,-0.1572266,0.3505859,0.04785156,-0.07714844,-0.3520508,-0.1591797
185,-20.875,60.9375,-218.75,-0.4287109,0.2924805,0.1479492,-0.06494141,-0.3530273,-0.15625
189,-4.625,53.6875,-247.6875,-0.5214844,0.09423828,0.2944336,-0.04003906,-0.359375,-0.1606445
193,30.75,73.1875,-250,-0.5371094,0.08642578,0.3330078,-0.01757813,-0.359375,-0.1591797
197,49.75,93.625,-235.25,-0.8085938,0.3388672,0.1635742,0,-0.3642578,-0.1591797
