Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2,-52.4375,-23.3125,-22,0.1484375,-1.094238,0.2402344,-0.03320313,0.2651367,0.03076172
6,-50.0625,-17,-18.625,0.1445313,-1.15625,0.3251953,-0.03515625,0.2651367,0.03613281
10,-43.3125,-12.25,-16,0.1445313,-1.199219,0.3945313,-0.03515625,0.2612305,0.04296875
14,-34.4375,-7.125,-11.6875,0.1289063,-1.152344,0.4057617,-0.03759766,0.2612305,0.04736328
18,-28.375,-7.3125,-10.625,0.1015625,-1.086426,0.3710938,-0.0390625,0.2587891,0.04882813
22,-22.25,-9.375,-10.8125,0.1132813,-1.086426,0.3828125,-0.03759766,0.2573242,0.04980469
26,-15.125,-6.25,-8.5,0.1367188,-1.05127,0.390625,-0.04150391,0.2573242,0.05419922
30,-10.875,-2.25,-7.25,0.1518555,-1.032227,0.3598633,-0.04003906,0.2563477,0.05419922
34,-4.5625,2.0625,-6.5625,0.1445313,-1.070801,0.355957,-0.04003906,0.2587891,0.05419922
38,4.625,7.4375,-2.8125,0.1289063,-1.074707,0.3330078,-0.04248047,0.2563477,0.05517578
42,9.3125,8.5,-2.75,0.1054688,-1.016602,0.2709961,-0.04150391,0.2573242,0.05517578
46,13.0625,8.4375,-3.3125,0.1054688,-1.024414,0.2133789,-0.04248047,0.2573242,0.05273438
50,15.4375,10.125,-0.9375,0.09765625,-1.036133,0.1713867,-0.04150391,0.2573242,0.05273438
54,16.3125,11.25,2.3125,0.1015625,-1.000977,0.09033203,-0.04248047,0.2587891,0.04882813
58,13.8125,11.3125,4.5625,0.1015625,-1.012695,-0.001464844,-0.04248047,0.2573242,0.04882813
62,8.5625,10.875,9.5625,0.1484375,-1.059082,-0.1474609,-0.04150391,0.2587891,0.04736328
66,2.8125,11.625,13.375,0.2138672,-0.9970703,-0.3398438,-0.04150391,0.2587891,0.04736328
70,-9.25,12.4375,9.25,0.2836914,-0.9428711,-0.5053711,-0.04150391,0.2597656,0.04736328
74,-23.3125,9.375,-1.625,0.2724609,-0.8417969,-0.6708984,-0.04150391,0.2612305,0.04736328
78,-43.1875,3.4375,-15.4375,0.2836914,-0.7988281,-0.7978516,-0.04248047,0.2573242,0.04882813
