Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,-7.125,3.3125,2.0625,0.9697266,-0.3989258,0.09423828,-0.2104492,0.1577148,-0.1713867
4,-3.375,0.5625,-4.8125,1.008301,-0.402832,0.05566406,-0.2104492,0.1601563,-0.1699219
8,7,-6.125,-17.25,1.132324,-0.3520508,0.04052734,-0.2114258,0.1586914,-0.1738281
12,18.1875,-13.3125,-30.75,1.275879,-0.1850586,0.009765625,-0.2128906,0.1577148,-0.1699219
16,15.375,-7.8125,-42.4375,1.415527,-0.02978516,0.04785156,-0.215332,0.1547852,-0.1728516
20,-2.625,8.5625,-48,1.702148,0.1333008,-0.04003906,-0.2163086,0.1499023,-0.1728516
24,-25.5,24.9375,-55,1.845703,0.2573242,-0.09765625,-0.2211914,0.1459961,-0.1738281
28,-45.375,38.9375,-68.6875,1.961914,0.2456055,-0.1166992,-0.2211914,0.1459961,-0.175293
32,-51.5625,45.25,-83.875,1.973145,0.1875,-0.1630859,-0.2246094,0.1425781,-0.175293
36,-52.1875,42.5,-102.875,1.958008,0.1953125,-0.1899414,-0.2270508,0.1401367,-0.1782227
40,-50.4375,37.5625,-123.4375,1.926758,0.03613281,-0.1821289,-0.2294922,0.1347656,-0.1767578
44,-41.9375,25.8125,-136,1.868652,-0.08398438,-0.1743164,-0.234375,0.1274414,-0.1767578
48,-33.6875,10.625,-148.0625,1.868652,-0.1035156,-0.1513672,-0.2412109,0.1201172,-0.1767578
52,-33,2.1875,-158.875,1.984863,-0.1191406,-0.04736328,-0.2460938,0.1113281,-0.1738281
56,-40.75,5.0625,-172.5625,2.027832,-0.1499023,0.01708984,-0.2519531,0.1010742,-0.175293
60,-51.5625,10.1875,-183.25,2.016113,-0.2548828,0.05566406,-0.2592773,0.08984375,-0.175293
64,-60.25,13.5,-193.5,1.954102,-0.3793945,0.09423828,-0.2651367,0.08007813,-0.1728516
68,-61.5,12.9375,-202.875,1.864746,-0.4921875,0.140625,-0.2734375,0.06494141,-0.1738281
72,-59,10.625,-210.0625,1.787598,-0.7446289,0.1943359,-0.2792969,0.04980469,-0.1728516
76,-33.75,-12.9375,-207.4375,1.543457,-0.8535156,0.1479492,-0.2841797,0.04150391,-0.1713867
80,-7.375,-43.5625,-218.75,1.73291,-0.6279297,0.2172852,-0.2915039,0.02392578,-0.1699219
84,-2.75,-51.125,-228.5,1.958008,-0.4765625,0.2441406,-0.2958984,0.001464844,-0.1674805
88,-19.625,-41.0625,-226.25,2.124512,-0.4067383,0.3291016,-0.2998047,-0.01318359,-0.1630859
92,-41.75,-14.375,-222.5625,2.108887,-0.371582,0.425293,-0.3056641,-0.03564453,-0.1606445
96,-57.9375,16.75,-218.4375,1.922852,-0.453125,0.4174805,-0.3041992,-0.05566406,-0.1606445
100,-64.4375,34.3125,-211.8125,1.694336,-0.5424805,0.3637695,-0.3041992,-0.06689453,-0.1616211
104,-59.75,48.4375,-219.3125,1.508301,-0.7055664,0.2827148,-0.2983398,-0.08447266,-0.1660156
108,-53.625,54.6875,-220.5,1.217773,-0.8183594,0.1865234,-0.2958984,-0.1030273,-0.1713867
112,-43.6875,51.0625,-204.625,0.9194336,-0.8725586,0.1557617,-0.2875977,-0.1157227,-0.1767578
116,-41.75,52.6875,-190.3125,0.7719727,-0.7524414,0.1826172,-0.2827148,-0.1333008,-0.1796875
