Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,17.25,-1.375,-56.125,0.6557617,-1.509766,0.09423828,0.08886719,0.2426758,-0.1591797
4,23,9.3125,-69.25,0.7412109,-1.541016,0.06738281,0.08447266,0.2426758,-0.1606445
8,26.25,19.3125,-83.625,0.7993164,-1.548828,0.005859375,0.08056641,0.2412109,-0.1606445
12,25.75,28.1875,-100.4375,0.7915039,-1.587891,-0.009277344,0.07226563,0.2451172,-0.1645508
16,26.0625,31.9375,-114.625,0.7680664,-1.645996,-0.04003906,0.06396484,0.2460938,-0.1645508
20,24.8125,36.4375,-126.0625,0.7836914,-1.68457,-0.02050781,0.05810547,0.2475586,-0.1660156
24,25.5625,40.9375,-138.125,0.7602539,-1.750977,-0.01318359,0.04980469,0.25,-0.1674805
28,26,43.375,-153.9375,0.7255859,-1.758789,-0.01318359,0.0390625,0.25,-0.168457
32,24.4375,45.0625,-173,0.659668,-1.797363,-0.01318359,0.02734375,0.2509766,-0.168457
36,25,48.4375,-190.75,0.5551758,-1.910156,0.04443359,0.01513672,0.2524414,-0.1738281
40,33.125,53.5625,-205.0625,0.5048828,-1.9375,0.08251953,-0.003417969,0.2509766,-0.1738281
44,38.0625,60.3125,-215.375,0.4233398,-1.929688,0.08251953,-0.01171875,0.2548828,-0.1767578
48,44,62.0625,-220.3125,0.3613281,-1.983887,0.04443359,-0.02929688,0.25,-0.1796875
52,43.5,62.75,-216.8125,0.3266602,-1.945313,0.03271484,-0.04492188,0.2460938,-0.1850586
56,43.6875,61.5,-217.75,0.3378906,-1.898438,0.07519531,-0.05566406,0.2412109,-0.1889648
60,47.1875,61.625,-220.6875,0.3071289,-1.820801,0.144043,-0.07226563,0.2387695,-0.1943359
64,52.875,54,-222.75,0.1870117,-1.708008,0.1132813,-0.08886719,0.2285156,-0.1972656
68,46.875,32.8125,-223.9375,0.1210938,-1.525391,0.009765625,-0.09863281,0.2236328,-0.2011719
73,33.375,9.9375,-223.4375,0.1484375,-1.405273,0.03271484,-0.1152344,0.2138672,-0.2055664
77,21.8125,-3.4375,-213.875,0.1674805,-1.366211,0.08251953,-0.1328125,0.2036133,-0.2080078
81,11.875,-6.3125,-201,0.2294922,-1.26123,0.1289063,-0.1435547,0.1962891,-0.2080078
85,6,0.625,-192.1875,0.3149414,-1.195313,0.2133789,-0.1601563,0.1860352,-0.2080078
89,10.0625,20.5,-187.3125,0.3496094,-1.1875,0.3330078,-0.1723633,0.1772461,-0.2080078
93,25.875,50.5625,-180.25,0.2490234,-1.167969,0.4365234,-0.1782227,0.1713867,-0.2094727
97,46,77.3125,-164.875,0.02441406,-1.059082,0.4018555,-0.1889648,0.15625,-0.2177734
101,51.1875,80.6875,-159.5,-0.3823242,-0.7211914,0.2172852,-0.1923828,0.1450195,-0.2246094
105,38.625,35.8125,-170.4375,-0.8354492,-0.4453125,0.07519531,-0.1972656,0.1362305,-0.2246094
109,20.625,-24.75,-175.6875,-1.013672,-0.2084961,0.08642578,-0.2045898,0.1225586,-0.230957
113,-1.0625,-59.6875,-140.3125,-0.8935547,-0.07226563,0.1787109,-0.2138672,0.1113281,-0.2299805
117,-12.9375,-60,-91.8125,-0.6845703,-0.03759766,0.2944336,-0.2197266,0.1064453,-0.2255859
121,-16,-44.6875,-51.875,-0.5795898,0.07080078,0.2905273,-0.2280273,0.1010742,-0.2216797
125,-20.3125,-35.8125,-25.0625,-0.6069336,0.1875,0.2480469,-0.2304688,0.1000977,-0.2148438
129,-20.1875,-41.9375,-16.875,-0.6147461,0.237793,0.2172852,-0.2319336,0.09863281,-0.2119141
133,-14.8125,-51.5625,-11.3125,-0.5488281,0.2338867,0.2480469,-0.2353516,0.1000977,-0.2119141
