Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1,-4.1875,-4.8125,3.75,0.3110352,1.116211,-0.2475586,-0.08300781,-0.3769531,-0.09521484
5,-8.4375,-4.625,5.0625,0.3417969,1.158691,-0.2475586,-0.08398438,-0.3754883,-0.09375
9,-8,-2.25,10.0625,0.3457031,1.104492,-0.2285156,-0.08398438,-0.3779297,-0.09667969
13,-2.4375,1.625,15.3125,0.3925781,1.178223,-0.2207031,-0.08544922,-0.3754883,-0.09521484
17,-0.5625,6.4375,12.875,0.4155273,1.232422,-0.2089844,-0.08642578,-0.3754883,-0.09521484
21,0,7.6875,16.5625,0.3339844,1.287109,-0.1977539,-0.08789063,-0.3754883,-0.09521484
25,-6.6875,-10.125,8.0625,0.2758789,1.36084,-0.2167969,-0.08886719,-0.3745117,-0.09521484
29,-4.25,-27.4375,3.125,0.3613281,1.302734,-0.1782227,-0.08886719,-0.3754883,-0.09521484
33,0.75,-29.1875,3.375,0.527832,1.248047,-0.07861328,-0.09130859,-0.3754883,-0.09375
37,7.8125,-20.875,3.5,0.609375,1.255859,-0.06298828,-0.09375,-0.3754883,-0.09375
41,14.4375,-7.5,0.375,0.659668,1.225098,0.009765625,-0.09130859,-0.3745117,-0.09375
45,24.8125,6.875,0.5,0.5976563,1.13916,0.04052734,-0.09228516,-0.3754883,-0.09082031
49,33,8.5,-7.9375,0.4853516,1.182129,0.01708984,-0.09228516,-0.3769531,-0.08544922
53,42.25,0.75,-17.5,0.3808594,1.174316,0.009765625,-0.09033203,-0.3769531,-0.08691406
57,51.5,-8.5625,-23,0.3574219,1.251953,-0.001464844,-0.08886719,-0.3779297,-0.08300781
61,58.625,-12.5,-22.375,0.3613281,1.353027,-0.009277344,-0.08789063,-0.3803711,-0.07324219
65,67.9375,-7.5,-10.9375,0.3339844,1.426758,-0.01660156,-0.08544922,-0.3803711,-0.07177734
69,76.375,-12.8125,-6,0.2758789,1.58252,-0.06689453,-0.08544922,-0.3803711,-0.06542969
73,71.9375,-34,-8.125,0.2646484,1.648438,-0.1821289,-0.08398438,-0.3833008,-0.05566406
77,68.875,-59.25,-20.5625,0.4580078,1.430664,-0.1938477,-0.08300781,-0.3803711,-0.05175781
81,81.375,-58.75,-37.5,0.6635742,1.376465,-0.1782227,-0.08300781,-0.3842773,-0.04052734
85,88.125,-37.5625,-47.9375,0.6015625,1.523926,-0.2631836,-0.078125,-0.3857422,-0.03369141
90,71.0625,-21.8125,-42.125,0.3305664,1.570801,-0.4628906,-0.07568359,-0.3857422,-0.02587891
94,35.5,-22,-27.6875,0.1987305,1.49707,-0.6015625,-0.06982422,-0.3867188,-0.02294922
98,3,-16.9375,-20.5625,0.2993164,1.189941,-0.5209961,-0.06982422,-0.3867188,-0.01611328
102,-15.9375,4.3125,-18.1875,0.3417969,0.9375,-0.3974609,-0.06738281,-0.3881836,-0.01611328
106,-21.6875,20,-21.8125,0.2216797,0.6499023,-0.3398438,-0.06494141,-0.3881836,-0.01904297
110,-26,19.25,-23.75,0.06689453,0.6108398,-0.3706055,-0.06494141,-0.3891602,-0.02148438
