Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,-3.625,-4.3125,-3,0.3378906,0.9492188,0.125,-0.1069336,-0.3481445,0.02294922
4,-7.1875,-6.875,-0.5,0.3457031,0.9101563,0.1210938,-0.1054688,-0.3491211,0.02392578
8,-4.4375,-6.8125,-1.75,0.3613281,0.8945313,0.1098633,-0.1054688,-0.3505859,0.02392578
12,-2.1875,-3.6875,-8.5,0.3535156,0.9179688,0.1098633,-0.1054688,-0.3481445,0.02148438
16,0.1875,-2,-17.625,0.3266602,0.9257813,0.09814453,-0.1044922,-0.3491211,0.02294922
20,0.125,-3.875,-22.1875,0.3071289,0.9414063,0.05566406,-0.1020508,-0.3520508,0.02294922
24,-1.25,-6.125,-20.9375,0.3149414,0.953125,0.02099609,-0.1020508,-0.3520508,0.02294922
28,-0.25,-10.0625,-16.4375,0.2993164,0.9023438,-0.06689453,-0.1010742,-0.3530273,0.02148438
32,7.3125,-12.0625,-13.3125,0.2954102,0.8828125,-0.2016602,-0.09863281,-0.3505859,0.02148438
36,15.875,-11.25,-15.75,0.2724609,0.9375,-0.3398438,-0.09863281,-0.3530273,0.02392578
40,28.1875,-12.875,-20.5,0.2138672,0.9023438,-0.5053711,-0.09472656,-0.3530273,0.02685547
44,44.375,-15.875,-26.6875,0.1948242,0.9956055,-0.6171875,-0.09130859,-0.3520508,0.03076172
48,57.875,-15.375,-35.75,0.1674805,1.04248,-0.7749023,-0.09033203,-0.3505859,0.03222656
52,78.3125,-18.6875,-47.5,0.07861328,0.987793,-0.9052734,-0.08642578,-0.3505859,0.0390625
56,103.3125,-29.5625,-58.6875,0.05126953,0.9838867,-1.009277,-0.07958984,-0.3520508,0.04736328
60,130.125,-43.3125,-63.3125,0.1015625,1.003418,-1.066895,-0.07568359,-0.3491211,0.05664063
64,162.125,-53.3125,-61.875,0.175293,1.019043,-1.101563,-0.06884766,-0.3457031,0.0703125
68,194.625,-60.5,-60.6875,0.2104492,1.088867,-1.121094,-0.06152344,-0.3417969,0.08544922
72,222,-70.625,-63.375,0.2255859,1.283203,-1.078613,-0.05419922,-0.3369141,0.1000977
76,233.25,-83.375,-55,0.2294922,1.458008,-1.066895,-0.04736328,-0.3256836,0.1220703
81,246.25,-98.25,-53.25,0.2607422,1.493164,-1.047852,-0.03515625,-0.3154297,0.1411133
85,255.5,-109.625,-48.125,0.3305664,1.597656,-1.009277,-0.03173828,-0.3056641,0.1572266
89,266.4375,-114.5,-43.3125,0.3535156,1.578613,-1.013184,-0.02099609,-0.2880859,0.1762695
93,280.75,-114.625,-46.5625,0.3149414,1.574707,-1.097656,-0.01171875,-0.2705078,0.1943359
97,290,-121.75,-45.6875,0.3032227,1.702637,-1.117188,-0.004394531,-0.2558594,0.2050781
101,289.0625,-129.375,-42.0625,0.2724609,1.694824,-1.166992,0.008300781,-0.2368164,0.2202148
105,279.75,-130.4375,-47.375,0.2373047,1.644531,-1.394043,0.02001953,-0.2128906,0.230957
109,302.1875,-133,-61.3125,0.1518555,1.485352,-1.459473,0.02832031,-0.1958008,0.237793
