Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1,9.8125,-24.8125,-12.25,0.8881836,0.2456055,-0.06298828,-0.2949219,-0.1230469,0.04199219
5,13.8125,-21.0625,-13.25,0.9272461,0.2807617,-0.07861328,-0.2958984,-0.1245117,0.04199219
10,13.75,-22.75,-13.9375,0.9038086,0.284668,-0.07080078,-0.2924805,-0.1245117,0.04443359
14,15.3125,-26,-12.125,0.9697266,0.2963867,-0.05908203,-0.2924805,-0.1254883,0.04736328
18,14.5,-27,-7.9375,0.9541016,0.269043,-0.05126953,-0.2900391,-0.1245117,0.04882813
22,17.5625,-30.3125,-3.25,0.9541016,0.2416992,-0.05517578,-0.2900391,-0.1254883,0.05419922
26,20.8125,-32.875,0.5,0.9970703,0.2612305,-0.06689453,-0.2890625,-0.1254883,0.05810547
30,16.25,-26.875,14.875,1.078125,0.2924805,-0.08203125,-0.2890625,-0.1254883,0.05957031
34,7.4375,-21.625,31.625,0.9658203,0.3232422,-0.1743164,-0.2875977,-0.1230469,0.06201172
38,-1.75,-19.5625,45.5625,1.008301,0.3505859,-0.2783203,-0.2890625,-0.1206055,0.06347656
42,-13.5625,-29.125,48.6875,0.8032227,0.3818359,-0.3823242,-0.2875977,-0.1142578,0.06640625
46,-20.375,-49.5,34.4375,0.8378906,0.3662109,-0.4785156,-0.2866211,-0.1132813,0.0703125
50,-23.3125,-72.75,20.125,0.9077148,0.3701172,-0.5209961,-0.2866211,-0.109375,0.07324219
54,-28.8125,-90.875,9.25,0.9853516,0.3701172,-0.5786133,-0.2851563,-0.1118164,0.07861328
58,-35.0625,-103.5625,3.1875,0.9853516,0.3310547,-0.6479492,-0.2807617,-0.1108398,0.08691406
62,-34.3125,-121.3125,-6.0625,0.9736328,0.2456055,-0.7514648,-0.2758789,-0.1132813,0.09472656
66,-28.4375,-140.3125,-15,1.043457,0.253418,-0.878418,-0.2734375,-0.1142578,0.1030273
70,-22.4375,-161.9375,-24.6875,1.055176,0.21875,-1.001465,-0.2675781,-0.1166992,0.1137695
74,-12.875,-186,-32.625,1.144043,0.1640625,-1.055664,-0.2578125,-0.1196289,0.1303711
78,1.3125,-202.4375,-40.3125,1.252441,0.1445313,-1.043945,-0.2485352,-0.1220703,0.1396484
