Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,-8.625,-5.4375,-6.375,-0.06835938,-1.004883,-0.07861328,-0.001953125,0.28125,-0.1142578
4,-9.625,-7.5,-3.5625,-0.08007813,-0.9814453,-0.0859375,-0.004394531,0.2822266,-0.1142578
8,-10.875,-9.3125,-2.5,-0.05664063,-0.9892578,-0.07470703,-0.004394531,0.2797852,-0.112793
12,-11.75,-7.5625,-5.1875,-0.03710938,-0.9736328,-0.0859375,-0.004394531,0.2797852,-0.1113281
16,-14.0625,-7.4375,-6.875,-0.01806641,-0.9931641,-0.09765625,-0.005859375,0.2797852,-0.1113281
20,-12.4375,-7.375,-3.875,-0.002441406,-1.020508,-0.1166992,-0.005859375,0.2797852,-0.1074219
24,-10.4375,-5.9375,-0.5625,-0.006347656,-1.012695,-0.1206055,-0.009277344,0.28125,-0.105957
28,-8.3125,-3.625,-3.4375,-0.01806641,-1.016602,-0.1245117,-0.0078125,0.2851563,-0.1074219
32,-7.125,-3.9375,-3.5625,-0.03320313,-1.032227,-0.1401367,-0.005859375,0.2822266,-0.1035156
36,-5.4375,-4.75,-3.9375,-0.02978516,-1.036133,-0.1435547,-0.0078125,0.2822266,-0.1044922
40,-4.75,-5.8125,-3.5625,-0.01806641,-1.062988,-0.1474609,-0.0078125,0.2822266,-0.1044922
44,-3.375,-8.1875,1.25,-0.002441406,-1.102051,-0.1401367,-0.0078125,0.2836914,-0.1035156
48,-2.625,-8.3125,6.125,0.03955078,-1.129395,-0.1474609,-0.006835938,0.2836914,-0.1044922
52,-6.25,-5.0625,3.25,0.02441406,-1.144531,-0.1782227,-0.0078125,0.2836914,-0.105957
56,-10.1875,-1.1875,-5.5,0.01660156,-1.210938,-0.2089844,-0.006835938,0.2822266,-0.1035156
60,-13.8125,0.75,-14.8125,-0.01025391,-1.315918,-0.2128906,-0.006835938,0.2836914,-0.1020508
64,-15.375,0.5625,-15.875,-0.02197266,-1.389648,-0.2016602,-0.01025391,0.2836914,-0.1005859
68,-16,0.875,-13.875,0.0009765625,-1.443848,-0.1743164,-0.01171875,0.2836914,-0.09912109
72,-19.25,2.3125,-7.8125,-0.002441406,-1.463379,-0.1630859,-0.01269531,0.2851563,-0.09765625
76,-22.9375,8.1875,-12.875,0.004882813,-1.459473,-0.1401367,-0.01269531,0.2851563,-0.09667969
80,-40,7.75,-16.1875,-0.08398438,-1.401367,-0.1513672,-0.01513672,0.2836914,-0.09228516
84,-53.9375,4.1875,-24.8125,-0.07226563,-1.517578,-0.1669922,-0.01513672,0.2861328,-0.08691406
88,-66.9375,3.5,-26.4375,-0.07226563,-1.560547,-0.2089844,-0.01757813,0.2861328,-0.08447266
92,-81.125,5.875,-25.125,-0.02978516,-1.704102,-0.2246094,-0.02001953,0.2875977,-0.07617188
96,-78.75,8.875,-43.5625,-0.08398438,-1.902344,-0.2553711,-0.0234375,0.2900391,-0.06787109
