Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2,0.375,9,3.0625,0.1289063,0.9643555,-0.1401367,-0.06494141,-0.3803711,-0.09765625
6,2,4.75,2.5625,0.1367188,0.9643555,-0.1435547,-0.06396484,-0.3793945,-0.1005859
10,0.9375,3.125,4.4375,0.1557617,1.015137,-0.1474609,-0.06396484,-0.3803711,-0.09912109
14,0.25,3,5.6875,0.1870117,0.9492188,-0.1401367,-0.06640625,-0.3803711,-0.09765625
18,1.6875,4.125,5.9375,0.1870117,0.9760742,-0.1435547,-0.06640625,-0.3803711,-0.09912109
22,0.9375,2.8125,5.125,0.1713867,1.003418,-0.1708984,-0.06640625,-0.3803711,-0.09765625
26,-0.75,3.1875,5.75,0.190918,0.9956055,-0.1630859,-0.06640625,-0.3803711,-0.1005859
30,-1.9375,4.9375,6.9375,0.1948242,0.9760742,-0.1591797,-0.06738281,-0.3793945,-0.09912109
34,-2.4375,6.1875,6.9375,0.1831055,0.9995117,-0.1630859,-0.06982422,-0.3803711,-0.09765625
38,-4.8125,5.75,7.1875,0.175293,1.015137,-0.1821289,-0.06640625,-0.3793945,-0.1005859
42,-8.5625,6.1875,9.6875,0.175293,1.030762,-0.1782227,-0.06884766,-0.3793945,-0.1005859
46,-12.5,8.9375,14.25,0.175293,1.06543,-0.1669922,-0.06982422,-0.3779297,-0.1020508
50,-20.0625,12.3125,23.0625,0.140625,1.116211,-0.1938477,-0.07128906,-0.3779297,-0.1035156
54,-24.9375,11.875,29.8125,0.1484375,1.053711,-0.1708984,-0.07226563,-0.3769531,-0.1044922
58,-23.0625,11.5,30.25,0.1870117,1.038574,-0.1206055,-0.07568359,-0.3730469,-0.1074219
62,-14.4375,9,26.625,0.1948242,0.972168,-0.04736328,-0.078125,-0.3745117,-0.1098633
66,-2.3125,2.1875,17.625,0.2373047,1.04248,-0.07861328,-0.07958984,-0.3745117,-0.1098633
70,7.75,-5.5625,6.375,0.2758789,1.131836,-0.08984375,-0.08203125,-0.371582,-0.1098633
74,12.875,-10.0625,0.8125,0.2993164,1.221191,-0.1323242,-0.08203125,-0.3730469,-0.1088867
78,15.3125,-11.6875,-1.8125,0.3305664,1.251953,-0.1743164,-0.08056641,-0.3754883,-0.1074219
82,18.125,-11.125,-5.8125,0.3652344,1.294922,-0.2207031,-0.08056641,-0.3745117,-0.105957
86,19.5625,-11.9375,-12.5625,0.3769531,1.314453,-0.2436523,-0.07958984,-0.3754883,-0.1035156
90,22.5625,-9.375,-18.1875,0.4038086,1.337402,-0.2363281,-0.078125,-0.3754883,-0.1005859
94,25.6875,-2.6875,-23.4375,0.4389648,1.341309,-0.1977539,-0.07568359,-0.3779297,-0.09912109
98,28.0625,5.5625,-29.4375,0.4311523,1.353027,-0.1860352,-0.07714844,-0.3793945,-0.09667969
103,29.875,16.1875,-32.25,0.4272461,1.32959,-0.2016602,-0.07470703,-0.3793945,-0.09375
107,29.3125,29.125,-33.375,0.3535156,1.345215,-0.2246094,-0.07128906,-0.3803711,-0.09228516
111,27.9375,39.375,-31.625,0.2646484,1.345215,-0.2089844,-0.06396484,-0.3818359,-0.09082031
115,29.0625,40.5625,-27.625,0.09765625,1.345215,-0.1860352,-0.06494141,-0.3842773,-0.08984375
119,30.4375,26.75,-24.0625,-0.006347656,1.349121,-0.1821289,-0.05908203,-0.3857422,-0.08691406
123,35.375,10.5,-20.625,0.02050781,1.263672,-0.1669922,-0.05810547,-0.3857422,-0.08544922
127,43.8125,-4.25,-24.375,0.07470703,1.271484,-0.2016602,-0.05810547,-0.3842773,-0.08447266
131,44.3125,-19.3125,-33.25,0.140625,1.368652,-0.2324219,-0.05224609,-0.3881836,-0.07763672
135,40.1875,-17.875,-30.1875,0.2607422,1.407715,-0.2207031,-0.05078125,-0.3881836,-0.07177734
139,30.5625,-6.5625,-27.0625,0.2529297,1.333496,-0.2436523,-0.04833984,-0.3867188,-0.06933594
143,27.625,-1.0625,-29.8125,0.175293,1.221191,-0.2324219,-0.04589844,-0.3891602,-0.06640625
147,19.25,-4.625,-38.3125,0.09765625,1.225098,-0.2246094,-0.04492188,-0.3891602,-0.06396484
151,14,2.5,-33.8125,0.1674805,1.143066,-0.1323242,-0.04003906,-0.390625,-0.0625
155,6.5,18.9375,-30.0625,0.206543,1.182129,-0.128418,-0.03662109,-0.390625,-0.06103516
159,2.25,40.9375,-29.4375,0.2646484,1.12793,-0.06689453,-0.03417969,-0.390625,-0.06103516
163,-1.3125,51.0625,-31.0625,-0.002441406,1.120117,-0.1323242,-0.03076172,-0.3916016,-0.0625
