Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1,-23.0625,-14.3125,-37.8125,-1.172852,0.03222656,0.04443359,0.2792969,-0.2016602,-0.1303711
5,-27.625,-14.6875,-37.5625,-1.15332,-0.2314453,0.1210938,0.2792969,-0.1992188,-0.1333008
9,-16.125,-14.9375,-46.25,-1.203613,-0.3442383,0.1943359,0.2807617,-0.1918945,-0.1357422
13,-13.0625,-19.0625,-51.4375,-1.331543,-0.3208008,0.1748047,0.2817383,-0.1904297,-0.1357422
17,-15.125,-23.9375,-60.6875,-1.374023,-0.3833008,0.1635742,0.2841797,-0.1855469,-0.1416016
21,-15.3125,-27.375,-70.125,-1.413086,-0.4414063,0.144043,0.2841797,-0.1767578,-0.1416016
25,-13.4375,-27.125,-79.125,-1.401367,-0.4882813,0.1674805,0.2856445,-0.1743164,-0.1455078
29,-13.5625,-24.375,-87.8125,-1.428223,-0.5307617,0.159668,0.2866211,-0.1655273,-0.1484375
33,-14.4375,-22.75,-98.9375,-1.48291,-0.5737305,0.1787109,0.2900391,-0.1582031,-0.1508789
37,-12.4375,-23.6875,-108.0625,-1.513672,-0.5966797,0.2172852,0.2915039,-0.1494141,-0.1523438
41,-13.3125,-25.4375,-118.875,-1.595215,-0.6162109,0.1826172,0.2924805,-0.1396484,-0.15625
45,-14.0625,-25.375,-133.75,-1.610352,-0.6435547,0.1865234,0.2949219,-0.1254883,-0.1577148
49,-12.0625,-25.5625,-148.8125,-1.695801,-0.6708984,0.1943359,0.2973633,-0.1157227,-0.1606445
54,-3.625,-28.375,-158.4375,-1.742188,-0.6630859,0.2060547,0.2973633,-0.1005859,-0.1616211
58,7.375,-31.0625,-165.4375,-1.719238,-0.581543,0.1943359,0.2998047,-0.08447266,-0.1660156
62,8.625,-28.875,-176.625,-1.695801,-0.4648438,0.144043,0.2998047,-0.07568359,-0.1660156
66,7.25,-25.125,-187.75,-1.703613,-0.4296875,0.140625,0.2998047,-0.05712891,-0.1713867
70,8.875,-20.875,-195.0625,-1.723145,-0.355957,0.1210938,0.2973633,-0.03955078,-0.1738281
74,6.5625,-18.6875,-200,-1.734375,-0.2939453,0.09423828,0.2973633,-0.02685547,-0.1738281
78,-0.8125,-14.375,-200.1875,-1.661133,-0.3134766,0.125,0.2939453,-0.005859375,-0.175293
82,-7.125,-19.0625,-204.5625,-1.723145,-0.3793945,0.1289063,0.2915039,0.01269531,-0.1767578
86,-5.8125,-28.375,-198.4375,-1.70752,-0.4570313,0.1289063,0.2856445,0.02490234,-0.175293
90,-5.1875,-31.4375,-196.125,-1.541016,-0.46875,0.09814453,0.2773438,0.04492188,-0.1782227
94,-7.5625,-28,-201.75,-1.420898,-0.4609375,0.07519531,0.2700195,0.06494141,-0.1796875
98,-0.9375,-26.4375,-206.875,-1.32373,-0.484375,0.07519531,0.2641602,0.07763672,-0.1835938
102,18.875,-26,-205.125,-1.289063,-0.3911133,0.09033203,0.2543945,0.09375,-0.1821289
106,44.6875,-30.9375,-190.3125,-1.230957,-0.2314453,0.08642578,0.2436523,0.1098633,-0.1889648
110,64.3125,-34.9375,-164.1875,-1.083496,-0.03369141,0.1132813,0.2368164,0.1186523,-0.1889648
114,81.375,-42.125,-150.8125,-0.9013672,0.1098633,0.1328125,0.2260742,0.1264648,-0.1972656
118,89.375,-50.625,-140.75,-0.7695313,0.3349609,0.1289063,0.215332,0.1323242,-0.2041016
122,79.5,-55.875,-140.6875,-0.5410156,0.5214844,0.1289063,0.2080078,0.1362305,-0.2094727
126,52.5,-54,-136.8125,-0.3242188,0.7509766,0.07128906,0.1962891,0.1425781,-0.2148438
130,30.1875,-50.9375,-126.3125,-0.1767578,0.6923828,0.09033203,0.1855469,0.1459961,-0.2202148
134,25.1875,-45.875,-102.625,0.0009765625,0.6264648,0.1210938,0.1796875,0.1523438,-0.2246094
138,17.5625,-36.4375,-76.75,0.1518555,0.6030273,0.09814453,0.1713867,0.1577148,-0.2246094
142,7.25,-25.125,-63.25,0.1791992,0.5371094,0.09033203,0.1650391,0.1601563,-0.2299805
146,-1,-20,-54.125,0.2138672,0.4633789,0.105957,0.1606445,0.1611328,-0.2299805
150,-7.375,-17.5625,-38.9375,0.2177734,0.4282227,0.1171875,0.1567383,0.1635742,-0.2324219
154,-9.9375,-17.3125,-17.3125,0.2529297,0.3349609,0.125,0.1523438,0.1660156,-0.230957
158,-10.8125,-12.625,4.9375,0.3188477,0.2338867,0.1098633,0.1533203,0.1674805,-0.230957
162,-13.1875,-5.5,23.75,0.3032227,0.1679688,0.07910156,0.1508789,0.1674805,-0.2285156
166,-14.3125,0.1875,37.0625,0.2954102,0.08251953,0.06738281,0.1547852,0.1660156,-0.2285156
170,-18.0625,8.6875,44,0.2490234,0.06298828,0.05175781,0.1547852,0.1635742,-0.2285156
174,-27.5,22.125,52.25,0.1713867,0.03613281,0.06347656,0.1606445,0.1635742,-0.2285156
178,-45.0625,33.375,68.5625,-0.002441406,-0.01025391,0.06738281,0.1650391,0.1611328,-0.2246094
183,-56.3125,42.1875,80.9375,-0.07226563,-0.1967773,0.1171875,0.1689453,0.1635742,-0.2216797
187,-55.3125,43.9375,86.3125,-0.1884766,-0.2822266,0.1518555,0.1757813,0.1611328,-0.2133789
191,-48,35.1875,86.4375,-0.347168,-0.340332,0.1826172,0.184082,0.1611328,-0.2080078
195,-26.125,16.4375,95.625,-0.5410156,-0.3598633,0.1943359,0.1904297,0.1547852,-0.206543
199,-3.125,4.125,118.625,-0.5102539,-0.2392578,0.1865234,0.1962891,0.1513672,-0.2055664
203,2.8125,5.9375,139.5,-0.3974609,-0.07226563,0.1635742,0.2055664,0.1435547,-0.206543
207,-2.125,8.375,141.875,-0.5024414,0.01660156,0.1787109,0.2104492,0.1376953,-0.2041016
211,-8,0.8125,144.125,-0.6728516,0.004882813,0.1943359,0.2202148,0.1274414,-0.2055664
