Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,2.875,0,1.4375,0.9970703,0.1176758,0.03662109,-0.3173828,-0.003417969,-0.1196289
4,1.5625,1.3125,2,0.9970703,0.105957,0.04443359,-0.3173828,-0.004394531,-0.1210938
8,1.0625,3.4375,1.625,0.9853516,0.09814453,0.03662109,-0.3173828,-0.003417969,-0.1225586
12,0.875,2.6875,0.9375,0.9462891,0.09814453,0.04443359,-0.3188477,-0.004394531,-0.1225586
16,1.0625,-0.8125,-1.25,0.9462891,0.08642578,0.03662109,-0.3188477,-0.003417969,-0.1235352
20,1.5,-3.25,-2.5,0.9697266,0.09423828,0.03271484,-0.3188477,-0.003417969,-0.1196289
24,1.75,-2.8125,-1.75,1.008301,0.1020508,0.02490234,-0.3198242,-0.005859375,-0.1235352
28,1.875,-0.125,0.1875,1.027832,0.1020508,0.02490234,-0.3188477,-0.004394531,-0.1225586
32,1.6875,3.1875,0.4375,1.004395,0.09423828,0.03271484,-0.3188477,-0.005859375,-0.1225586
36,1.5625,4.125,0.5,0.9697266,0.09814453,0.04785156,-0.3198242,-0.004394531,-0.125
40,1.3125,3.375,0,0.9462891,0.08642578,0.05957031,-0.3188477,-0.004394531,-0.1235352
44,0.6875,2.3125,-0.875,0.9311523,0.07861328,0.07128906,-0.3164063,-0.003417969,-0.1225586
48,0.875,0.3125,-0.1875,0.9077148,0.06298828,0.07519531,-0.3188477,-0.004394531,-0.125
52,2.0625,2.3125,1.1875,0.9077148,0.01660156,0.06738281,-0.3198242,-0.004394531,-0.1235352
56,4.0625,7.625,-1.375,0.8769531,0.04003906,0.07519531,-0.3173828,-0.003417969,-0.1235352
60,4.3125,15.25,-4.5625,0.8803711,0.01660156,0.09814453,-0.3173828,-0.006835938,-0.125
64,1.5625,31.5625,-5,0.8378906,0.04736328,0.09423828,-0.3164063,-0.005859375,-0.1279297
68,-1.75,50.5,-6.5,0.7529297,-0.006347656,0.1132813,-0.3164063,-0.006835938,-0.1303711
72,-1.8125,67.8125,-15,0.6210938,-0.01806641,0.1210938,-0.3115234,-0.005859375,-0.1357422
76,-3.8125,75.5,-25.8125,0.4428711,0.0009765625,0.105957,-0.3105469,-0.008300781,-0.1401367
