Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,-5.5625,2.9375,12.125,0.9931641,0.04394531,-0.04003906,-0.331543,-0.09326172,-0.09228516
4,-7.6875,5.375,12.0625,1.016113,0.04736328,-0.06298828,-0.331543,-0.09326172,-0.09228516
8,-9.8125,7.25,11.1875,1.008301,0.07080078,-0.0859375,-0.331543,-0.09082031,-0.09521484
12,-13.625,6.25,10.875,0.9892578,0.07470703,-0.1166992,-0.331543,-0.09082031,-0.09375
16,-17.5,4.4375,11.125,0.9931641,0.05908203,-0.1206055,-0.3330078,-0.08935547,-0.09521484
20,-18.4375,1.75,11.3125,0.9814453,0.05908203,-0.1245117,-0.331543,-0.08691406,-0.09521484
24,-17.0625,-1.125,9.1875,1.008301,0.105957,-0.09375,-0.331543,-0.08544922,-0.09521484
28,-20.8125,1.5,2.875,1.039551,0.1796875,-0.07861328,-0.331543,-0.08544922,-0.09667969
32,-31.75,4,-0.5625,1.004395,0.1601563,-0.0859375,-0.3305664,-0.08691406,-0.09765625
36,-40.875,3.6875,1.4375,1.008301,0.06298828,-0.07861328,-0.3295898,-0.08544922,-0.09765625
40,-39.625,3.625,3.6875,1.02002,-0.02978516,-0.06298828,-0.3305664,-0.08544922,-0.09765625
44,-28.1875,4.3125,0.75,1.039551,-0.07226563,-0.03613281,-0.3305664,-0.08544922,-0.1005859
48,-10.125,6.625,-3.375,1.074219,0.02050781,-0.02050781,-0.328125,-0.08544922,-0.09765625
52,7.4375,9.75,-17.5,1.070313,0.1367188,-0.01318359,-0.3271484,-0.08691406,-0.09912109
56,20.3125,10.3125,-31.9375,1.070313,0.237793,-0.04736328,-0.3256836,-0.08837891,-0.09912109
60,24.0625,4.8125,-48.3125,1.008301,0.3779297,-0.05908203,-0.324707,-0.09326172,-0.09912109
64,26.8125,-1.625,-53.8125,1.117188,0.4243164,-0.03613281,-0.3222656,-0.09814453,-0.09765625
68,33.9375,0.25,-57.9375,1.19043,0.5566406,-0.02441406,-0.3208008,-0.1054688,-0.09912109
73,39.1875,2.3125,-66.3125,1.186523,0.7080078,-0.06689453,-0.3173828,-0.1157227,-0.09521484
77,42.6875,3.75,-80.5625,1.241211,0.9375,-0.09765625,-0.3139648,-0.1206055,-0.09667969
81,34.9375,5.6875,-92.1875,1.260254,1.13916,-0.1552734,-0.3105469,-0.1333008,-0.09082031
85,15.125,8.5625,-96.5,1.287598,1.325684,-0.2397461,-0.3081055,-0.1430664,-0.09082031
89,-16.3125,7.875,-102.1875,1.268066,1.458008,-0.3359375,-0.3032227,-0.1518555,-0.09228516
93,-51.4375,4.25,-107.4375,1.302734,1.438477,-0.378418,-0.2973633,-0.1630859,-0.09082031
97,-78.875,2.5,-113.3125,1.330078,1.321777,-0.3666992,-0.293457,-0.171875,-0.09375
101,-94.4375,-1.5,-121,1.388184,1.20166,-0.3286133,-0.2890625,-0.1782227,-0.09521484
105,-98.875,-1.8125,-134.125,1.508301,1.092773,-0.2670898,-0.2841797,-0.1879883,-0.09912109
109,-98.9375,0.5,-148.8125,1.578125,0.987793,-0.2436523,-0.2783203,-0.1982422,-0.1035156
113,-100.6875,-0.1875,-158.375,1.624512,0.8945313,-0.2016602,-0.2734375,-0.2045898,-0.1074219
117,-104.8125,2.8125,-162.8125,1.674805,0.7666016,-0.1513672,-0.2675781,-0.2143555,-0.112793
121,-107.25,7.75,-159,1.717773,0.6884766,-0.06298828,-0.2578125,-0.2270508,-0.1181641
125,-107.5,17.125,-156.3125,1.744629,0.6811523,0.005859375,-0.2519531,-0.2319336,-0.1225586
129,-105.5625,26.3125,-158.6875,1.69043,0.7119141,0.009765625,-0.2446289,-0.2416992,-0.1303711
133,-102.75,33.1875,-168.875,1.663574,0.7353516,0.02099609,-0.2353516,-0.2504883,-0.1401367
137,-97.125,39.3125,-178.25,1.63623,0.6655273,0.04443359,-0.2270508,-0.2592773,-0.1455078
141,-84.3125,44.625,-184.9375,1.608887,0.6381836,0.03662109,-0.2138672,-0.2680664,-0.15625
145,-69,47.0625,-188.1875,1.570313,0.6186523,0.02880859,-0.2006836,-0.2783203,-0.1630859
149,-53.1875,47.9375,-191.5,1.539551,0.6225586,0.04052734,-0.1889648,-0.2856445,-0.168457
153,-37.6875,48.875,-195.0625,1.496582,0.6655273,0.07910156,-0.1723633,-0.2983398,-0.1738281
157,-21.1875,47.8125,-200,1.42334,0.6733398,0.07519531,-0.1542969,-0.3081055,-0.1806641
161,-6.375,46.375,-207.25,1.407715,0.7236328,0.08642578,-0.1411133,-0.3129883,-0.1806641
165,7.6875,45.5625,-212.1875,1.349609,0.7470703,0.04785156,-0.1220703,-0.3232422,-0.1835938
169,11.75,41.5625,-216.3125,1.302734,0.824707,0.06347656,-0.1010742,-0.3320313,-0.1835938
173,-3.9375,41.0625,-213.6875,1.287598,0.8632813,0.08251953,-0.08642578,-0.3378906,-0.1821289
177,-35.0625,43.875,-199.5,1.229492,0.8012695,0.08251953,-0.06640625,-0.3432617,-0.1850586
181,-65.3125,47.4375,-182.0625,1.159668,0.7353516,0.06738281,-0.04492188,-0.3457031,-0.1918945
185,-89.1875,52,-174.625,1.109375,0.6069336,0.07128906,-0.03320313,-0.3457031,-0.1972656
189,-90.4375,58,-174.8125,0.9736328,0.3505859,0.02880859,-0.01171875,-0.3432617,-0.2041016
193,-74.125,57.5,-178.4375,0.8071289,0.171875,0.03271484,0.005859375,-0.3369141,-0.2119141
197,-59.875,56.625,-176.625,0.6674805,0.09814453,0.01708984,0.02001953,-0.3354492,-0.2148438
202,-60.8125,55.6875,-165.8125,0.5317383,0.1098633,-0.01660156,0.0390625,-0.3330078,-0.21875
206,-73.625,51.9375,-150.6875,0.3496094,0.04736328,-0.09765625,0.05712891,-0.3256836,-0.2255859
210,-81.5625,43.8125,-130.25,0.1791992,-0.1655273,-0.1401367,0.06640625,-0.3208008,-0.2299805
214,-74.875,35.3125,-106.625,0.07080078,-0.3442383,-0.128418,0.07958984,-0.3105469,-0.2368164
218,-59.125,26.4375,-89.6875,-0.05273438,-0.3911133,-0.1166992,0.09033203,-0.3017578,-0.2407227
222,-36.6875,17.625,-82.5,-0.1689453,-0.387207,-0.05517578,0.09521484,-0.2983398,-0.2421875
226,-14.3125,3.3125,-78.5625,-0.262207,-0.3095703,-0.05126953,0.1044922,-0.2944336,-0.2436523
230,-4.125,-12.25,-70.5625,-0.2583008,-0.2006836,-0.001464844,0.1103516,-0.2895508,-0.2446289
234,-7.1875,-23,-54.5,-0.1923828,-0.1347656,0.08251953,0.1103516,-0.2880859,-0.2446289
238,-12.875,-25.6875,-35,-0.1533203,-0.1074219,0.1479492,0.1142578,-0.2841797,-0.2475586
242,-17.8125,-27.125,-21.125,-0.1611328,-0.06054688,0.2021484,0.1142578,-0.2832031,-0.25
246,-20.0625,-25.75,-12,-0.1767578,-0.04882813,0.2329102,0.1142578,-0.2792969,-0.25
250,-11.9375,-25.9375,-7.875,-0.1923828,-0.06835938,0.2558594,0.1142578,-0.2792969,-0.25
254,6.3125,-28.3125,-4.5,-0.1806641,-0.09570313,0.2983398,0.1103516,-0.2783203,-0.2558594
258,23.1875,-29.875,4.8125,-0.1420898,-0.01025391,0.3173828,0.109375,-0.2807617,-0.2543945
262,28.375,-27.3125,14.25,-0.1030273,0.105957,0.355957,0.1069336,-0.2832031,-0.2543945
266,25.1875,-22.9375,23.4375,-0.1069336,0.1914063,0.3291016,0.1035156,-0.2841797,-0.2529297
270,20.375,-23.375,32.1875,-0.08007813,0.203125,0.2983398,0.1010742,-0.2866211,-0.25
274,21.9375,-20.875,38.875,-0.05664063,0.1914063,0.3017578,0.09863281,-0.2895508,-0.2514648
278,29.0625,-21.6875,47.125,-0.08398438,0.1875,0.2709961,0.09277344,-0.2919922,-0.25
282,38.9375,-24.3125,53.5625,-0.04882813,0.2456055,0.2675781,0.09033203,-0.2954102,-0.2490234
286,44.0625,-24.8125,59,-0.01806641,0.3388672,0.2866211,0.08447266,-0.2983398,-0.2446289
290,39.3125,-24.25,65.0625,0.04345703,0.4013672,0.2788086,0.07617188,-0.3032227,-0.2421875
294,34.625,-25.375,72.4375,0.07470703,0.4052734,0.2788086,0.07226563,-0.3066406,-0.2407227
298,36.625,-25.5625,76.6875,0.1870117,0.4052734,0.2827148,0.06396484,-0.3129883,-0.2368164
302,34.5,-20.8125,80.125,0.2373047,0.4321289,0.3017578,0.05566406,-0.3168945,-0.237793
306,26.25,-14.9375,89.375,0.2333984,0.4477539,0.3056641,0.04980469,-0.3178711,-0.2338867
310,23.0625,-13.5625,99.75,0.1831055,0.4321289,0.2558594,0.04248047,-0.3208008,-0.2338867
314,36.1875,-21.4375,103.3125,0.2026367,0.4204102,0.2211914,0.03173828,-0.3232422,-0.2299805
318,51.3125,-29.25,99.75,0.3496094,0.4868164,0.2133789,0.0234375,-0.3242188,-0.2270508
322,51,-26.1875,102.0625,0.5126953,0.5644531,0.2368164,0.01416016,-0.3291016,-0.2216797
326,41.8125,-19.5625,112.6875,0.543457,0.5449219,0.1982422,0.002441406,-0.3320313,-0.2202148
331,44.8125,-20.0625,118.375,0.5161133,0.5410156,0.1557617,-0.004394531,-0.3330078,-0.2163086
335,51.625,-21.0625,114.625,0.578125,0.5644531,0.1328125,-0.01611328,-0.3354492,-0.2109375
339,52.4375,-18.25,116.9375,0.6171875,0.5761719,0.1479492,-0.02832031,-0.3378906,-0.2080078
343,45.125,-17.0625,122.25,0.675293,0.6381836,0.1210938,-0.03662109,-0.3393555,-0.2055664
347,45.0625,-19.5625,130.6875,0.7177734,0.6069336,0.1098633,-0.04980469,-0.3393555,-0.199707
