Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
3,1.75,-25.3125,26.1875,0.7373047,-0.6123047,0.005859375,-0.1665039,0.2348633,-0.1166992
7,11.1875,-25.25,27.8125,0.7099609,-0.7988281,0.06347656,-0.1640625,0.2363281,-0.1166992
11,19.1875,-9.875,27.9375,0.7529297,-0.7055664,0.02099609,-0.1616211,0.2373047,-0.1166992
15,21.1875,-7.75,23.125,0.6870117,-0.6552734,0.04785156,-0.1625977,0.2363281,-0.1196289
19,16.3125,-10.1875,18.8125,0.6870117,-0.6162109,0.05175781,-0.1616211,0.2387695,-0.1196289
23,10.625,-10.8125,17.5,0.7060547,-0.6513672,0.05566406,-0.1601563,0.2397461,-0.1210938
28,7.9375,-12.3125,15.6875,0.675293,-0.6708984,0.04785156,-0.1591797,0.2397461,-0.1196289
32,4.25,-15.0625,11.875,0.6557617,-0.6123047,0.03662109,-0.1591797,0.2397461,-0.1210938
36,-2.5625,-12.75,4.125,0.6791992,-0.6005859,0.05175781,-0.1567383,0.2397461,-0.1166992
40,-5.125,-10.4375,0.125,0.6635742,-0.6474609,0.04443359,-0.1582031,0.2412109,-0.1196289
44,-2.5625,-5.0625,-0.5625,0.7138672,-0.7094727,0.08251953,-0.1591797,0.2426758,-0.1210938
48,8.125,12.375,-6.5,0.8032227,-0.7172852,0.140625,-0.1582031,0.2397461,-0.1196289
52,13.625,16.5625,-29.75,0.7216797,-0.6630859,0.05957031,-0.1567383,0.2397461,-0.1196289
56,-1.0625,14.875,-37.75,0.6210938,-0.6977539,-0.01318359,-0.1601563,0.2387695,-0.1210938
60,0.5,-0.625,-32.1875,0.4853516,-0.7446289,-0.001464844,-0.1625977,0.2373047,-0.1181641
64,13.3125,-15.0625,-57.25,0.5317383,-0.7016602,-0.1015625,-0.1640625,0.2324219,-0.1225586
68,24.625,-10,-56.8125,0.7602539,-0.6552734,0.07519531,-0.1699219,0.2314453,-0.1210938
72,15.875,-15.625,-16.9375,0.7602539,-0.7133789,0.08642578,-0.1748047,0.2275391,-0.1235352
76,17.0625,-14.0625,1.75,0.8417969,-0.7133789,0.09423828,-0.1748047,0.2285156,-0.1225586
80,10.625,-6.9375,24.5,0.8378906,-0.7172852,0.1132813,-0.1757813,0.2275391,-0.125
84,6.75,0.0625,34.125,0.8339844,-0.7329102,0.1289063,-0.1723633,0.2275391,-0.1264648
88,6.125,5.5625,38.5625,0.7758789,-0.7485352,0.1020508,-0.1699219,0.2314453,-0.1264648
92,6.25,7.9375,36.8125,0.7373047,-0.7133789,0.09814453,-0.1674805,0.2299805,-0.1264648
96,-2.8125,11.125,40.1875,0.7333984,-0.6899414,0.08642578,-0.1650391,0.2314453,-0.1264648
100,-9,10.875,50.5,0.7021484,-0.7290039,0.06347656,-0.1640625,0.2363281,-0.1279297
104,-13.125,16.4375,52.0625,0.6948242,-0.7910156,0.06738281,-0.1557617,0.2363281,-0.1264648
108,-11.4375,14.875,57.5,0.5976563,-0.8613281,0.04785156,-0.1518555,0.2387695,-0.1279297
112,-7.3125,12.0625,58.5,0.6132813,-0.8300781,0.05957031,-0.1474609,0.2412109,-0.1279297
116,-6.0625,12.9375,51.875,0.609375,-0.8496094,0.08251953,-0.1450195,0.2451172,-0.1279297
120,-8.6875,12.3125,57.8125,0.5820313,-0.9116211,0.09033203,-0.1367188,0.2475586,-0.1279297
124,-11.6875,12.0625,56.375,0.6132813,-0.9541016,0.1479492,-0.1352539,0.25,-0.1264648
128,-15.4375,20.6875,61.625,0.6948242,-1.109863,0.2133789,-0.1293945,0.2524414,-0.1264648
132,-18.8125,35.25,76.625,0.6362305,-1.265137,0.2060547,-0.1220703,0.2548828,-0.1235352
136,-23.3125,38.8125,101.1875,0.5200195,-1.463379,0.1713867,-0.1186523,0.2563477,-0.125
140,-18.4375,34.9375,132.5625,0.4775391,-1.723633,0.125,-0.1069336,0.262207,-0.125
144,-8.4375,28.125,166.9375,0.3925781,-1.758789,0.06738281,-0.09228516,0.2636719,-0.125
148,2.4375,20.125,183.0625,0.4311523,-1.805176,0.1171875,-0.08203125,0.2685547,-0.125
152,8.3125,19.375,198.8125,0.4541016,-1.859863,0.1635742,-0.06494141,0.2700195,-0.1264648
157,2.1875,15.625,224.1875,0.4970703,-1.910156,0.1787109,-0.04394531,0.2709961,-0.1264648
161,3.625,15.0625,243.6875,0.574707,-2.053711,0.2402344,-0.03076172,0.2749023,-0.1303711
165,15.625,17.125,262.375,0.559082,-2.12793,0.2558594,-0.005859375,0.2724609,-0.1303711
169,24.25,20.125,280,0.4931641,-2.034668,0.1982422,0.01757813,0.2709961,-0.1357422
173,37.875,11.6875,293.875,0.3730469,-2.049805,0.144043,0.03564453,0.2675781,-0.1347656
177,72.125,3.8125,293.1875,0.3769531,-1.9375,0.1098633,0.06152344,0.2597656,-0.1401367
181,86.5625,4.9375,292.5,0.4467773,-1.645996,0.125,0.08789063,0.25,-0.1484375
185,64.5625,17.875,307.625,0.4775391,-1.432129,0.1479492,0.1035156,0.2412109,-0.1547852
189,43.8125,26.4375,318.375,0.3574219,-1.439941,0.08251953,0.1293945,0.2250977,-0.1591797
193,56.25,15.625,320.125,0.190918,-1.556641,-0.03613281,0.1557617,0.2084961,-0.1630859
197,90,-1.0625,310.4375,0.2255859,-1.455566,-0.08984375,0.1699219,0.1948242,-0.1660156
201,105.5625,-11.3125,307.0625,0.2607422,-1.253418,-0.07470703,0.1914063,0.1723633,-0.1738281
205,115.9375,-14.125,303.5625,0.3613281,-1.171875,-0.02441406,0.2094727,0.1459961,-0.1850586
209,118.9375,-7.4375,298.5625,0.3305664,-1.000977,0.005859375,0.2202148,0.1274414,-0.1875
213,100,2.25,304.9375,0.3652344,-0.8339844,0.05566406,0.234375,0.1000977,-0.1958008
217,80.125,8.3125,318.75,0.2373047,-0.7719727,0.02880859,0.2475586,0.06982422,-0.2011719
