Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
3,-18.0625,3.25,-50.4375,-0.6147461,0.7705078,0.07519531,0.1152344,-0.3354492,-0.1547852
7,-11.125,-4.375,-37.75,-0.5605469,0.7314453,0.07519531,0.1176758,-0.3344727,-0.1523438
11,-1.75,-0.4375,-34.1875,-0.5141602,0.7353516,0.1328125,0.1210938,-0.3330078,-0.15625
15,3.0625,9.875,-31.9375,-0.5566406,0.7548828,0.1787109,0.1235352,-0.3305664,-0.1577148
19,3.875,11.4375,-23.5625,-0.6533203,0.7392578,0.1289063,0.1269531,-0.3305664,-0.1547852
23,1.8125,2.6875,-10.25,-0.7075195,0.7509766,0.07519531,0.128418,-0.3305664,-0.1547852
27,-3.125,-5.3125,3.25,-0.6611328,0.7739258,0.1098633,0.1269531,-0.3291016,-0.1547852
31,-5.5625,-9.75,8.4375,-0.6416016,0.7666016,0.140625,0.1259766,-0.3291016,-0.1547852
35,-7,-9.3125,21.625,-0.6303711,0.7973633,0.125,0.1259766,-0.3305664,-0.15625
39,-12.375,-8.875,34.5625,-0.6264648,0.7856445,0.1328125,0.125,-0.3305664,-0.15625
43,-11.625,-11.9375,40.5625,-0.5722656,0.7626953,0.140625,0.1210938,-0.3305664,-0.15625
47,-5.125,-11.1875,31.875,-0.4711914,0.7353516,0.140625,0.1166992,-0.3330078,-0.1591797
51,9.9375,-3.875,18.5625,-0.4169922,0.6884766,0.1635742,0.1152344,-0.3330078,-0.1577148
55,26.625,3.4375,10.6875,-0.5292969,0.7666016,0.1865234,0.1142578,-0.3330078,-0.1577148
59,24,-3.0625,17.375,-0.6650391,0.8984375,0.125,0.112793,-0.3369141,-0.15625
63,3.875,-17.75,17.5,-0.6303711,0.9101563,0.2094727,0.1118164,-0.3393555,-0.15625
67,1,-20,19.25,-0.5253906,0.8671875,0.2290039,0.109375,-0.3369141,-0.1547852
71,-1.0625,-15.3125,13.75,-0.5332031,0.7973633,0.2133789,0.1069336,-0.3378906,-0.1547852
75,3.125,-13.625,17.9375,-0.5332031,0.7626953,0.1787109,0.1044922,-0.3369141,-0.1577148
79,11,-12.125,14.875,-0.4829102,0.7470703,0.1748047,0.1044922,-0.3408203,-0.1577148
83,19.4375,-1.875,11.875,-0.4482422,0.777832,0.2021484,0.09960938,-0.3393555,-0.1547852
87,25.75,7.5,18.4375,-0.4829102,0.793457,0.1943359,0.1020508,-0.3432617,-0.1538086
91,28.1875,11.5,17.875,-0.5102539,0.8325195,0.1943359,0.1010742,-0.3417969,-0.1508789
95,24.5625,13.25,13.6875,-0.5527344,0.875,0.1787109,0.09863281,-0.3457031,-0.1484375
99,17.5625,5.5625,12.4375,-0.6030273,0.8520508,0.1557617,0.09960938,-0.3457031,-0.1469727
103,13.875,6,15.1875,-0.5063477,0.8129883,0.159668,0.09765625,-0.3466797,-0.144043
108,15.625,11.375,12.5,-0.4711914,0.7705078,0.1210938,0.09521484,-0.3481445,-0.144043
112,19.625,16.375,9.9375,-0.4790039,0.7626953,0.09423828,0.09521484,-0.3466797,-0.1416016
116,20.125,20.5625,9.25,-0.4868164,0.824707,0.09033203,0.09619141,-0.3505859,-0.1386719
120,15.125,21.25,6,-0.5527344,0.8286133,0.09423828,0.09619141,-0.3491211,-0.137207
124,12.75,16.25,8.4375,-0.5952148,0.8012695,0.1020508,0.09521484,-0.3505859,-0.1357422
128,9.875,11.125,13.0625,-0.5566406,0.8364258,0.08642578,0.09765625,-0.3520508,-0.1333008
132,4.4375,11.9375,14.8125,-0.5371094,0.824707,0.07519531,0.09619141,-0.3520508,-0.1347656
136,0.3125,13.0625,15.375,-0.5332031,0.809082,0.08251953,0.09375,-0.3520508,-0.1303711
140,1.3125,11.625,15.1875,-0.5527344,0.793457,0.09423828,0.09375,-0.3530273,-0.1333008
144,4.4375,4.9375,12.25,-0.5683594,0.809082,0.105957,0.09277344,-0.3530273,-0.1318359
