Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1,-12.4375,-9.375,1.75,-0.4013672,-0.8881836,-0.04003906,0.1499023,0.2573242,-0.1225586
5,-9.875,-3.3125,3.375,-0.3823242,-0.9272461,-0.01660156,0.1533203,0.2587891,-0.125
10,-4.1875,4.3125,5.1875,-0.378418,-0.9580078,0.01367188,0.1547852,0.2597656,-0.1225586
14,2.5625,11.0625,6.875,-0.3974609,-0.9580078,0.02490234,0.1547852,0.2587891,-0.1225586
18,7.75,13.875,7.9375,-0.4404297,-0.9350586,0.01367188,0.1533203,0.2573242,-0.1225586
22,10,12.1875,8.6875,-0.4672852,-0.8959961,-0.01660156,0.1533203,0.2587891,-0.1196289
26,8.8125,9.25,10.5,-0.4750977,-0.8803711,-0.02050781,0.1547852,0.2587891,-0.1210938
30,7.25,5.5625,11.0625,-0.4521484,-0.8764648,-0.06298828,0.1557617,0.2539063,-0.1196289
34,3.4375,2.4375,8.625,-0.4208984,-0.8764648,-0.09765625,0.1547852,0.2548828,-0.1196289
38,-0.375,-1,5.4375,-0.362793,-0.9155273,-0.09375,0.1547852,0.2563477,-0.1196289
42,-2.75,-2,4.25,-0.28125,-0.9931641,-0.04736328,0.1533203,0.2548828,-0.1181641
46,-1.375,-6.375,-2.0625,-0.2192383,-1.125488,-0.01318359,0.1533203,0.2548828,-0.1166992
50,7.0625,-7.25,-18.9375,-0.1459961,-1.257324,-0.02832031,0.1484375,0.2539063,-0.1196289
54,11.375,-10.125,-38.4375,-0.1030273,-1.300293,-0.06298828,0.1416016,0.2573242,-0.1181641
58,11.6875,-18.875,-60.6875,-0.02197266,-1.334961,-0.1435547,0.1333008,0.2597656,-0.1196289
62,4.5625,-23.125,-81.9375,0.08251953,-1.366211,-0.1899414,0.1201172,0.2612305,-0.1181641
66,-8.5,-30.75,-94.3125,0.1635742,-1.408691,-0.2089844,0.09863281,0.2661133,-0.1196289
70,-19.875,-41.5,-101.625,0.3149414,-1.533203,-0.2631836,0.08691406,0.2685547,-0.1166992
74,-28.875,-37.75,-111.125,0.59375,-1.750977,-0.2363281,0.06396484,0.2749023,-0.1157227
78,-16.75,-16.3125,-124,0.7758789,-2.015137,-0.2324219,0.04394531,0.2797852,-0.1074219
82,9.0625,20.25,-136.75,0.9155273,-2.104492,-0.2861328,0.03320313,0.2797852,-0.105957
86,26.0625,58.0625,-145.75,0.8803711,-2.081055,-0.3823242,0.01416016,0.2836914,-0.1044922
90,32.1875,88.9375,-154.125,0.7294922,-2.069336,-0.4321289,-0.0009765625,0.2836914,-0.105957
94,33.125,100.25,-162.75,0.4892578,-2.061523,-0.4667969,-0.01025391,0.2836914,-0.1044922
98,28.0625,91.4375,-177.75,0.3457031,-2.022949,-0.4824219,-0.02587891,0.2836914,-0.1098633
102,17.0625,80.1875,-196.5625,0.2724609,-2.034668,-0.4321289,-0.04003906,0.2836914,-0.1088867
106,11,74.75,-208.5,0.2255859,-2.081055,-0.394043,-0.04980469,0.2836914,-0.1113281
110,11.875,83.625,-212.3125,0.1870117,-2.135742,-0.3554688,-0.06982422,0.2797852,-0.1142578
114,15.5625,97.8125,-206.5,0.08642578,-2.251953,-0.309082,-0.08642578,0.2788086,-0.1166992
118,21.875,110.1875,-208.125,0.06689453,-2.236328,-0.2939453,-0.09863281,0.2763672,-0.1196289
122,24.9375,114.625,-221.25,-0.02587891,-2.225098,-0.2553711,-0.112793,0.2709961,-0.1235352
126,26.6875,108.3125,-234,-0.1689453,-2.221191,-0.1860352,-0.1303711,0.2612305,-0.1289063
130,22.25,88.25,-240.625,-0.2270508,-2.116211,-0.1015625,-0.1435547,0.2563477,-0.1318359
134,23.8125,78.875,-242.9375,-0.09130859,-2.178223,0.02490234,-0.1650391,0.2451172,-0.1347656
139,44,91.0625,-237.375,-0.04492188,-2.221191,0.06738281,-0.1816406,0.2324219,-0.1401367
143,69.0625,109.25,-231.25,-0.08007813,-2.061523,0.03271484,-0.1923828,0.2226563,-0.1469727
147,84.125,114.0625,-226.1875,-0.1884766,-1.863281,-0.04394531,-0.2055664,0.2050781,-0.1591797
151,89.0625,110.0625,-219.9375,-0.2426758,-1.708008,-0.07080078,-0.21875,0.1875,-0.1699219
155,91.5625,106.8125,-216.0625,-0.2543945,-1.595215,-0.08984375,-0.2246094,0.1713867,-0.1782227
159,98.375,98.625,-218.375,-0.2734375,-1.471191,-0.09765625,-0.2319336,0.1499023,-0.1918945
163,101.1875,91.375,-220.875,-0.2661133,-1.265137,-0.07080078,-0.2402344,0.1274414,-0.2055664
167,105.125,94.75,-217.4375,-0.28125,-1.164063,-0.02050781,-0.2426758,0.1137695,-0.2109375
171,114.25,99.75,-204.8125,-0.3549805,-1.024414,-0.001464844,-0.2470703,0.08886719,-0.2246094
175,119.875,101.625,-190.625,-0.4248047,-0.8222656,-0.02832031,-0.2470703,0.06494141,-0.2353516
