Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1,1.625,-20.8125,13,0.9853516,-0.01416016,-0.009277344,-0.3188477,-0.08447266,-0.1035156
5,-3.75,-16.75,13.875,1.039551,-0.04882813,-0.03222656,-0.3208008,-0.08544922,-0.1005859
9,-7.25,-13.8125,24.0625,1.004395,-0.04882813,-0.04394531,-0.3222656,-0.08203125,-0.1035156
13,-9.0625,-12.4375,29.0625,1.039551,-0.06445313,-0.04003906,-0.3232422,-0.08203125,-0.1005859
17,-5.4375,-8.125,27.3125,1.039551,-0.07617188,-0.05908203,-0.3232422,-0.07568359,-0.1005859
21,1.9375,-7.3125,21.875,0.9970703,-0.08789063,-0.07080078,-0.3232422,-0.07324219,-0.09912109
25,9.4375,-10.0625,17.3125,0.9736328,-0.1074219,-0.08984375,-0.324707,-0.07177734,-0.09912109
30,15.8125,-14.0625,17.0625,0.9775391,-0.1074219,-0.08203125,-0.3256836,-0.06933594,-0.09912109
34,16.1875,-13.625,18.75,1.008301,-0.07617188,-0.04003906,-0.3271484,-0.06689453,-0.09667969
38,14.0625,-10.5,18.3125,0.9931641,-0.02978516,-0.05126953,-0.3271484,-0.06445313,-0.09667969
42,11.25,-9.375,14.25,1.031738,-0.04150391,-0.06689453,-0.3295898,-0.06298828,-0.09667969
46,10.3125,-4.9375,15.375,1.027832,-0.04541016,-0.03613281,-0.3305664,-0.06201172,-0.09765625
50,10.1875,-4.125,15.1875,0.9697266,-0.02978516,-0.05126953,-0.331543,-0.05712891,-0.09667969
54,9.8125,-4,11.375,0.9814453,0.01660156,-0.07861328,-0.331543,-0.05810547,-0.09667969
58,8.375,-7.8125,10.3125,0.9462891,0.05126953,-0.1054688,-0.3330078,-0.05566406,-0.09667969
62,5.8125,-11.4375,4.8125,0.9892578,0.1098633,-0.1015625,-0.3339844,-0.05322266,-0.09667969
66,2.125,-9.3125,0.375,1.02002,0.171875,-0.09765625,-0.3339844,-0.05322266,-0.09521484
70,-5.125,-8.875,-5.3125,1.016113,0.2573242,-0.1166992,-0.3330078,-0.0546875,-0.09521484
74,-13.875,-6.3125,-17.875,1.059082,0.3623047,-0.1323242,-0.3364258,-0.05810547,-0.09521484
78,-22.8125,-2.4375,-32.9375,1.09375,0.4125977,-0.1245117,-0.3330078,-0.05957031,-0.09521484
82,-33,1.375,-44.25,1.097656,0.4477539,-0.1669922,-0.331543,-0.06689453,-0.09375
86,-42.25,-0.625,-49.5625,1.09375,0.4750977,-0.1708984,-0.3295898,-0.07568359,-0.09375
90,-40.75,-1.6875,-55.9375,1.147949,0.4672852,-0.1938477,-0.3271484,-0.08203125,-0.09375
94,-37.5,-4.375,-59.1875,1.159668,0.5722656,-0.1938477,-0.324707,-0.08935547,-0.09082031
98,-41.375,-2.8125,-70.875,1.225586,0.7080078,-0.1630859,-0.3208008,-0.09960938,-0.08984375
