Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1,-22.4375,8.875,13.5625,-1.001953,-0.07226563,-0.1552734,0.3212891,-0.01171875,-0.1235352
5,-26.3125,-2.25,0.8125,-1.017578,-0.05273438,-0.1743164,0.3212891,-0.01318359,-0.125
9,-26.6875,-8.75,-1.1875,-0.9750977,-0.07617188,-0.1362305,0.3198242,-0.01464844,-0.1225586
13,-22.0625,-6.3125,2.125,-0.9399414,-0.09179688,-0.1552734,0.3198242,-0.01171875,-0.1279297
17,-17.375,-2.8125,6.3125,-0.9477539,-0.08789063,-0.1743164,0.3198242,-0.01318359,-0.125
21,-12.5625,0.1875,4.625,-0.9438477,-0.09960938,-0.1669922,0.3198242,-0.01464844,-0.1264648
25,-7.3125,2.4375,3.4375,-0.9594727,-0.09570313,-0.1513672,0.3212891,-0.01318359,-0.1264648
29,-5.5,-0.5625,3.9375,-0.9868164,-0.08789063,-0.1821289,0.3198242,-0.01464844,-0.1264648
33,-6.625,-4.9375,2.1875,-0.9907227,-0.1113281,-0.1708984,0.3212891,-0.015625,-0.1264648
37,-7.4375,-9.5,-0.5625,-0.9946289,-0.1616211,-0.1938477,0.3198242,-0.015625,-0.125
41,-3.125,-11.75,-2.5,-0.9750977,-0.2861328,-0.1630859,0.3198242,-0.01464844,-0.1279297
45,2.75,-10.0625,-6.3125,-0.9868164,-0.4335938,-0.1782227,0.3188477,-0.01318359,-0.1303711
49,13.3125,-7.75,-11.125,-1.013672,-0.6938477,-0.1513672,0.3188477,-0.01074219,-0.1303711
53,28.875,-9,-22.0625,-1.087402,-0.7602539,-0.1591797,0.3154297,-0.005859375,-0.1264648
57,41.875,-20.5625,-41.625,-1.15332,-0.9389648,-0.1245117,0.3115234,0.002441406,-0.1235352
61,48.1875,-35,-75.5,-1.095215,-1.055176,-0.1513672,0.3071289,0.01611328,-0.1196289
65,48.25,-34.6875,-107.5625,-0.9946289,-1.102051,-0.1938477,0.2998047,0.03271484,-0.1113281
69,48.75,-29.125,-119.9375,-0.9633789,-1.195313,-0.2055664,0.2963867,0.04638672,-0.112793
73,55.6875,-12,-110.0625,-0.9633789,-1.334961,-0.2055664,0.2890625,0.06396484,-0.1088867
77,55.875,-1.6875,-111.75,-1.037109,-1.447754,-0.1977539,0.2841797,0.07617188,-0.105957
81,57.6875,3.625,-128.3125,-1.149414,-1.614746,-0.1782227,0.2783203,0.08740234,-0.105957
85,72.125,0.3125,-156.0625,-1.343262,-1.719727,-0.1552734,0.2749023,0.09863281,-0.105957
89,93.0625,-6.4375,-178.625,-1.45166,-1.727539,-0.1474609,0.2651367,0.1137695,-0.1088867
93,123.3125,-6.3125,-182.9375,-1.544922,-1.688477,-0.128418,0.2617188,0.1235352,-0.1113281
97,150.8125,-8.125,-171.3125,-1.641602,-1.661621,-0.1474609,0.2519531,0.1347656,-0.1166992
101,170.3125,-8.8125,-164.3125,-1.563965,-1.447754,-0.1977539,0.2436523,0.1435547,-0.1264648
105,173,-7.875,-171.3125,-1.65332,-1.29248,-0.2089844,0.237793,0.1513672,-0.1333008
109,164,-23.6875,-190.125,-1.804199,-1.207031,-0.2128906,0.2285156,0.1577148,-0.144043
113,157.8125,-36.75,-219.6875,-1.70752,-0.9389648,-0.1362305,0.2163086,0.1674805,-0.1538086
117,129.8125,-43,-208.3125,-1.765625,-0.7133789,-0.1323242,0.2070313,0.1723633,-0.1630859
122,97.3125,-51.375,-200.375,-1.757813,-0.6708984,-0.06298828,0.1914063,0.1826172,-0.1728516
126,67.375,-61.5625,-198.1875,-1.723145,-0.7290039,-0.04394531,0.1748047,0.1948242,-0.1821289
130,50.5,-67.3125,-204.4375,-1.645508,-0.8300781,-0.02441406,0.1616211,0.2026367,-0.1835938
134,50.75,-64.4375,-214,-1.541016,-0.9428711,0.01367188,0.1450195,0.2099609,-0.1918945
138,55.3125,-60.875,-222.125,-1.490234,-0.9155273,0.009765625,0.1235352,0.2197266,-0.1972656
142,54.5,-57.6875,-221.5,-1.428223,-0.8686523,0.01367188,0.1103516,0.2226563,-0.199707
146,52.875,-54.9375,-217.9375,-1.416992,-0.8105469,-0.005371094,0.08691406,0.2299805,-0.2080078
150,47.875,-55.8125,-212.625,-1.315918,-0.7719727,-0.005371094,0.06884766,0.2363281,-0.2109375
154,46.3125,-56.125,-213.1875,-1.195801,-0.8066406,-0.001464844,0.05322266,0.2348633,-0.2148438
158,56.0625,-55.625,-206.625,-1.099121,-0.8339844,-0.05126953,0.03173828,0.2387695,-0.2177734
162,66.625,-54.125,-197.125,-0.8706055,-0.8647461,-0.07861328,0.01171875,0.2397461,-0.2231445
166,82.1875,-40.625,-201.5625,-0.78125,-0.8803711,-0.09375,-0.004394531,0.2363281,-0.2285156
170,105.3125,-33.25,-201.75,-0.8745117,-0.7753906,-0.109375,-0.0234375,0.2314453,-0.2338867
174,132.75,-31.375,-192.1875,-0.8164063,-0.5620117,-0.07470703,-0.04003906,0.2226563,-0.2421875
178,157.6875,-25.125,-170.625,-0.7734375,-0.3134766,-0.02441406,-0.05224609,0.2138672,-0.2514648
182,165.9375,-26.4375,-148.625,-0.7192383,0.09033203,0.005859375,-0.06494141,0.1987305,-0.2612305
186,146.1875,-31.6875,-131.125,-0.6147461,0.3779297,0.005859375,-0.07958984,0.1835938,-0.2734375
190,108,-36.8125,-121,-0.4907227,0.4321289,0.02490234,-0.08789063,0.1748047,-0.2758789
194,55.25,-38.125,-116.1875,-0.28125,0.5839844,0.09814453,-0.09716797,0.1635742,-0.2802734
198,19.875,-37.6875,-108.25,-0.215332,0.3466797,0.144043,-0.1069336,0.15625,-0.2817383
202,19.6875,-36.9375,-92.5,-0.1611328,0.15625,0.1943359,-0.112793,0.1538086,-0.2817383
206,31.125,-38.625,-76.875,-0.1420898,0.1679688,0.1982422,-0.1220703,0.1474609,-0.2817383
210,32.9375,-40.875,-65.6875,-0.05273438,0.2495117,0.1826172,-0.128418,0.1411133,-0.2827148
214,30,-42.25,-55.375,0.05126953,0.300293,0.1635742,-0.1328125,0.1386719,-0.2841797
218,27.375,-42,-41.4375,0.1289063,0.3701172,0.1210938,-0.1401367,0.1337891,-0.2841797
222,16.8125,-37.375,-26,0.2294922,0.4633789,0.06738281,-0.1435547,0.1298828,-0.2802734
226,-1.0625,-27.375,-15.375,0.3188477,0.4829102,0.04443359,-0.1474609,0.1289063,-0.2802734
230,-14.125,-18.3125,-3.4375,0.3417969,0.4516602,0.009765625,-0.1494141,0.1289063,-0.2802734
