Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1,-3,-9.5625,11.125,-0.4287109,0.8520508,-0.1513672,0.1796875,-0.3320313,-0.09765625
5,-6.4375,-2.375,4.5,-0.5214844,0.7739258,-0.128418,0.1782227,-0.3344727,-0.09912109
9,-8,-0.25,-4.8125,-0.5913086,0.7236328,-0.1206055,0.1796875,-0.3344727,-0.09912109
13,-3.8125,-3.4375,-10.125,-0.6342773,0.6845703,-0.128418,0.1821289,-0.3344727,-0.09912109
17,1.8125,-10.5625,-11.1875,-0.6376953,0.7119141,-0.1401367,0.1806641,-0.3320313,-0.09912109
21,7.625,-16,-10.5625,-0.6030273,0.7739258,-0.1435547,0.1796875,-0.3305664,-0.09765625
25,12.9375,-13.6875,-6.0625,-0.5214844,0.8481445,-0.1630859,0.1821289,-0.3305664,-0.1005859
29,14,-7.875,-4.625,-0.5024414,0.890625,-0.1630859,0.1806641,-0.3320313,-0.1005859
33,16.0625,-6.875,-3.5625,-0.5292969,0.9453125,-0.1401367,0.1806641,-0.3320313,-0.09765625
37,19.25,-13.875,2.6875,-0.5644531,0.9799805,-0.109375,0.1806641,-0.3320313,-0.09667969
41,24.5,-25.8125,5.75,-0.5874023,0.9643555,-0.109375,0.1806641,-0.3305664,-0.09765625
45,27.8125,-37.5625,4.1875,-0.5566406,0.9838867,-0.109375,0.1782227,-0.3320313,-0.09667969
49,26.6875,-40.8125,4.5,-0.4868164,0.9799805,-0.1166992,0.1772461,-0.3330078,-0.09667969
53,21.5625,-40.25,5,-0.4365234,0.9414063,-0.109375,0.1772461,-0.3354492,-0.09667969
57,18.625,-41.6875,6.5,-0.4091797,0.8828125,-0.128418,0.1757813,-0.3369141,-0.09912109
61,20,-42.3125,10.375,-0.3706055,0.840332,-0.1206055,0.1738281,-0.3369141,-0.09912109
65,19.75,-37.5,12.875,-0.3393555,0.8671875,-0.1245117,0.1723633,-0.3393555,-0.1020508
69,14.5625,-26.875,9.375,-0.347168,0.9179688,-0.1435547,0.1723633,-0.3378906,-0.1020508
73,11.75,-17,2.25,-0.4169922,0.9140625,-0.1782227,0.1699219,-0.3378906,-0.1020508
77,14.625,-10,-4.4375,-0.4365234,0.9257813,-0.1708984,0.1699219,-0.3408203,-0.1020508
81,17.3125,-3.4375,-8.0625,-0.4404297,0.956543,-0.1401367,0.1713867,-0.3378906,-0.1035156
85,19.8125,-6.625,-6.75,-0.4750977,0.9453125,-0.1166992,0.1713867,-0.3378906,-0.09765625
89,23.6875,-11.625,-2.5625,-0.4750977,0.9257813,-0.08984375,0.1713867,-0.3393555,-0.09765625
93,21.625,-16.9375,-1.25,-0.4750977,0.972168,-0.07861328,0.1713867,-0.3378906,-0.09667969
97,12.5625,-23.6875,-1.3125,-0.5063477,0.9838867,-0.1206055,0.1713867,-0.3408203,-0.09667969
101,6.6875,-26.875,-1.875,-0.4594727,0.9335938,-0.1552734,0.1689453,-0.3393555,-0.09765625
105,5.9375,-21.3125,-1.125,-0.4130859,0.9023438,-0.1708984,0.1699219,-0.3393555,-0.09765625
110,3.375,-12.125,0.6875,-0.4052734,0.9179688,-0.1401367,0.1674805,-0.3393555,-0.09765625
114,-4.125,-5,5.125,-0.4594727,0.8984375,-0.128418,0.1674805,-0.3393555,-0.09912109
118,-7.8125,-2.5625,8.8125,-0.5253906,0.8481445,-0.128418,0.1674805,-0.3408203,-0.1005859
122,-11.25,5,7.875,-0.5683594,0.8481445,-0.112793,0.1674805,-0.3393555,-0.1005859
126,-18.5,20.3125,-1.875,-0.6689453,0.8286133,-0.1245117,0.1650391,-0.3417969,-0.09765625
130,-21,34.9375,-13.25,-0.8549805,0.7509766,-0.1323242,0.1650391,-0.3417969,-0.1005859
134,-14.5,29.9375,-24.8125,-0.9985352,0.6655273,-0.128418,0.1699219,-0.3378906,-0.1020508
138,-4.4375,5.625,-35,-1.203613,0.7041016,-0.1782227,0.1723633,-0.3369141,-0.1005859
142,7.1875,-20.8125,-40.6875,-1.223145,0.7856445,-0.1899414,0.1748047,-0.3354492,-0.1005859
146,11.5,-41.875,-43.625,-1.157227,0.8051758,-0.1899414,0.1757813,-0.3344727,-0.1020508
150,11.875,-59.3125,-48.1875,-1.083496,0.7739258,-0.2207031,0.1782227,-0.3320313,-0.1044922
154,12.375,-68.375,-55.125,-0.9985352,0.7275391,-0.2514648,0.1806641,-0.3305664,-0.1044922
158,14.5625,-69.375,-65.125,-0.9013672,0.6811523,-0.2783203,0.1821289,-0.3256836,-0.1098633
162,15.625,-61.75,-72,-0.8745117,0.7001953,-0.2705078,0.1865234,-0.3217773,-0.1098633
166,17,-58.3125,-80.6875,-0.8974609,0.7001953,-0.2631836,0.1889648,-0.3193359,-0.112793
170,18.25,-59.25,-86.5,-0.862793,0.7314453,-0.2744141,0.1938477,-0.3154297,-0.1142578
174,18.625,-52,-90.4375,-0.7695313,0.7314453,-0.2744141,0.1987305,-0.3095703,-0.1157227
178,14.5625,-33.0625,-90.875,-0.7114258,0.7626953,-0.2670898,0.203125,-0.3081055,-0.1157227
182,3.0625,-6.5625,-94.625,-0.8237305,0.793457,-0.2128906,0.2080078,-0.3017578,-0.1166992
186,-6,3.25,-101,-1.060547,0.7431641,-0.1591797,0.215332,-0.296875,-0.1196289
190,-5.3125,-1.875,-110.125,-1.20752,0.6884766,-0.1743164,0.222168,-0.2905273,-0.1181641
194,6.25,-11.9375,-122.5,-1.292969,0.6420898,-0.2055664,0.2294922,-0.2841797,-0.1196289
198,23.3125,-25.1875,-132.8125,-1.327637,0.6616211,-0.2128906,0.237793,-0.2744141,-0.1196289
202,33.75,-38.6875,-137.25,-1.335449,0.7666016,-0.2128906,0.2426758,-0.2695313,-0.1196289
206,39.0625,-48.3125,-139.25,-1.273438,0.7973633,-0.1860352,0.25,-0.2592773,-0.1196289
210,40.3125,-49,-142,-1.234863,0.8364258,-0.1474609,0.2592773,-0.2495117,-0.1210938
214,38.375,-51.4375,-147.25,-1.265625,0.890625,-0.112793,0.2626953,-0.2416992,-0.125
218,33.6875,-54.1875,-153.8125,-1.230957,0.9179688,-0.109375,0.269043,-0.2304688,-0.125
222,30.6875,-50.8125,-158.625,-1.137695,0.8984375,-0.07080078,0.2749023,-0.2192383,-0.1279297
226,24.125,-43.3125,-158.25,-1.103027,0.8945313,-0.02441406,0.2792969,-0.2104492,-0.1289063
230,17.1875,-38.6875,-156.875,-1.125977,0.8520508,0.01708984,0.2841797,-0.1967773,-0.1333008
234,12.625,-41.5625,-154.6875,-1.191895,0.8051758,0.01367188,0.2900391,-0.1845703,-0.1357422
239,14.25,-52.75,-153.375,-1.219238,0.7392578,0.01708984,0.2939453,-0.1733398,-0.1386719
243,18.5,-63.25,-154.5,-1.137695,0.6962891,-0.001464844,0.2983398,-0.1591797,-0.144043
247,21.8125,-62.75,-158.4375,-1.056641,0.7041016,-0.01318359,0.2983398,-0.1445313,-0.1469727
251,17.25,-59.125,-159.9375,-0.9985352,0.7080078,-0.02050781,0.2998047,-0.1333008,-0.1523438
255,14.125,-58.4375,-157.25,-0.9555664,0.6577148,-0.04394531,0.3007813,-0.1206055,-0.15625
259,11.875,-52,-148.1875,-0.9052734,0.6342773,-0.05126953,0.3007813,-0.1044922,-0.1616211
263,11.625,-46.875,-137.75,-0.9326172,0.5449219,-0.05126953,0.3007813,-0.09326172,-0.1645508
267,10.5,-43.6875,-134.75,-0.9399414,0.5136719,-0.02050781,0.2983398,-0.08056641,-0.1699219
271,5.625,-40.25,-133.5,-0.9594727,0.4633789,0.01367188,0.2983398,-0.07080078,-0.175293
275,4.375,-39,-131.9375,-0.9555664,0.3935547,0.03662109,0.2973633,-0.05957031,-0.175293
279,1.6875,-34.5,-131.875,-0.9326172,0.3779297,0.05957031,0.2963867,-0.04833984,-0.1796875
283,-4.3125,-28.375,-129.25,-0.9594727,0.3388672,0.05957031,0.2949219,-0.03320313,-0.1821289
287,-8.5,-25,-128.1875,-0.9672852,0.2573242,0.03271484,0.2915039,-0.02441406,-0.1850586
291,-10.8125,-22.5625,-127.125,-1.005859,0.2070313,0.02490234,0.2900391,-0.01318359,-0.1865234
295,-6.4375,-23,-126.4375,-1.041016,0.06298828,0.02099609,0.2856445,-0.001953125,-0.1875
299,-1.625,-25.5625,-130.0625,-1.009766,0.06689453,0.001953125,0.2841797,0.007324219,-0.1889648
303,1.75,-31.1875,-133.5625,-0.9711914,0.05126953,-0.009277344,0.2807617,0.01757813,-0.1889648
307,7.3125,-38.9375,-132.9375,-0.8935547,0.05908203,-0.001464844,0.2749023,0.03271484,-0.1958008
311,13.5,-49.5,-127.5,-0.7890625,0.07861328,0.001953125,0.2700195,0.03759766,-0.1972656
315,16.375,-56.5,-123.9375,-0.6030273,0.1254883,0.01708984,0.2641602,0.04882813,-0.2011719
319,13.875,-52.75,-117.125,-0.378418,0.1254883,0.02880859,0.2583008,0.05761719,-0.2055664
323,11.6875,-40.375,-107.3125,-0.2192383,0.08642578,0.06347656,0.253418,0.06396484,-0.2094727
327,7.5625,-31.4375,-97.4375,-0.2001953,0.07470703,0.07910156,0.2460938,0.07373047,-0.2119141
331,7.9375,-30.4375,-85.875,-0.1806641,0.03613281,0.1132813,0.2402344,0.07861328,-0.2148438
335,7.8125,-33,-68.75,-0.1650391,-0.01025391,0.1132813,0.2368164,0.08398438,-0.2163086
339,10.3125,-37,-51.4375,-0.09912109,-0.08789063,0.1171875,0.2294922,0.08740234,-0.21875
343,8.3125,-31.875,-36.375,-0.04882813,-0.1074219,0.1132813,0.2260742,0.08886719,-0.2216797
347,-0.0625,-16.6875,-26.25,-0.02587891,-0.1308594,0.1132813,0.2260742,0.09130859,-0.2255859
351,-9.25,0.625,-23.3125,-0.1108398,-0.1577148,0.1518555,0.2236328,0.09228516,-0.2246094
355,-14.3125,2.5,-15.8125,-0.2851563,-0.2202148,0.1674805,0.2211914,0.09765625,-0.2246094
359,-10.625,-9.3125,-7,-0.3164063,-0.3286133,0.1635742,0.222168,0.09765625,-0.2231445
363,-4.375,-18.25,2.0625,-0.28125,-0.340332,0.1210938,0.2202148,0.09765625,-0.2231445
368,-0.875,-17.75,6.6875,-0.2001953,-0.324707,0.1171875,0.2211914,0.09863281,-0.2246094
372,-3.125,-10.1875,12.6875,-0.1767578,-0.2900391,0.1171875,0.2202148,0.09863281,-0.2255859
376,-4.625,-1.5,22.1875,-0.1572266,-0.3173828,0.09423828,0.222168,0.09521484,-0.2270508
380,-2.125,7.4375,32.8125,-0.1923828,-0.3520508,0.08642578,0.2211914,0.09619141,-0.2255859
384,1.0625,13.1875,40.125,-0.2504883,-0.3364258,0.1020508,0.2246094,0.09375,-0.2255859
