Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
3,25.8125,-5.25,7.125,-0.862793,0.3120117,0.125,0.2509766,-0.2119141,-0.1699219
7,18.25,-4.8125,5.75,-0.8706055,0.3041992,0.1171875,0.253418,-0.2128906,-0.1699219
11,12.9375,-3.875,4.375,-0.878418,0.2651367,0.144043,0.253418,-0.2128906,-0.1699219
16,13.75,-1.5625,4.4375,-0.8706055,0.2416992,0.1518555,0.2519531,-0.2143555,-0.1674805
20,17.5,-1,5,-0.8896484,0.2338867,0.1826172,0.2519531,-0.2158203,-0.1660156
24,20.875,-0.6875,3.8125,-0.8857422,0.2226563,0.1943359,0.2509766,-0.2182617,-0.1660156
28,22.9375,0.1875,2,-0.8935547,0.2338867,0.1787109,0.253418,-0.2167969,-0.1660156
32,21.5625,0,0.25,-0.9013672,0.2651367,0.1713867,0.2509766,-0.2192383,-0.1660156
36,17.125,0.375,-2.0625,-0.8935547,0.2885742,0.1479492,0.2519531,-0.2207031,-0.1645508
40,10.875,0.875,-5.1875,-0.8935547,0.2924805,0.159668,0.2519531,-0.2207031,-0.1645508
44,4.375,1.3125,-8.1875,-0.8974609,0.284668,0.1713867,0.2519531,-0.2207031,-0.1645508
48,0.75,1.625,-10.125,-0.9013672,0.2612305,0.2133789,0.2509766,-0.2192383,-0.1616211
52,1.0625,1.5,-12,-0.8935547,0.2416992,0.2402344,0.2519531,-0.2182617,-0.1616211
56,3.0625,1,-14.5625,-0.9091797,0.2265625,0.2597656,0.2509766,-0.2167969,-0.1616211
60,5.5625,0.75,-15.5,-0.9130859,0.2338867,0.2519531,0.2543945,-0.2167969,-0.1630859
64,2.5625,0.6875,-22.8125,-0.8237305,0.3427734,0.1635742,0.2519531,-0.2167969,-0.1630859
68,15.875,5.4375,-11.375,-0.9438477,0.1953125,0.3173828,0.2558594,-0.2158203,-0.1616211
72,18.75,4.75,-9.5625,-0.9208984,0.2070313,0.2519531,0.2568359,-0.2143555,-0.1616211
76,28.4375,7.0625,-5.8125,-0.9326172,0.2265625,0.2675781,0.2568359,-0.2128906,-0.1606445
80,36.0625,7.375,-2.75,-0.9091797,0.2265625,0.2558594,0.2583008,-0.2158203,-0.1591797
84,41.4375,7.8125,-0.875,-0.9248047,0.2456055,0.2368164,0.2568359,-0.2167969,-0.1547852
88,43.875,6.75,0,-0.9130859,0.2729492,0.2021484,0.2568359,-0.2167969,-0.1538086
92,43.375,5.875,0.875,-0.9208984,0.300293,0.1826172,0.2592773,-0.2207031,-0.1494141
96,38.9375,3.9375,1.375,-0.9091797,0.315918,0.1518555,0.2583008,-0.2216797,-0.1494141
100,33,0.6875,2,-0.9208984,0.3193359,0.144043,0.2568359,-0.2231445,-0.1484375
104,28.0625,0.0625,2.75,-0.8974609,0.3120117,0.1367188,0.2583008,-0.2246094,-0.1455078
108,23.3125,-0.8125,2.75,-0.9208984,0.3120117,0.1289063,0.2592773,-0.2255859,-0.144043
112,21.75,-2.5,4,-0.9130859,0.2807617,0.144043,0.2583008,-0.2255859,-0.144043
116,24.125,-1.25,5.875,-0.9248047,0.2885742,0.140625,0.2583008,-0.2270508,-0.144043
120,22.9375,-1.375,7,-0.9208984,0.3193359,0.1171875,0.2558594,-0.2280273,-0.1401367
