Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2,-0.25,-0.75,2.1875,-0.4555664,0.855957,-0.1782227,0.184082,-0.3291016,-0.08300781
6,-0.6875,-0.1875,1.8125,-0.4594727,0.8632813,-0.1630859,0.1821289,-0.328125,-0.08300781
10,-0.125,0,0.9375,-0.4555664,0.8671875,-0.1743164,0.1821289,-0.328125,-0.08300781
14,0.25,-0.25,0.75,-0.4672852,0.8671875,-0.1630859,0.1821289,-0.328125,-0.07861328
18,0.5,-0.9375,0.5,-0.4672852,0.8789063,-0.1669922,0.184082,-0.3291016,-0.08447266
22,0.0625,-1.875,0.9375,-0.4633789,0.8867188,-0.1743164,0.1831055,-0.328125,-0.08447266
26,0.8125,-1.75,1.375,-0.4555664,0.8945313,-0.1743164,0.1821289,-0.3291016,-0.08447266
30,0.8125,-2.0625,1.1875,-0.4633789,0.8867188,-0.1782227,0.1831055,-0.3291016,-0.08300781
34,0.5,-3,0.5625,-0.4521484,0.8789063,-0.1708984,0.1831055,-0.3291016,-0.08300781
38,1.0625,-2.5,1.25,-0.4555664,0.875,-0.1821289,0.1821289,-0.3291016,-0.08007813
42,1.125,-2.125,1.375,-0.4633789,0.8789063,-0.1743164,0.1831055,-0.3291016,-0.08447266
46,1.3125,-3.1875,1.8125,-0.4750977,0.8828125,-0.1743164,0.1806641,-0.328125,-0.08447266
50,1.3125,-4.375,1.875,-0.4829102,0.875,-0.1782227,0.1831055,-0.328125,-0.08447266
54,1.9375,-5.3125,-0.0625,-0.4829102,0.875,-0.1821289,0.1806641,-0.3291016,-0.08447266
58,1.75,-5.8125,-1.5625,-0.4829102,0.8828125,-0.1938477,0.1796875,-0.3305664,-0.08447266
62,2.5625,-5.875,-1.625,-0.4907227,0.8984375,-0.1782227,0.1806641,-0.3291016,-0.08154297
