Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
3,7.5,5.125,0,-0.9399414,0.2963867,0.06347656,0.2641602,-0.2456055,-0.07861328
7,8.8125,4.5,0.5,-0.9438477,0.300293,0.07519531,0.2651367,-0.2456055,-0.07617188
11,9.875,3.875,1.125,-0.9365234,0.3081055,0.07519531,0.2666016,-0.2470703,-0.07617188
15,9.1875,2.6875,1.75,-0.9399414,0.3081055,0.05957031,0.2666016,-0.2470703,-0.07617188
19,8.0625,1.1875,1.6875,-0.9326172,0.315918,0.06347656,0.2666016,-0.2480469,-0.07617188
23,6.875,-0.25,1.0625,-0.9326172,0.3081055,0.05566406,0.2666016,-0.2480469,-0.07470703
27,6.125,-0.25,0.25,-0.9248047,0.3041992,0.04052734,0.2675781,-0.2480469,-0.07324219
31,4.25,-0.5625,-0.4375,-0.9248047,0.315918,0.02880859,0.2666016,-0.2470703,-0.07470703
35,0.6875,-1.0625,-2.25,-0.9208984,0.3271484,0.01367188,0.2666016,-0.2495117,-0.07324219
39,-2.25,-1,-3.9375,-0.9169922,0.315918,0.009765625,0.2651367,-0.2495117,-0.07324219
44,-2.75,0.0625,-3.6875,-0.9399414,0.2963867,0.03662109,0.2651367,-0.2456055,-0.07470703
48,-0.8125,-0.8125,-2.5,-0.9516602,0.300293,0.02880859,0.2666016,-0.2480469,-0.07617188
52,0.5625,-1.75,-2.1875,-0.9326172,0.3081055,0.02099609,0.2675781,-0.2470703,-0.07177734
56,0.9375,-1.3125,-2.125,-0.9399414,0.315918,0.001953125,0.2666016,-0.2456055,-0.07324219
60,0.125,-0.1875,-0.375,-0.9399414,0.3271484,0.005859375,0.2675781,-0.2456055,-0.07470703
64,-0.6875,0.1875,0.875,-0.9477539,0.3193359,0.01367188,0.2666016,-0.2470703,-0.07470703
68,-0.625,0.25,1,-0.9326172,0.3120117,0.01367188,0.2666016,-0.2456055,-0.07470703
72,0.125,0.5,1.5625,-0.9365234,0.315918,0.005859375,0.2675781,-0.2470703,-0.07470703
76,0,0.9375,3.125,-0.9365234,0.3271484,0.005859375,0.2651367,-0.2456055,-0.07470703
80,0.5625,0.9375,5.375,-0.9477539,0.3081055,0.02490234,0.2666016,-0.2456055,-0.07177734
84,2.5,1.8125,5.625,-0.9208984,0.315918,0.01367188,0.2666016,-0.2470703,-0.07617188
88,1.5,1.4375,5.3125,-0.9287109,0.3388672,0.01367188,0.2651367,-0.2495117,-0.07324219
92,0,0.5,4.875,-0.9248047,0.3505859,0.009765625,0.2666016,-0.2495117,-0.07324219
96,0.625,0.25,5.4375,-0.9477539,0.3857422,0.02880859,0.2641602,-0.2495117,-0.07470703
100,3.625,1.4375,10,-0.9711914,0.4243164,0.04785156,0.2641602,-0.2495117,-0.07324219
104,12.375,3.4375,16.8125,-1.005859,0.4438477,0.08251953,0.2626953,-0.2495117,-0.07324219
108,22.3125,3.5625,27.625,-1.052734,0.4750977,0.09423828,0.2626953,-0.2529297,-0.07177734
112,29.9375,4.5,37.5625,-1.052734,0.5410156,0.07128906,0.2617188,-0.2529297,-0.06933594
116,30.1875,3.0625,44.25,-1.041016,0.5952148,0.04443359,0.2592773,-0.2583008,-0.06787109
120,27.9375,0.5,49,-1.060547,0.6303711,0.02880859,0.2568359,-0.2617188,-0.06640625
124,28.25,-2.25,56.1875,-1.087402,0.6616211,0.06347656,0.253418,-0.2670898,-0.06640625
128,33.5625,-2.625,68.25,-1.145508,0.6962891,0.07519531,0.2509766,-0.2705078,-0.06396484
132,38.25,-2.625,84.1875,-1.145508,0.7431641,0.08251953,0.2485352,-0.2753906,-0.0625
136,43,-0.375,98.25,-1.087402,0.777832,0.04785156,0.2412109,-0.2832031,-0.05859375
140,40.375,2.6875,105.5,-1.060547,0.8442383,-0.001464844,0.237793,-0.2880859,-0.05859375
144,29.3125,0.75,107.8125,-1.07959,0.90625,-0.04394531,0.2319336,-0.2993164,-0.05419922
148,15.875,-2.4375,115.125,-1.165039,0.921875,-0.03613281,0.2211914,-0.3056641,-0.05419922
152,12.5,-10.5625,127.4375,-1.191895,0.921875,-0.01318359,0.2177734,-0.3120117,-0.05175781
156,18.1875,-11.125,142.9375,-1.176758,0.90625,0.02490234,0.2080078,-0.3193359,-0.05175781
160,25,-12.375,159.4375,-1.234863,1.007324,-0.02050781,0.1962891,-0.3305664,-0.05029297
164,18.25,-13.125,176.5625,-1.199707,1.100586,-0.1206055,0.1865234,-0.3378906,-0.05029297
168,-4.125,-7.0625,186.1875,-1.11084,1.221191,-0.2055664,0.1723633,-0.3457031,-0.05029297
173,-39.125,-2.3125,201,-1.211426,1.279297,-0.2705078,0.1547852,-0.3554688,-0.05175781
177,-67.625,-2.5,219.0625,-1.234863,1.143066,-0.2436523,0.1416016,-0.3632813,-0.05419922
181,-78.375,-5.375,226.75,-1.141602,0.9375,-0.1054688,0.1225586,-0.3706055,-0.06103516
185,-68.5,-17.375,217.0625,-1.118652,0.7314453,0.06347656,0.1010742,-0.3779297,-0.06787109
189,-42.375,-30.625,208.5,-1.056641,0.6420898,0.1674805,0.08789063,-0.3818359,-0.07324219
193,-14.4375,-30.375,200.75,-0.9477539,0.7895508,0.140625,0.06787109,-0.3842773,-0.07763672
197,1.875,-20.5,200.8125,-0.9750977,1.015137,0.05566406,0.04882813,-0.3881836,-0.07763672
201,-3.0625,-10.9375,218.6875,-1.052734,1.225098,-0.09375,0.03173828,-0.3916016,-0.08007813
