Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1,1.75,-2.5625,-3.75,-0.8818359,0.3857422,0.04785156,0.2475586,-0.2705078,-0.07763672
5,3.75,-2.6875,-5.0625,-0.8896484,0.3740234,0.05175781,0.2485352,-0.2719727,-0.07861328
9,6.25,-1.5,-4.625,-0.8745117,0.3896484,0.04785156,0.2475586,-0.2719727,-0.07861328
13,4.25,-0.6875,-4.6875,-0.8818359,0.4086914,0.005859375,0.2475586,-0.2705078,-0.07861328
17,0,-0.9375,-5.0625,-0.8974609,0.4125977,0.009765625,0.2475586,-0.2719727,-0.07763672
21,-2.375,-0.3125,-4,-0.9052734,0.4052734,0.02099609,0.25,-0.2719727,-0.07861328
25,-0.625,-0.4375,-1.8125,-0.9052734,0.3740234,0.05175781,0.2485352,-0.2695313,-0.07763672
29,2.125,0.625,-0.8125,-0.8896484,0.3779297,0.05175781,0.2485352,-0.2695313,-0.08154297
33,3.25,0.75,-0.5625,-0.8857422,0.3974609,0.04785156,0.2485352,-0.2695313,-0.07861328
37,2.75,1.5625,-1,-0.8896484,0.3935547,0.04052734,0.2475586,-0.2680664,-0.07470703
41,1.5625,1.5,0.9375,-0.8974609,0.3974609,0.04052734,0.2485352,-0.2695313,-0.07763672
45,0.625,3.25,3.8125,-0.8974609,0.3935547,0.04443359,0.2475586,-0.2695313,-0.07617188
50,-1.25,3.6875,4.4375,-0.8935547,0.3857422,0.05566406,0.2485352,-0.2705078,-0.07617188
54,0.5,5.4375,6.5625,-0.8857422,0.3623047,0.05957031,0.2475586,-0.2705078,-0.07861328
58,2.5625,5.9375,7.0625,-0.9013672,0.3701172,0.06738281,0.2485352,-0.2695313,-0.07617188
62,3.9375,4.375,6.25,-0.9013672,0.3701172,0.06347656,0.2460938,-0.2705078,-0.07617188
66,6.5625,3.3125,6.125,-0.9013672,0.3740234,0.07128906,0.2485352,-0.2729492,-0.07470703
70,6.4375,3,8.3125,-0.9091797,0.3935547,0.04785156,0.2475586,-0.2719727,-0.07617188
74,5.375,3.6875,10.25,-0.8935547,0.3935547,0.03271484,0.2460938,-0.2753906,-0.07470703
78,4.625,4.5625,13.4375,-0.9052734,0.3974609,0.03271484,0.2460938,-0.2744141,-0.07470703
82,3.25,5.75,15.625,-0.8818359,0.4243164,0.03271484,0.2451172,-0.2768555,-0.07324219
86,1,4.875,16.9375,-0.9091797,0.4204102,0.02490234,0.2460938,-0.2753906,-0.07177734
90,-3.6875,-0.5625,16.75,-0.9477539,0.4399414,0.03662109,0.2426758,-0.2783203,-0.07177734
94,-3.6875,-7,19.5,-0.9594727,0.4516602,0.09033203,0.2412109,-0.2783203,-0.07324219
98,5.3125,-12.9375,24.375,-0.9946289,0.4711914,0.105957,0.2392578,-0.2807617,-0.07177734
102,12.3125,-15.3125,29.125,-0.9946289,0.5175781,0.05957031,0.237793,-0.2817383,-0.07470703
106,13.5,-14.3125,30.4375,-0.8510742,0.5913086,0.04443359,0.2368164,-0.2841797,-0.07324219
110,12.375,-12.1875,36.125,-0.8896484,0.5991211,0.05566406,0.234375,-0.2866211,-0.07470703
114,8.8125,-13.25,32.4375,-0.9091797,0.5800781,0.04785156,0.2329102,-0.2895508,-0.07470703
118,14.5,-10.4375,35.5,-0.9287109,0.5722656,0.08251953,0.2294922,-0.2905273,-0.07617188
122,25.5,-5.5,40.375,-0.9052734,0.6225586,0.1132813,0.2260742,-0.2929688,-0.07470703
126,31.75,-4.1875,47.0625,-0.9326172,0.7158203,0.06738281,0.2260742,-0.296875,-0.07177734
130,29.5625,-1.8125,51.75,-0.9013672,0.7587891,0.04785156,0.2236328,-0.3007813,-0.07080078
134,26.875,1.125,58.8125,-0.9091797,0.7705078,0.03662109,0.21875,-0.3056641,-0.06933594
138,22.5625,4.25,66.125,-0.878418,0.8051758,0.01367188,0.2177734,-0.3081055,-0.06787109
142,22.4375,5,71,-0.9555664,0.7973633,0.05566406,0.2104492,-0.3129883,-0.06396484
146,31.3125,2.5,84.8125,-0.9790039,0.840332,0.06347656,0.2055664,-0.3178711,-0.06103516
150,31.5,2,97.4375,-0.9790039,0.9335938,0.01367188,0.199707,-0.3232422,-0.05957031
154,27.375,-0.5,106.375,-0.9477539,0.921875,-0.005371094,0.1914063,-0.3291016,-0.05712891
158,28.125,1.1875,113.0625,-0.9091797,0.7158203,0.03662109,0.184082,-0.3354492,-0.05419922
162,26.5,1.5625,121.3125,-0.9208984,0.9956055,-0.05126953,0.1782227,-0.3408203,-0.05419922
166,19.125,3.6875,128.625,-0.9052734,0.9643555,-0.07080078,0.1665039,-0.3466797,-0.05175781
170,20.625,5.9375,133.9375,-0.8935547,0.9179688,-0.03222656,0.1557617,-0.3554688,-0.05175781
174,23.0625,5.4375,138.4375,-0.8818359,0.9492188,-0.005371094,0.1484375,-0.3579102,-0.04638672
179,22.0625,3.0625,143.1875,-0.8666992,0.972168,-0.02441406,0.1357422,-0.3642578,-0.04638672
183,22.1875,2.3125,149.4375,-0.8549805,0.9643555,-0.02441406,0.1201172,-0.3706055,-0.04492188
187,20.25,2.4375,154.375,-0.8046875,0.9916992,-0.04736328,0.112793,-0.3745117,-0.04052734
191,12.125,4.3125,157.5625,-0.7695313,1.007324,-0.07861328,0.09765625,-0.3793945,-0.04052734
195,1.9375,4.5,161.6875,-0.7426758,0.9760742,-0.08984375,0.08300781,-0.3842773,-0.04052734
199,-2.8125,7.1875,160.8125,-0.6962891,0.9453125,-0.04736328,0.07226563,-0.3881836,-0.03955078
203,0.125,7.8125,160.3125,-0.7075195,0.9375,-0.02441406,0.05566406,-0.3916016,-0.03955078
207,-0.8125,10.1875,164.25,-0.6806641,1.04248,-0.05126953,0.04052734,-0.390625,-0.03955078
211,-7.6875,12.4375,164.9375,-0.6689453,1.061523,-0.05908203,0.02978516,-0.3930664,-0.03808594
215,-13.1875,14.9375,162.9375,-0.5834961,1.04248,-0.05517578,0.01269531,-0.3955078,-0.03955078
219,-19.4375,22.875,168.875,-0.6342773,0.9453125,-0.08984375,-0.001953125,-0.3930664,-0.04199219
223,-27.9375,17.875,170.375,-0.6342773,1.069336,-0.1401367,-0.01416016,-0.3930664,-0.04199219
227,-30.9375,17.25,166.0625,-0.4750977,0.9916992,-0.02832031,-0.03173828,-0.3916016,-0.04492188
231,-19.3125,17.375,163.875,-0.4404297,0.8442383,0.04443359,-0.04833984,-0.3891602,-0.04736328
235,-18.75,19.125,162.9375,-0.3935547,0.9492188,0.001953125,-0.05810547,-0.3857422,-0.05029297
239,-24.75,18.0625,164.4375,-0.347168,0.9682617,-0.01660156,-0.07470703,-0.3803711,-0.05175781
243,-34.625,20.3125,168.75,-0.2890625,0.9257813,-0.03613281,-0.09033203,-0.3769531,-0.05712891
247,-26.375,22,175.8125,-0.1962891,0.6884766,0.05957031,-0.1010742,-0.3730469,-0.05859375
251,-15.9375,22.3125,164.9375,-0.1611328,0.6694336,0.07910156,-0.1162109,-0.3657227,-0.06103516
255,-10.375,17.5625,155.25,-0.08398438,0.7666016,0.09423828,-0.1318359,-0.359375,-0.06396484
259,-7.25,15.8125,150.125,-0.04492188,0.6845703,0.09814453,-0.1411133,-0.3554688,-0.06542969
263,0.6875,17.25,152.5625,-0.006347656,0.7587891,0.05957031,-0.1542969,-0.3491211,-0.06396484
267,-3.3125,14.875,158.8125,-0.05664063,0.7392578,0.03662109,-0.168457,-0.3408203,-0.06542969
271,-11.875,12.625,160.4375,0.1054688,0.8364258,0.02490234,-0.1772461,-0.3330078,-0.06933594
275,-13.5,17.25,153.9375,0.1210938,0.6147461,0.02099609,-0.1889648,-0.3256836,-0.06933594
279,-12.125,13.625,149.875,0.1831055,0.5839844,0.07910156,-0.2021484,-0.3144531,-0.07080078
283,-6.8125,11.75,142.875,0.2138672,0.6923828,0.08251953,-0.2089844,-0.3066406,-0.07080078
287,-10.1875,10.6875,139.3125,0.2138672,0.8325195,0.07519531,-0.2211914,-0.296875,-0.07080078
291,-16.125,3.75,144.3125,0.206543,0.890625,0.04443359,-0.2304688,-0.2866211,-0.07177734
295,-14.5625,1.875,145.5625,0.2490234,0.9335938,0.06738281,-0.2353516,-0.2783203,-0.07177734
299,-15.375,3.25,156,0.3188477,0.9453125,0.01708984,-0.2460938,-0.2680664,-0.07763672
303,-19.0625,10.5625,156.625,0.4155273,0.809082,0.02880859,-0.2568359,-0.2543945,-0.07470703
308,-16.4375,5.75,153.4375,0.4038086,0.6845703,0.1098633,-0.2636719,-0.2456055,-0.07861328
312,-11,3.9375,153.4375,0.4467773,0.6577148,0.08642578,-0.2709961,-0.2329102,-0.08007813
316,-7.5625,5.25,153.8125,0.4389648,0.7470703,0.09814453,-0.2768555,-0.2167969,-0.07861328
320,-20.9375,0.5,153.9375,0.4814453,0.8168945,0.09033203,-0.2866211,-0.2070313,-0.08154297
324,-25.8125,-2.8125,156,0.5629883,0.5952148,0.1635742,-0.2915039,-0.1918945,-0.08154297
328,-14.5,0.125,158.5625,0.59375,0.5058594,0.1479492,-0.3007813,-0.1791992,-0.08154297
332,-23.3125,-1.75,154,0.6713867,0.5058594,0.08251953,-0.3032227,-0.1669922,-0.08007813
336,-48,-8.4375,147.3125,0.7294922,0.3544922,0.02490234,-0.309082,-0.1518555,-0.08300781
340,-60.5,-8.0625,136,0.7758789,0.01269531,0.07910156,-0.3139648,-0.1357422,-0.08300781
344,-59.625,-9.3125,122.375,0.8222656,-0.2900391,0.1367188,-0.3149414,-0.1254883,-0.08447266
348,-45.625,-6.5625,103.8125,0.8730469,-0.534668,0.1713867,-0.3188477,-0.1132813,-0.08300781
352,-20.875,-2.4375,81.75,0.9116211,-0.355957,0.1713867,-0.3208008,-0.1005859,-0.08300781
356,-17.625,-3,51.3125,0.8881836,-0.3481445,0.09033203,-0.3188477,-0.09716797,-0.08300781
