Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2,-0.6875,-1.5625,-2.0625,-0.9594727,0.1367188,0.009765625,0.2924805,-0.2045898,-0.06640625
7,2.125,0.5625,-0.25,-0.9750977,0.1523438,-0.009277344,0.2900391,-0.2055664,-0.06787109
11,3.875,1.6875,2.375,-0.9907227,0.1679688,-0.001464844,0.2900391,-0.2055664,-0.06640625
15,5.4375,2.5,3.0625,-0.9946289,0.1835938,0.001953125,0.2890625,-0.2070313,-0.06396484
19,5.6875,1.3125,3.1875,-1.009766,0.2148438,-0.01660156,0.2900391,-0.2070313,-0.06640625
23,5.9375,1.25,5.125,-1.033203,0.2416992,-0.01660156,0.2890625,-0.2055664,-0.06396484
27,9.1875,5.125,10.5,-1.048828,0.2768555,-0.005371094,0.2900391,-0.2070313,-0.06396484
31,10,9.4375,19,-1.087402,0.3193359,0.009765625,0.2890625,-0.2070313,-0.06103516
35,10.375,11.1875,29.5,-1.095215,0.3388672,0.05566406,0.2880859,-0.2104492,-0.06103516
39,13.875,10.625,36.25,-1.095215,0.3310547,0.08642578,0.2890625,-0.2119141,-0.0625
43,19.8125,9.6875,39.125,-1.12207,0.3505859,0.07910156,0.2866211,-0.2143555,-0.05859375
47,27.25,8.625,45.625,-1.114746,0.3857422,0.08251953,0.2841797,-0.2182617,-0.05712891
51,34,12,55.25,-1.125977,0.4360352,0.05175781,0.2841797,-0.2246094,-0.05712891
55,33.875,11.875,66.3125,-1.106934,0.4594727,0.001953125,0.2807617,-0.2294922,-0.05273438
59,32.5,10.9375,73.875,-1.083496,0.4790039,-0.01660156,0.2792969,-0.234375,-0.04736328
63,30.8125,9.9375,81.1875,-1.075684,0.4516602,0.005859375,0.2749023,-0.2392578,-0.04736328
67,29.125,9.1875,86,-1.071777,0.4829102,0.005859375,0.2709961,-0.2456055,-0.04638672
71,27.8125,6.5,92.3125,-1.114746,0.4790039,0.02490234,0.2651367,-0.2543945,-0.04492188
75,31.0625,3.0625,100.25,-1.099121,0.4868164,0.001953125,0.2626953,-0.2607422,-0.04052734
79,35.125,0.75,103.0625,-1.063965,0.4985352,-0.08203125,0.2583008,-0.2695313,-0.03808594
83,28.3125,0.9375,104.875,-1.033203,0.5371094,-0.09375,0.2475586,-0.2753906,-0.03808594
87,22.25,1.5625,107.4375,-1.056641,0.5488281,-0.1323242,0.2460938,-0.2832031,-0.03515625
91,16.3125,-3.0625,110.375,-1.021484,0.5488281,-0.1552734,0.237793,-0.2905273,-0.03515625
95,12.8125,-4.875,114.6875,-0.9633789,0.5410156,-0.128418,0.2319336,-0.2983398,-0.03271484
99,8.6875,-4.4375,112.4375,-0.9169922,0.5175781,-0.109375,0.2260742,-0.3032227,-0.03271484
103,3.8125,-7.25,111.1875,-0.9130859,0.4790039,-0.09375,0.2177734,-0.3105469,-0.03271484
107,0.5,-8.4375,108.3125,-0.8549805,0.4790039,-0.07861328,0.2094727,-0.3193359,-0.03271484
111,-6.1875,-7.1875,102.125,-0.8818359,0.5175781,-0.06298828,0.2055664,-0.3242188,-0.03515625
115,-4.625,-3.6875,98.1875,-0.9052734,0.5839844,-0.0859375,0.1948242,-0.3320313,-0.03515625
119,-13.3125,-1.5625,99.6875,-0.9208984,0.6772461,-0.1054688,0.1879883,-0.3378906,-0.03662109
123,-27.0625,-4.375,103.125,-0.9829102,0.7197266,-0.128418,0.1831055,-0.3408203,-0.03662109
127,-34.625,-10.0625,99.1875,-1.103027,0.8168945,-0.1054688,0.1757813,-0.3466797,-0.04052734
131,-36.6875,-17.625,112.625,-1.269531,0.9101563,-0.08984375,0.1674805,-0.3491211,-0.04492188
136,-29.5625,-21.1875,135.625,-1.32373,0.987793,-0.1054688,0.1582031,-0.3544922,-0.04492188
140,-19.375,-16.75,169.0625,-1.32373,1.026855,-0.1206055,0.1450195,-0.3618164,-0.04882813
