Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,-2.75,-2.625,7.0625,0.9155273,0.4399414,-0.04003906,-0.2709961,-0.2255859,-0.105957
4,-2.25,-0.25,3,0.9077148,0.4672852,-0.04003906,-0.2724609,-0.2270508,-0.1074219
8,-2.5,0.25,2.125,0.9077148,0.4711914,-0.03613281,-0.2724609,-0.2255859,-0.105957
12,-6,0.1875,3.0625,0.8999023,0.4790039,-0.04736328,-0.2724609,-0.2270508,-0.1074219
16,-8.9375,-2.125,4.5,0.9038086,0.4594727,-0.05126953,-0.2724609,-0.2255859,-0.105957
20,-9.5625,-4.25,6.0625,0.8842773,0.4125977,-0.09765625,-0.2734375,-0.2255859,-0.1074219
24,-4.1875,-10.375,10.125,0.8613281,0.3623047,-0.1630859,-0.2744141,-0.2270508,-0.1074219
28,-2.125,-17.75,12.8125,0.9194336,0.4555664,-0.03222656,-0.2734375,-0.2231445,-0.105957
32,-4.25,-10.3125,10.625,0.9541016,0.4125977,-0.07080078,-0.2758789,-0.2246094,-0.1074219
36,-1.375,-11.375,14.25,0.9194336,0.3583984,-0.08984375,-0.2768555,-0.2207031,-0.1044922
40,1.3125,-10.25,17,0.9272461,0.3896484,-0.08203125,-0.2768555,-0.2182617,-0.1044922
44,2.5625,-8.75,18.125,0.9389648,0.3974609,-0.05126953,-0.2768555,-0.2182617,-0.1020508
48,5.1875,-2.875,15.75,0.9155273,0.4243164,-0.05908203,-0.2768555,-0.2182617,-0.1005859
52,5.0625,-1.1875,10,0.8842773,0.4438477,-0.05908203,-0.2807617,-0.2167969,-0.1020508
56,4.25,-1.5625,6.9375,0.8769531,0.4399414,-0.05517578,-0.2807617,-0.2182617,-0.1005859
60,2.625,0.0625,4.9375,0.9038086,0.4399414,-0.05908203,-0.2817383,-0.2158203,-0.1005859
64,0.25,1.375,3.5,0.8920898,0.4321289,-0.06689453,-0.2792969,-0.2158203,-0.1005859
68,-1.125,1.4375,1.6875,0.8881836,0.4125977,-0.07861328,-0.2807617,-0.2143555,-0.09912109
72,-0.8125,1.9375,1.375,0.8999023,0.3896484,-0.08203125,-0.2841797,-0.2167969,-0.1005859
76,0.0625,2.8125,2.25,0.8959961,0.3818359,-0.0859375,-0.2827148,-0.2143555,-0.1005859
80,-1.25,1.3125,3.375,0.8769531,0.4013672,-0.09765625,-0.2817383,-0.2158203,-0.1020508
84,-4,-1.0625,3.625,0.8842773,0.3935547,-0.1015625,-0.2817383,-0.2158203,-0.1035156
88,-5.875,-2.5,2,0.8730469,0.4125977,-0.109375,-0.2807617,-0.2143555,-0.1005859
93,-8.5,-3.0625,-0.8125,0.8881836,0.4052734,-0.112793,-0.2817383,-0.2143555,-0.1020508
97,-11.1875,-2.875,-2.4375,0.8881836,0.3896484,-0.1166992,-0.2817383,-0.2128906,-0.1020508
101,-14.625,-4.5,-2.625,0.8959961,0.3857422,-0.1401367,-0.2807617,-0.2143555,-0.1035156
105,-17.0625,-7.25,-2.6875,0.9038086,0.3857422,-0.1245117,-0.2807617,-0.2128906,-0.1020508
109,-21.125,-9.8125,-2.0625,0.9155273,0.3974609,-0.1015625,-0.2807617,-0.2128906,-0.1035156
113,-26,-11,-2.5625,0.9389648,0.3896484,-0.07470703,-0.2792969,-0.2104492,-0.1035156
117,-28.125,-10.8125,-3.1875,0.9619141,0.3662109,-0.06298828,-0.2807617,-0.2119141,-0.1005859
121,-24.75,-7.375,-4.4375,0.9970703,0.3544922,-0.06298828,-0.2807617,-0.2119141,-0.1020508
125,-18.1875,-3.5,-5.0625,0.9931641,0.3740234,-0.05517578,-0.2792969,-0.2104492,-0.1035156
