Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1,-5.625,-2.875,2.375,0.2758789,-0.9892578,-0.1669922,-0.1699219,0.2338867,-0.06396484
5,-6,-5.9375,4.0625,0.2607422,-0.9970703,-0.1630859,-0.168457,0.2348633,-0.0625
10,-3.8125,-10.75,2.875,0.2836914,-0.9892578,-0.1513672,-0.1674805,0.2348633,-0.06103516
14,-3.0625,-12.6875,1,0.3188477,-0.9658203,-0.1323242,-0.1674805,0.2348633,-0.05957031
18,-3.5,-10.6875,0.1875,0.3457031,-0.9580078,-0.109375,-0.1674805,0.2324219,-0.05566406
22,-3.25,-6.9375,0.0625,0.3457031,-0.9775391,-0.09375,-0.1674805,0.2338867,-0.05859375
26,-1.5625,-4.625,1.1875,0.3227539,-0.9853516,-0.1015625,-0.1665039,0.2324219,-0.05859375
30,0.5625,-4.0625,2.875,0.3110352,-0.9658203,-0.1245117,-0.1665039,0.2363281,-0.05712891
34,1.875,-4.375,2.8125,0.3149414,-0.9311523,-0.1401367,-0.168457,0.2348633,-0.05566406
38,1.9375,-5.875,0.75,0.3227539,-0.9077148,-0.1552734,-0.1674805,0.2348633,-0.05419922
42,1.4375,-6,-1.6875,0.3417969,-0.9155273,-0.1513672,-0.1674805,0.2348633,-0.05566406
46,0.5,-3.0625,-2.625,0.3535156,-0.9194336,-0.1435547,-0.168457,0.2348633,-0.05859375
50,-1.125,-0.375,-2.3125,0.3339844,-0.9350586,-0.1323242,-0.1674805,0.2338867,-0.05566406
54,-0.75,1.25,-1.6875,0.3188477,-0.9658203,-0.1435547,-0.1674805,0.2363281,-0.05712891
58,0.0625,0,-1.0625,0.3149414,-0.9814453,-0.1362305,-0.168457,0.2348633,-0.05859375
62,1.625,-0.875,-1.625,0.3457031,-0.9892578,-0.1513672,-0.1674805,0.2338867,-0.05712891
66,4.625,-1.1875,-1.3125,0.3959961,-1.000977,-0.1474609,-0.168457,0.2348633,-0.05859375
70,4.8125,0.4375,-3.0625,0.4619141,-0.9697266,-0.1401367,-0.1674805,0.2338867,-0.05859375
74,3.5625,5.8125,-5.5,0.5048828,-0.9697266,-0.1513672,-0.168457,0.2363281,-0.05859375
78,2.5625,10,-7.8125,0.5161133,-0.9658203,-0.1630859,-0.1699219,0.2348633,-0.05859375
82,1.25,13.9375,-10.3125,0.527832,-0.9853516,-0.1821289,-0.1674805,0.2324219,-0.05859375
86,2.3125,11.5625,-11.5625,0.5087891,-1.008789,-0.1782227,-0.168457,0.2324219,-0.05957031
90,5.0625,-0.4375,-12.8125,0.5048828,-0.9775391,-0.2055664,-0.1723633,0.2299805,-0.05859375
94,9.8125,-15.6875,-19.4375,0.6479492,-0.8959961,-0.1860352,-0.1723633,0.2324219,-0.05957031
98,8.5,-24.5,-31.25,0.7758789,-0.8183594,-0.1821289,-0.1733398,0.2314453,-0.05859375
102,4.375,-26,-44.375,0.9116211,-0.8496094,-0.1474609,-0.1772461,0.2285156,-0.05957031
106,3.1875,-26.375,-52.375,0.9775391,-0.9541016,-0.1435547,-0.1791992,0.2275391,-0.05957031
110,9.4375,-32.4375,-59.9375,1.074219,-1.012695,-0.1591797,-0.1855469,0.2236328,-0.05712891
114,20.9375,-37.25,-73.75,1.287598,-0.9931641,-0.08203125,-0.1875,0.2197266,-0.05712891
118,23.875,-19.875,-81.8125,1.512207,-0.8842773,-0.04003906,-0.1938477,0.2172852,-0.05566406
122,7,9,-88.875,1.644043,-0.7680664,-0.0859375,-0.2006836,0.2124023,-0.05859375
126,-10.5625,28.3125,-99.875,1.5625,-0.9116211,-0.1552734,-0.2080078,0.2084961,-0.05859375
130,-7.6875,25.625,-117.3125,1.500488,-1.105957,-0.2055664,-0.2089844,0.2011719,-0.05859375
134,0.3125,17,-137.5625,1.527832,-1.117676,-0.2128906,-0.21875,0.1948242,-0.06103516
139,-2.875,17,-156.4375,1.558594,-1.08252,-0.1938477,-0.2280273,0.1860352,-0.05957031
143,-5.8125,14.8125,-171.3125,1.473633,-1.203125,-0.2475586,-0.2353516,0.1762695,-0.0625
147,-3.1875,-3.625,-179.6875,1.458008,-1.323242,-0.2744141,-0.2460938,0.1660156,-0.06396484
151,0,-14.3125,-192.3125,1.678711,-1.288574,-0.2207031,-0.2553711,0.1499023,-0.06103516
155,-4.0625,-0.875,-207.6875,1.822266,-1.300293,-0.1435547,-0.2626953,0.1401367,-0.05957031
159,-9,27.9375,-217.3125,1.818359,-1.389648,-0.1245117,-0.2744141,0.1235352,-0.06103516
163,-11.75,53.4375,-221.5,1.72168,-1.467285,-0.1860352,-0.2827148,0.1049805,-0.0625
167,-13.5,70.625,-224.875,1.628418,-1.533203,-0.2436523,-0.2915039,0.09228516,-0.06640625
171,-12.1875,87.75,-228.5,1.554688,-1.501953,-0.2670898,-0.3007813,0.07275391,-0.07470703
175,-14.9375,102.0625,-232.75,1.39209,-1.517578,-0.2783203,-0.3081055,0.05126953,-0.08154297
179,-10.75,108,-234.3125,1.217773,-1.595215,-0.2939453,-0.3105469,0.03613281,-0.08691406
183,-3.0625,107.4375,-231.5,1.066406,-1.525391,-0.2978516,-0.3149414,0.01123047,-0.09521484
187,-1.0625,99.8125,-225.5,0.9194336,-1.455566,-0.2670898,-0.3139648,-0.009277344,-0.105957
191,6.0625,83.9375,-221.1875,0.8300781,-1.408691,-0.2861328,-0.3149414,-0.02685547,-0.112793
195,17.4375,66.5,-220.375,0.8183594,-1.338867,-0.2167969,-0.3125,-0.04931641,-0.1196289
199,23.4375,62.4375,-216.3125,0.8999023,-1.133301,-0.1977539,-0.3105469,-0.07177734,-0.125
203,18.1875,67.9375,-211.3125,0.8769531,-0.9853516,-0.1708984,-0.3081055,-0.08837891,-0.1289063
207,14.875,71.875,-199,0.8769531,-0.9077148,-0.1821289,-0.3041992,-0.109375,-0.1357422
211,9.75,78.125,-191.1875,0.9077148,-0.8183594,-0.1245117,-0.2958984,-0.1279297,-0.1425781
215,2.8125,94.125,-186.875,0.9580078,-0.7055664,-0.0859375,-0.2900391,-0.1430664,-0.1484375
219,-5.9375,114.1875,-189.5625,0.7680664,-0.7016602,-0.02832031,-0.2817383,-0.1606445,-0.1547852
223,-4.4375,125.625,-190.8125,0.4272461,-0.7792969,-0.03222656,-0.2700195,-0.1767578,-0.1660156
