Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,-0.3125,-0.9375,1.125,-0.2080078,0.9682617,-0.1552734,0.1499023,-0.3491211,-0.06542969
4,0.1875,-1.625,0.5625,-0.1962891,0.9682617,-0.1591797,0.1499023,-0.3491211,-0.06640625
8,0.3125,0.375,-0.0625,-0.1845703,0.9760742,-0.1669922,0.1484375,-0.3491211,-0.06640625
13,-0.5625,1.375,-0.4375,-0.1923828,0.972168,-0.1630859,0.1499023,-0.3491211,-0.06640625
17,0.0625,1,0.3125,-0.2041016,0.956543,-0.1591797,0.1484375,-0.3505859,-0.06640625
21,1.875,0,1.3125,-0.2041016,0.9682617,-0.1591797,0.1484375,-0.3481445,-0.06396484
25,1.75,0.875,1,-0.1923828,0.9838867,-0.1513672,0.1499023,-0.3491211,-0.06542969
29,0.3125,2.5625,0.875,-0.1923828,0.9838867,-0.1435547,0.1474609,-0.3491211,-0.06640625
33,-0.0625,2.375,1.25,-0.2192383,0.9760742,-0.1474609,0.1484375,-0.3481445,-0.06542969
37,0.375,0.125,1.625,-0.2231445,0.972168,-0.1591797,0.1484375,-0.3491211,-0.06640625
41,1.375,-0.625,1.3125,-0.2119141,0.972168,-0.1513672,0.1499023,-0.3505859,-0.06640625
45,0.625,0.125,0.5,-0.2041016,0.9838867,-0.1591797,0.1484375,-0.3491211,-0.06640625
49,-0.0625,1.25,0.5625,-0.2041016,0.9799805,-0.1513672,0.1484375,-0.3505859,-0.06396484
53,0.4375,0.625,1.6875,-0.2119141,0.9760742,-0.1591797,0.1484375,-0.3505859,-0.06542969
57,1.5,0.6875,2,-0.2041016,0.9838867,-0.1552734,0.1484375,-0.3491211,-0.06542969
61,0.6875,2.875,1.1875,-0.2041016,1.007324,-0.1552734,0.1508789,-0.3505859,-0.06542969
65,-0.6875,4.125,0.875,-0.215332,0.9995117,-0.1630859,0.1474609,-0.3491211,-0.06542969
69,-0.25,2.6875,2.4375,-0.2387695,0.9643555,-0.1669922,0.1474609,-0.3505859,-0.06542969
73,1.75,2.3125,2.125,-0.2270508,0.972168,-0.1669922,0.1459961,-0.3491211,-0.06542969
77,1.0625,3.9375,0.6875,-0.2348633,0.9916992,-0.1669922,0.1474609,-0.3505859,-0.06396484
81,-0.0625,4.25,1,-0.2890625,0.9956055,-0.1591797,0.1499023,-0.3520508,-0.06396484
85,-1.625,-2.4375,3.5625,-0.4130859,1.003418,-0.1630859,0.1474609,-0.3491211,-0.06542969
89,-5.4375,-8.0625,0.875,-0.4868164,1.019043,-0.1591797,0.1484375,-0.3505859,-0.06542969
93,-11.625,-13.75,-11.125,-0.5214844,1.038574,-0.1474609,0.1474609,-0.3505859,-0.06396484
97,-20,-11.75,-23.4375,-0.5756836,1.01123,-0.1743164,0.1484375,-0.3491211,-0.06787109
101,-15.875,-10.375,-28.875,-0.6225586,0.90625,-0.1708984,0.1484375,-0.3466797,-0.06787109
105,-8.5,-2.375,-33.4375,-0.6572266,0.90625,-0.1899414,0.1523438,-0.3481445,-0.06933594
109,-1.1875,12.125,-42.4375,-0.6689453,0.9101563,-0.1782227,0.1582031,-0.3442383,-0.07080078
113,-3,39.4375,-59.5625,-0.7504883,1.084961,-0.1474609,0.1606445,-0.3432617,-0.06933594
117,-23.75,70.625,-85.625,-0.9790039,1.12793,-0.128418,0.1640625,-0.3417969,-0.06787109
121,-33.3125,83.5625,-113.6875,-1.32373,0.9682617,-0.1166992,0.1723633,-0.3369141,-0.06640625
125,-18.1875,59.5625,-129,-1.625977,0.840332,-0.1552734,0.1831055,-0.3291016,-0.06640625
129,7.625,11.6875,-129.875,-1.723145,0.921875,-0.1743164,0.1914063,-0.3232422,-0.06542969
133,20.4375,-29.375,-123.1875,-1.629883,1.104492,-0.2016602,0.2021484,-0.3154297,-0.06396484
137,23.5,-51.4375,-121.8125,-1.490234,1.205566,-0.2207031,0.2080078,-0.3105469,-0.06542969
142,22.0625,-53.625,-135.1875,-1.335449,1.251953,-0.2397461,0.2128906,-0.3032227,-0.06542969
146,20,-39.4375,-154.875,-1.219238,1.310547,-0.2363281,0.222168,-0.2944336,-0.06933594
150,16.875,-19,-170.125,-1.234863,1.364746,-0.2363281,0.2319336,-0.2841797,-0.06933594
154,13.25,-9.5,-185.5625,-1.331543,1.411133,-0.2246094,0.2412109,-0.2744141,-0.06787109
158,11.0625,-18.25,-196.375,-1.455566,1.403809,-0.2397461,0.2519531,-0.2607422,-0.06933594
162,16.0625,-40.625,-199.375,-1.463379,1.39209,-0.2324219,0.2626953,-0.2470703,-0.07177734
166,19.625,-61.3125,-196.9375,-1.401367,1.461914,-0.2670898,0.269043,-0.2368164,-0.07177734
170,18.0625,-75.625,-198,-1.312012,1.493164,-0.2631836,0.2783203,-0.2192383,-0.07763672
174,15.375,-82.8125,-201.5,-1.234863,1.489258,-0.2436523,0.2866211,-0.2045898,-0.08300781
178,12.25,-85.25,-205.875,-1.15332,1.489258,-0.2363281,0.2900391,-0.1933594,-0.08691406
182,8.1875,-84.9375,-207.6875,-1.103027,1.454102,-0.2207031,0.2983398,-0.1733398,-0.09375
186,3.75,-82.8125,-206.5,-1.060547,1.418945,-0.2128906,0.3032227,-0.1542969,-0.1020508
190,-0.8125,-77.375,-204.3125,-1.044922,1.384277,-0.1899414,0.3056641,-0.1420898,-0.1044922
194,-5.875,-76.875,-202,-1.114746,1.302734,-0.1743164,0.3105469,-0.1206055,-0.112793
198,-4.4375,-86.5625,-203.4375,-1.133789,1.182129,-0.1743164,0.3115234,-0.09960938,-0.1196289
202,-1.625,-90.1875,-205.625,-0.9829102,1.135742,-0.1245117,0.3105469,-0.08447266,-0.1235352
206,-4.0625,-76.1875,-212.9375,-0.8393555,1.162598,-0.1166992,0.3115234,-0.06201172,-0.1333008
210,-11.5625,-53.5,-220,-0.8393555,1.146973,-0.07470703,0.3105469,-0.04199219,-0.1347656
214,-15.9375,-51.75,-222.3125,-1.021484,1.003418,-0.04736328,0.3056641,-0.02832031,-0.1386719
218,-10.625,-80.6875,-217.3125,-1.172852,0.9101563,-0.02441406,0.3022461,-0.005859375,-0.144043
222,-0.75,-124.9375,-209.375,-1.013672,0.8442383,-0.04394531,0.2949219,0.01757813,-0.1508789
226,4.875,-145.75,-204.25,-0.6342773,0.8867188,-0.03222656,0.2880859,0.02880859,-0.1606445
230,-2.875,-132.375,-201.25,-0.1689453,0.9375,-0.009277344,0.2758789,0.04980469,-0.1728516
234,-24.125,-87.5625,-202.3125,0.2529297,0.8984375,-0.01318359,0.2651367,0.06738281,-0.1782227
238,-46.125,-36.125,-200.125,0.5087891,0.6459961,-0.04736328,0.2568359,0.08251953,-0.1835938
242,-51.9375,-2.0625,-182.375,0.5048828,0.4165039,-0.1015625,0.2485352,0.09863281,-0.1850586
246,-49.5625,4.1875,-152.75,0.4658203,0.2338867,-0.1206055,0.2402344,0.1176758,-0.1796875
250,-40.625,0.5625,-118.1875,0.4194336,0.09033203,-0.1245117,0.2353516,0.1274414,-0.1782227
254,-28.6875,-7.625,-90.375,0.3730469,-0.02197266,-0.08984375,0.2270508,0.1376953,-0.175293
258,-22.8125,-24.3125,-74.75,0.3417969,-0.06445313,-0.09375,0.222168,0.1450195,-0.175293
262,-19.0625,-42.125,-63.8125,0.4350586,-0.1113281,-0.06298828,0.21875,0.1499023,-0.1767578
266,-17.1875,-51.125,-44.1875,0.5551758,-0.1308594,-0.07861328,0.2138672,0.1538086,-0.1767578
271,-16.625,-50.625,-20.375,0.644043,-0.1499023,-0.08984375,0.2080078,0.1586914,-0.1782227
275,-18.0625,-41.3125,6.5,0.6557617,-0.2202148,-0.1513672,0.2070313,0.1601563,-0.1806641
279,-12.4375,-26.4375,28.0625,0.5898438,-0.3286133,-0.1206055,0.2070313,0.1586914,-0.1806641
283,-0.375,-15.8125,42.25,0.4428711,-0.2822266,-0.0859375,0.2070313,0.15625,-0.1835938
287,0.9375,-12.0625,55.9375,0.3227539,-0.1850586,-0.06689453,0.2080078,0.1547852,-0.1821289
291,0.625,-8.8125,71.625,0.2412109,-0.2509766,-0.04394531,0.2128906,0.1513672,-0.1835938
295,8.375,-0.125,83.375,0.2026367,-0.1889648,-0.04003906,0.2163086,0.1435547,-0.1835938
299,8.125,16.875,90.375,0.1635742,-0.1074219,-0.04736328,0.2211914,0.1386719,-0.1835938
303,5.8125,39.5625,95.25,0.03564453,-0.02197266,-0.04003906,0.2260742,0.1323242,-0.1835938
307,4,54.0625,99.5,-0.1689453,0.01269531,-0.02832031,0.2319336,0.1225586,-0.1796875
