Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,3.25,-4.8125,2.4375,0.9501953,0.1679688,-0.005371094,-0.3256836,-0.07421875,0.06494141
4,1,-5.6875,1.0625,0.9775391,0.171875,-0.02832031,-0.324707,-0.07421875,0.06347656
8,0.3125,-3.6875,1.9375,0.9697266,0.1679688,-0.02832031,-0.3271484,-0.07324219,0.06494141
12,0.25,-2.8125,4.5,0.9697266,0.1914063,-0.04736328,-0.324707,-0.07568359,0.06640625
16,-3.75,-2.5,6,0.9658203,0.203125,-0.06298828,-0.3256836,-0.07421875,0.06347656
20,-8.75,-3.9375,5.875,0.9501953,0.171875,-0.05908203,-0.3232422,-0.07177734,0.06494141
25,-10.9375,-8.0625,4.5,0.9580078,0.140625,-0.05126953,-0.324707,-0.07421875,0.06494141
29,-11.4375,-8.625,3.1875,1.012207,0.1176758,-0.05126953,-0.3271484,-0.07177734,0.06494141
33,-11.8125,-4.375,3.125,1.031738,0.1098633,-0.07470703,-0.3271484,-0.07177734,0.06640625
37,-10.375,-1.4375,2.125,1.027832,0.09814453,-0.07080078,-0.3256836,-0.07324219,0.06640625
41,-8.5625,2.125,2.375,1.05127,0.09423828,-0.06298828,-0.3271484,-0.07324219,0.06640625
45,-4.625,5.125,1.1875,1.027832,0.07470703,-0.03222656,-0.324707,-0.07324219,0.06640625
49,-0.625,5.25,0.1875,1.023926,0.08251953,-0.01660156,-0.324707,-0.07177734,0.06347656
53,1.75,6.5,-0.4375,1.043457,0.1098633,0.001953125,-0.3256836,-0.07324219,0.06640625
57,3.0625,6,-0.1875,1.070313,0.1484375,0.02880859,-0.3271484,-0.07177734,0.06494141
61,0.6875,5.375,2.0625,1.089844,0.1914063,0.03271484,-0.3256836,-0.07324219,0.06640625
65,-5.3125,1.75,2.125,1.085938,0.2148438,0.05957031,-0.3256836,-0.07324219,0.06201172
69,-10.8125,-4.6875,1.0625,1.132324,0.21875,0.07519531,-0.328125,-0.07324219,0.06201172
73,-14.5,-10.75,2.375,1.209961,0.2226563,0.09423828,-0.3256836,-0.07324219,0.06640625
77,-19.875,-12.5625,3.6875,1.302734,0.2338867,0.105957,-0.3256836,-0.07324219,0.06347656
81,-23.25,-19.375,1.375,1.306641,0.2109375,0.1098633,-0.3256836,-0.07177734,0.06640625
85,-24.125,-21.25,4.5625,1.341797,0.171875,0.144043,-0.3256836,-0.07421875,0.06884766
89,-26.4375,-25,4.4375,1.326172,0.1914063,0.1020508,-0.3256836,-0.07324219,0.0703125
93,-34.8125,-33.1875,-0.3125,1.333984,0.1953125,0.05175781,-0.3232422,-0.07421875,0.07177734
97,-39.5,-40.3125,-8.1875,1.349609,0.1333008,0.07128906,-0.3232422,-0.07568359,0.07568359
101,-36.75,-43.9375,-12,1.357422,0.07861328,0.05566406,-0.3232422,-0.07714844,0.07861328
105,-30.3125,-42.375,-15.875,1.395996,0.07470703,0.03271484,-0.3208008,-0.08056641,0.08105469
109,-23.9375,-39.4375,-20.875,1.395996,0.09814453,-0.01318359,-0.3198242,-0.08203125,0.08398438
113,-18.8125,-36.75,-27.4375,1.349609,0.1137695,-0.05517578,-0.3198242,-0.08447266,0.08789063
117,-15.9375,-36,-33.3125,1.326172,0.1875,-0.109375,-0.3164063,-0.08935547,0.09326172
121,-16.8125,-33.25,-39.4375,1.279785,0.1835938,-0.1401367,-0.3173828,-0.09179688,0.09619141
125,-11.1875,-28.5625,-42.6875,1.283691,0.171875,-0.1591797,-0.3139648,-0.09570313,0.09765625
129,-0.375,-14.5,-42.4375,1.229492,0.1679688,-0.1474609,-0.3139648,-0.09960938,0.09912109
133,8.6875,-3.875,-40.25,1.159668,0.2416992,-0.1708984,-0.3115234,-0.1044922,0.1000977
137,10.0625,9.125,-37.5625,1.055176,0.315918,-0.2055664,-0.3125,-0.1054688,0.09912109
141,-3.1875,14.1875,-33.4375,0.9233398,0.4243164,-0.2207031,-0.3115234,-0.109375,0.09912109
145,-21.9375,11.5,-28.5,0.8691406,0.3857422,-0.2631836,-0.3105469,-0.1157227,0.09619141
149,-40.125,17.125,-28,0.8959961,0.3427734,-0.1474609,-0.3115234,-0.1157227,0.09472656
154,-48.5,30.8125,-25.875,0.8110352,0.171875,-0.01660156,-0.3115234,-0.1196289,0.09228516
158,-36.5625,35.9375,-21.625,0.675293,0.0009765625,0.07128906,-0.3115234,-0.1245117,0.09082031
162,-19.625,28.375,-21.8125,0.6401367,0.04736328,-0.02441406,-0.3125,-0.1254883,0.08544922
166,-21.375,26.375,-27,0.7451172,0.21875,-0.09375,-0.3139648,-0.1293945,0.08105469
170,-39.9375,32.3125,-27.0625,0.7836914,0.3271484,-0.1206055,-0.3125,-0.1333008,0.07714844
174,-62.4375,42.9375,-19.8125,0.6557617,0.2265625,-0.01660156,-0.3149414,-0.1357422,0.07714844
178,-56.9375,40.75,-14,0.5009766,-0.03759766,0.09423828,-0.3139648,-0.1396484,0.06884766
182,-26.75,30.875,-16.6875,0.4814453,-0.1269531,0.1904297,-0.3139648,-0.1420898,0.06347656
186,-4,22.125,-18,0.527832,-0.01416016,0.1289063,-0.3139648,-0.1445313,0.06347656
190,5.3125,17,-20.6875,0.5820313,0.05126953,0.05566406,-0.3139648,-0.1455078,0.05957031
194,11.25,9.6875,-24.3125,0.6362305,0.1601563,-0.07080078,-0.3149414,-0.1479492,0.05810547
198,13.25,7.0625,-23.75,0.7099609,0.2299805,-0.1821289,-0.3149414,-0.1479492,0.05957031
202,9.5,9.25,-19.6875,0.7568359,0.2963867,-0.2553711,-0.3139648,-0.1518555,0.05957031
206,2.9375,13,-13.375,0.8378906,0.2729492,-0.2592773,-0.3125,-0.1533203,0.05810547
210,1.125,19.6875,-13.875,0.8032227,0.2226563,-0.1743164,-0.3139648,-0.1542969,0.05664063
214,-1.5625,12.9375,-14.375,0.7373047,0.2456055,-0.2167969,-0.3139648,-0.1557617,0.05517578
218,-10.1875,7.75,-20.1875,0.8535156,0.2807617,-0.1860352,-0.3139648,-0.1567383,0.05517578
222,-8.75,13.6875,-22.6875,0.8803711,0.2070313,-0.109375,-0.3125,-0.1591797,0.05419922
226,-1.1875,14.9375,-13.9375,0.8535156,0.253418,-0.1435547,-0.3115234,-0.1591797,0.05126953
230,1.125,19.8125,-8.375,0.9038086,0.284668,-0.1206055,-0.3115234,-0.1630859,0.04980469
234,4.5,24.6875,-7.75,0.8183594,0.2963867,-0.04394531,-0.3139648,-0.1630859,0.04882813
238,12.3125,18.5625,-7.6875,0.7490234,0.2924805,-0.009277344,-0.3125,-0.1621094,0.04736328
242,18.3125,13.9375,-8.25,0.7758789,0.3974609,0.01367188,-0.3139648,-0.1630859,0.04443359
246,15.4375,10.1875,-1.8125,0.7412109,0.4555664,-0.03222656,-0.3125,-0.1645508,0.04443359
250,9.9375,6.125,8.5625,0.7451172,0.4985352,-0.07470703,-0.3115234,-0.1630859,0.04443359
254,1,4.75,18.4375,0.7568359,0.4633789,-0.04003906,-0.3139648,-0.1621094,0.04443359
258,-1.3125,2.125,21.9375,0.7138672,0.3740234,-0.01660156,-0.3139648,-0.1606445,0.04296875
262,8,-1,25.375,0.7099609,0.253418,0.08251953,-0.3139648,-0.1591797,0.04443359
266,21.4375,-2.125,32,0.690918,0.2265625,0.1171875,-0.3164063,-0.1567383,0.04443359
270,31.625,-6.3125,36.125,0.6948242,0.2265625,0.1367188,-0.3164063,-0.1533203,0.04589844
274,38.625,-7.6875,38,0.6831055,0.269043,0.1289063,-0.3149414,-0.1469727,0.04736328
278,35.1875,-9.5,37.9375,0.6401367,0.3120117,0.105957,-0.3188477,-0.1430664,0.04882813
283,33.4375,-6.25,39.375,0.6401367,0.2963867,0.09423828,-0.3198242,-0.140625,0.05126953
287,32.75,4.3125,44.875,0.5708008,0.300293,0.08642578,-0.3208008,-0.1381836,0.04980469
291,26.5,6.625,57.375,0.5009766,0.4125977,0.04785156,-0.3222656,-0.1293945,0.04980469
295,1.5,-4,71.75,0.3999023,0.4672852,0.03662109,-0.3222656,-0.1254883,0.05273438
299,-31.25,-29,76.875,0.3457031,0.2885742,-0.02441406,-0.324707,-0.1181641,0.05419922
303,-41.375,-61.8125,66.9375,0.4853516,0.008789063,-0.07080078,-0.324707,-0.109375,0.05810547
307,-26.6875,-65.625,57,0.8378906,-0.2431641,-0.06689453,-0.324707,-0.1069336,0.06201172
311,2.8125,-30.1875,55.8125,1.074219,-0.3754883,-0.05908203,-0.3232422,-0.1005859,0.06787109
315,32.3125,1.875,54.6875,1.109375,-0.3325195,-0.1782227,-0.3232422,-0.09570313,0.06884766
319,49,18.0625,39.625,1.109375,-0.1733398,-0.2246094,-0.324707,-0.09082031,0.06884766
323,44.875,19,24.0625,0.9931641,0.04736328,-0.2861328,-0.324707,-0.08691406,0.06787109
327,15.8125,-2.375,12.8125,0.9931641,0.269043,-0.359375,-0.324707,-0.08203125,0.06787109
331,-18.5625,-18.6875,-0.625,1.109375,0.2109375,-0.2553711,-0.3271484,-0.08056641,0.06884766
