Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2,-2.625,2.5625,-2.375,-0.8432617,-0.4140625,-0.3554688,0.2260742,0.09863281,0.1640625
6,-2.5625,1.3125,-3.125,-0.8393555,-0.4296875,-0.3359375,0.2260742,0.1010742,0.1640625
10,-1.6875,0.1875,-3.1875,-0.862793,-0.4375,-0.3325195,0.2260742,0.1000977,0.1655273
14,0.1875,0.125,-1.75,-0.8706055,-0.4335938,-0.3208008,0.2246094,0.09863281,0.1655273
19,1.4375,-1.375,-0.75,-0.8666992,-0.4335938,-0.3476563,0.2246094,0.09863281,0.1655273
23,1.875,-1.5,-0.5,-0.8354492,-0.4067383,-0.3706055,0.2260742,0.1000977,0.1640625
27,0.0625,-2.625,-1.5,-0.847168,-0.3911133,-0.3823242,0.2246094,0.09863281,0.1640625
31,-1.6875,-3.125,-0.75,-0.8393555,-0.3911133,-0.3901367,0.2246094,0.1010742,0.1669922
35,-3.25,-3.3125,-0.625,-0.8393555,-0.402832,-0.4052734,0.2236328,0.1010742,0.1640625
39,-3.75,-3.1875,-0.875,-0.8046875,-0.4296875,-0.4013672,0.2260742,0.09863281,0.1669922
43,-1.8125,-0.9375,-1.3125,-0.796875,-0.4375,-0.4091797,0.2260742,0.09863281,0.1640625
47,0.9375,0.4375,-1.625,-0.8085938,-0.4453125,-0.4169922,0.2246094,0.1000977,0.1655273
51,3.1875,2.375,-1.375,-0.7890625,-0.4335938,-0.4516602,0.2260742,0.1000977,0.1655273
55,3.125,4.625,-2.1875,-0.7617188,-0.4375,-0.5361328,0.2270508,0.09863281,0.1655273
59,4.9375,7.1875,-3,-0.7036133,-0.4882813,-0.6708984,0.2246094,0.1000977,0.1640625
63,3.3125,16,-6.875,-0.5913086,-0.421875,-0.8671875,0.2236328,0.1010742,0.1655273
67,-6.0625,30.5,-12.0625,-0.5952148,-0.4067383,-0.9941406,0.222168,0.1025391,0.168457
71,-20.75,37.5,-15.5625,-0.6225586,-0.4570313,-1.209473,0.2211914,0.1010742,0.1699219
75,-34.5625,54.4375,-18.0625,-0.3706055,-0.4067383,-1.375,0.2177734,0.1035156,0.1723633
79,-56,91.3125,-23.875,-0.262207,-0.4067383,-1.482422,0.2119141,0.1010742,0.1791992
83,-79.3125,131.125,-29.75,-0.4443359,-0.402832,-1.459473,0.2094727,0.1010742,0.1875
87,-98.0625,156.0625,-31.875,-0.765625,-0.46875,-1.382324,0.1972656,0.09619141,0.1982422
91,-111.5,141.375,-55,-1.145508,-0.5268555,-1.259277,0.184082,0.09130859,0.2133789
95,-109.5,132.1875,-62,-0.9555664,-0.6318359,-1.08252,0.1772461,0.08740234,0.2211914
99,-101.375,154.8125,-51.375,-0.9091797,-0.6899414,-1.05957,0.1630859,0.08251953,0.2324219
103,-78.5,172.875,-35.375,-0.7543945,-0.6899414,-1.163086,0.1484375,0.07861328,0.2460938
107,-63.6875,206.625,-23.125,-0.6303711,-0.7055664,-1.367188,0.1376953,0.07519531,0.2539063
111,-58.625,242.1875,-24.75,-0.5410156,-0.5,-1.482422,0.1166992,0.07128906,0.2651367
115,-84.8125,270,-31.25,-0.6689453,-0.2314453,-1.686523,0.09521484,0.06396484,0.2758789
119,-125.875,279.25,-35.6875,-0.8818359,-0.2470703,-1.763184,0.07617188,0.06005859,0.2851563
123,-152.9375,282.25,-37.5625,-0.8393555,-0.355957,-1.717285,0.04882813,0.04980469,0.293457
127,-154.9375,286.3125,-24.5,-0.7734375,-0.6201172,-1.793945,0.02001953,0.03369141,0.3032227
131,-136.5,311.6875,-12.5625,-0.5605469,-0.7871094,-1.80957,0.002441406,0.02490234,0.3041992
135,-147.5,348.1875,-25.625,-0.3320313,-0.2275391,-2.051758,-0.02929688,0.01025391,0.3071289
139,-211.375,380,-59.625,-0.7036133,-0.2084961,-2.075195,-0.06738281,-0.006835938,0.3056641
143,-234.75,379.1875,-49.3125,-1.23877,-0.6860352,-1.797852,-0.09375,-0.0234375,0.300293
148,-211.75,360.0625,7.125,-1.385742,-0.7949219,-1.413086,-0.128418,-0.046875,0.2880859
152,-174.0625,329.8125,58.875,-1.277344,-0.6938477,-1.19043,-0.1616211,-0.06445313,0.2729492
156,-146.875,298.125,72.25,-0.9091797,-0.519043,-0.9594727,-0.1806641,-0.07080078,0.2636719
160,-127.0625,272.6875,59.875,-0.5488281,-0.371582,-0.7939453,-0.2055664,-0.07958984,0.2416992
164,-119.9375,242.875,31.8125,-0.4365234,-0.3364258,-0.5976563,-0.2255859,-0.08447266,0.2255859
168,-105.25,200.6875,-1,-0.3901367,-0.3364258,-0.3862305,-0.2363281,-0.08935547,0.2133789
172,-80.8125,156.1875,-19.1875,-0.4711914,-0.3520508,-0.1245117,-0.2509766,-0.09960938,0.199707
176,-39.9375,109.8125,-10.5,-0.4672852,-0.387207,0.06347656,-0.2592773,-0.1030273,0.1860352
180,-1.5,82.375,8.5625,-0.230957,-0.2470703,0.1557617,-0.2602539,-0.1044922,0.1821289
184,22.9375,69.8125,24.1875,-0.08398438,-0.09570313,0.1098633,-0.2685547,-0.1020508,0.1762695
188,27.9375,54.9375,24.875,0.008789063,0.105957,0.02490234,-0.2724609,-0.09814453,0.1723633
192,19.875,28.5,12.875,0.01660156,0.1523438,-0.02832031,-0.2734375,-0.09716797,0.168457
196,13.25,5.1875,1.4375,0.09375,0.1098633,-0.01660156,-0.2758789,-0.09716797,0.168457
200,14.625,-13.75,3.25,0.09375,-0.06054688,-0.01318359,-0.2744141,-0.09423828,0.168457
204,33.4375,-26.625,12.8125,0.1674805,-0.1811523,-0.02050781,-0.2744141,-0.09326172,0.1655273
208,58.0625,-34.3125,22.75,0.2529297,-0.1538086,-0.1362305,-0.2734375,-0.08837891,0.1723633
212,66.375,-44.1875,21.8125,0.2138672,-0.05273438,-0.2861328,-0.2724609,-0.08203125,0.1762695
216,65.0625,-66.6875,9.125,0.2216797,0.02832031,-0.4555664,-0.2685547,-0.07958984,0.1777344
220,59.5,-84.125,1.4375,0.2294922,-0.06835938,-0.5708008,-0.2651367,-0.07421875,0.1831055
224,62.875,-91.125,3.1875,0.3339844,-0.1152344,-0.6171875,-0.2578125,-0.07080078,0.1928711
228,63.875,-89,11.375,0.2797852,-0.08789063,-0.6787109,-0.2543945,-0.06933594,0.1967773
232,56.875,-97.5625,18.5,0.08642578,-0.09179688,-0.7324219,-0.2495117,-0.06201172,0.2050781
236,45.125,-126.1875,10.3125,-0.01025391,-0.06445313,-0.7783203,-0.2426758,-0.05712891,0.2143555
240,42.3125,-163,-5.3125,-0.04101563,-0.2939453,-0.8325195,-0.2353516,-0.0546875,0.21875
244,58.25,-184.4375,-19.0625,0.1791992,-0.371582,-0.7514648,-0.2236328,-0.05078125,0.2333984
248,70.5625,-170.9375,-23.0625,0.1289063,-0.3637695,-0.6362305,-0.2104492,-0.04931641,0.2431641
252,77.25,-168.875,-30.625,-0.3046875,-0.2744141,-0.5629883,-0.2006836,-0.04589844,0.2524414
256,79.625,-196.3125,-31.5,-0.7504883,-0.355957,-0.6401367,-0.1855469,-0.03955078,0.2592773
260,90.75,-236.8125,-23.0625,-0.8706055,-0.46875,-0.7246094,-0.1674805,-0.03564453,0.2714844
264,112.625,-264.0625,-14.25,-0.8276367,-0.5776367,-0.7783203,-0.1508789,-0.03076172,0.2783203
268,131.5,-274.9375,-8.0625,-0.9438477,-0.6044922,-0.7709961,-0.1269531,-0.01953125,0.2880859
272,148.375,-287.5625,-2.9375,-1.118652,-0.6318359,-0.8979492,-0.1010742,-0.005859375,0.2949219
277,158.4375,-302.625,2.75,-1.191895,-0.5737305,-1.028809,-0.08203125,0.002441406,0.3017578
281,169.6875,-324.3125,30.75,-1.253906,-0.7290039,-1.390137,-0.05224609,0.01855469,0.3017578
285,183.25,-321.5,48.75,-0.7851563,-0.6240234,-1.416992,-0.01855469,0.03759766,0.3017578
289,169.125,-294.8125,65.75,-0.6767578,-0.355957,-1.659668,0.002441406,0.04980469,0.300293
293,119.875,-273.125,35.0625,-0.6186523,-0.04150391,-1.478516,0.03320313,0.06396484,0.2919922
297,68.25,-256.25,6.375,-1.087402,-0.2392578,-1.278809,0.05810547,0.07275391,0.2841797
301,53.125,-276.5625,-2.5,-1.641602,-0.6513672,-1.170898,0.07373047,0.07617188,0.2797852
305,79.3125,-316.875,20.875,-1.672363,-1.004883,-1.251953,0.1010742,0.08105469,0.2661133
309,121.4375,-322.8125,44.1875,-1.137695,-0.9619141,-1.263184,0.1293945,0.08642578,0.2524414
313,141.4375,-278.625,57.6875,-0.8974609,-0.8535156,-1.274902,0.1474609,0.09375,0.2363281
317,139.375,-231.625,55.125,-1.033203,-0.6630859,-1.248047,0.1699219,0.1010742,0.2143555
321,105.875,-227.125,38.625,-1.494141,-0.4492188,-1.251953,0.1889648,0.1088867,0.1967773
325,66.5625,-259.875,18.9375,-1.738281,-0.5385742,-1.121094,0.2011719,0.1113281,0.1845703
329,52.6875,-285.875,12.625,-1.641602,-0.7602539,-0.9785156,0.2163086,0.1137695,0.1669922
333,62.1875,-295.5625,9.9375,-1.587402,-0.9155273,-0.8554688,0.2329102,0.1137695,0.1411133
337,80.9375,-291.4375,8.625,-1.467285,-0.9155273,-0.8017578,0.2436523,0.1137695,0.1235352
341,79,-283.5,15.125,-1.471191,-0.581543,-0.8017578,0.2568359,0.1162109,0.09619141
345,61.5,-261.8125,26.4375,-1.165039,-0.421875,-0.6977539,0.2675781,0.1162109,0.0703125
349,43.6875,-230.1875,42,-1.091309,-0.421875,-0.6401367,0.2724609,0.1162109,0.05273438
353,36.9375,-207.3125,50.4375,-1.044922,-0.5151367,-0.628418,0.2792969,0.1137695,0.03222656
357,38.0625,-185.5,54,-0.9399414,-0.5776367,-0.7016602,0.2856445,0.1074219,0.01318359
361,36.125,-165,54.1875,-0.7929688,-0.5229492,-0.8901367,0.2900391,0.1035156,0
365,32.3125,-139.5,50.25,-0.5644531,-0.534668,-1.066895,0.2915039,0.1010742,-0.01464844
369,22.9375,-106,42.0625,-0.328125,-0.4570313,-1.244141,0.2973633,0.09375,-0.02734375
373,5.375,-65.0625,26.125,-0.1108398,-0.453125,-1.30957,0.2973633,0.09130859,-0.03369141
377,-10.25,-13.1875,13.25,-0.002441406,-0.4335938,-1.30957,0.2983398,0.09130859,-0.04052734
381,-28,42,5.0625,-0.05664063,-0.4609375,-1.313477,0.2983398,0.08886719,-0.03662109
385,-43.5,84.75,-3.25,-0.2041016,-0.4765625,-1.297852,0.2998047,0.08886719,-0.03125
389,-60.3125,109.375,-22.0625,-0.3823242,-0.4648438,-1.26709,0.2973633,0.08886719,-0.02148438
393,-74.25,125.3125,-45,-0.4326172,-0.5307617,-1.209473,0.2973633,0.09228516,-0.008300781
397,-81.0625,154.3125,-55.75,-0.4711914,-0.6162109,-1.125,0.2924805,0.09521484,0.002441406
