Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2,-0.875,-0.25,1.125,0.5239258,0.8520508,0.02490234,-0.168457,-0.2944336,-0.1523438
6,-0.875,-1.9375,1.1875,0.527832,0.8442383,0.02880859,-0.1674805,-0.2944336,-0.1508789
10,-1.1875,-1.5625,0.0625,0.5395508,0.8442383,0.01708984,-0.1674805,-0.2954102,-0.1523438
14,0,-1.125,0.125,0.5395508,0.8286133,0.009765625,-0.1674805,-0.2954102,-0.1538086
18,1.125,-1,-0.125,0.5512695,0.8325195,0.03271484,-0.168457,-0.2954102,-0.1538086
22,-0.125,-0.1875,-0.75,0.5473633,0.855957,0.02880859,-0.168457,-0.2929688,-0.1523438
26,-1,-0.0625,-0.8125,0.543457,0.8520508,0.02490234,-0.168457,-0.2954102,-0.1494141
30,-1.3125,-1.375,0.1875,0.5356445,0.8364258,0.01708984,-0.168457,-0.2944336,-0.1523438
34,-0.5,-1.6875,0.9375,0.5512695,0.824707,0.02490234,-0.1674805,-0.2944336,-0.1523438
38,0.3125,-1.25,0.6875,0.5473633,0.824707,0.02099609,-0.1674805,-0.2954102,-0.1523438
42,1.1875,0.125,0,0.559082,0.824707,0.02880859,-0.168457,-0.2929688,-0.1523438
46,1.5625,2.25,-0.5625,0.559082,0.8481445,0.01708984,-0.1674805,-0.296875,-0.1494141
50,0.75,1.4375,-0.125,0.5356445,0.8442383,0.02099609,-0.1674805,-0.2929688,-0.1508789
54,0.1875,-1.8125,1.6875,0.527832,0.840332,0.02099609,-0.1674805,-0.2954102,-0.1508789
58,-0.1875,-4.6875,2.1875,0.5356445,0.8481445,0.01367188,-0.1665039,-0.2954102,-0.1494141
62,-0.75,-5.625,1.375,0.559082,0.8442383,0.02099609,-0.168457,-0.2944336,-0.1523438
66,-1.1875,-7.5,3.125,0.574707,0.8364258,0.03271484,-0.1665039,-0.2954102,-0.1494141
70,-1.0625,-11.25,6.125,0.5820313,0.8364258,0.03271484,-0.1699219,-0.2929688,-0.1508789
74,-2.9375,-15.75,7.25,0.625,0.8671875,0.05566406,-0.1708984,-0.2944336,-0.1508789
78,-9.75,-21.1875,9.25,0.6948242,0.9179688,0.1020508,-0.1708984,-0.2929688,-0.1484375
82,-20.9375,-29.875,16.1875,0.7758789,0.9604492,0.1865234,-0.1733398,-0.2919922,-0.1494141
86,-36.75,-39.4375,28.625,0.8803711,0.9995117,0.2250977,-0.1723633,-0.2905273,-0.1484375
90,-50.9375,-46.625,43.3125,0.9580078,0.953125,0.2290039,-0.1791992,-0.2841797,-0.1494141
95,-56.875,-49.875,57.5,1.09375,0.8789063,0.2290039,-0.1831055,-0.2817383,-0.1494141
99,-56.8125,-49.1875,68.5,1.244629,0.8984375,0.2368164,-0.1889648,-0.2768555,-0.1508789
103,-59,-52.625,78,1.419434,0.9838867,0.2905273,-0.1972656,-0.2705078,-0.1523438
107,-76.1875,-47.0625,108.5,1.651855,1.088867,0.2944336,-0.199707,-0.2641602,-0.1523438
111,-97.8125,-27.8125,151.3125,1.775879,1.022949,0.2905273,-0.206543,-0.2543945,-0.1538086
115,-101.0625,-8.4375,191.25,1.682617,0.9257813,0.2480469,-0.2211914,-0.2382813,-0.1616211
119,-94.625,-4.875,215.375,1.612793,0.9140625,0.2519531,-0.2280273,-0.2270508,-0.1606445
123,-93.1875,0,228.375,1.644043,1.034668,0.2709961,-0.2387695,-0.2055664,-0.1660156
127,-102.5625,10.6875,236.1875,1.698242,1.084961,0.2905273,-0.2495117,-0.1831055,-0.1699219
131,-108.5625,24.6875,249.4375,1.713867,0.9453125,0.2290039,-0.2543945,-0.1669922,-0.1728516
135,-97.0625,33.75,271.25,1.651855,0.7626953,0.1635742,-0.2602539,-0.140625,-0.1767578
139,-75.25,46.375,294.5625,1.682617,0.6811523,0.1479492,-0.2675781,-0.1142578,-0.1821289
143,-60.75,65.6875,297.5625,1.69043,0.9492188,0.2060547,-0.2675781,-0.09326172,-0.1865234
147,-71.375,94.375,285.5625,1.783691,1.135742,0.2788086,-0.2700195,-0.06689453,-0.1928711
151,-83.3125,145.1875,269.8125,1.946289,1.019043,0.2519531,-0.2636719,-0.03955078,-0.2011719
155,-87.3125,184.25,292.375,1.546875,0.8364258,0.07910156,-0.2568359,-0.02197266,-0.2094727
159,-78.5625,166.375,339.625,1.0625,0.7739258,0.05957031,-0.2446289,0.006347656,-0.2202148
163,-76.125,111.625,372.125,0.7875977,0.8442383,0.105957,-0.2294922,0.03515625,-0.230957
167,-82.5,81.5625,365.125,0.9697266,0.9916992,0.2021484,-0.2172852,0.05859375,-0.2338867
171,-95.3125,76.25,340.25,1.05127,0.8598633,0.2133789,-0.203125,0.08496094,-0.2353516
175,-104.875,83.3125,332.25,1.117188,0.6811523,0.1367188,-0.1831055,0.1123047,-0.2368164
179,-94.75,94,340.125,1.128418,0.4204102,0.04443359,-0.1699219,0.1274414,-0.2338867
183,-76.25,94,366.5,1.000488,0.4086914,-0.005371094,-0.1435547,0.1513672,-0.2353516
187,-66.4375,80.375,387,0.8691406,0.4438477,-0.01318359,-0.1162109,0.1713867,-0.2368164
191,-54.8125,89.3125,389.5,0.9814453,0.4321289,-0.01660156,-0.09619141,0.1835938,-0.2338867
195,-48.8125,133,379.5625,0.8881836,0.5527344,-0.04394531,-0.06298828,0.1962891,-0.2338867
199,-58.75,177,357.375,0.5087891,0.6811523,-0.1206055,-0.02832031,0.2026367,-0.230957
203,-69.875,177.1875,351.6875,-0.09521484,0.4555664,-0.2324219,-0.0009765625,0.2075195,-0.2299805
207,-58.125,133.25,350.1875,-0.5214844,0.2612305,-0.2436523,0.03417969,0.2099609,-0.2255859
211,-47.8125,100.5,328.4375,-0.6884766,0.3427734,-0.1899414,0.06884766,0.2050781,-0.2202148
215,-48.8125,85.4375,294.375,-0.9052734,0.300293,-0.2363281,0.08886719,0.2011719,-0.2163086
219,-47,79.0625,244.375,-1.234863,0.1992188,-0.2514648,0.1152344,0.1962891,-0.2109375
224,-33.6875,68.5,185.9375,-1.641602,0.03222656,-0.3208008,0.1342773,0.1875,-0.2026367
228,-8.625,44.625,115.4375,-1.885742,-0.04150391,-0.2861328,0.1450195,0.1826172,-0.2011719
232,9.625,14.8125,50.9375,-1.998047,-0.01806641,-0.2397461,0.1547852,0.1801758,-0.2011719
236,19.875,-20.4375,-7.5625,-1.885742,0.02050781,-0.1206055,0.1557617,0.1762695,-0.2041016
240,16.5,-42.5,-69.3125,-1.544922,0.09423828,-0.02441406,0.1533203,0.1787109,-0.2026367
244,9.5625,-50.4375,-123.5,-1.199707,-0.01806641,0.03271484,0.1459961,0.1811523,-0.2094727
248,13.9375,-50,-170.25,-0.8935547,-0.1538086,0.06738281,0.1342773,0.1860352,-0.2109375
252,21.9375,-42.0625,-203.0625,-0.6767578,-0.2124023,0.02099609,0.1210938,0.1914063,-0.2109375
256,37,-38.375,-217.8125,-0.5605469,-0.2587891,0.001953125,0.1035156,0.1972656,-0.2148438
260,51.4375,-43.3125,-230.5,-0.4443359,-0.1499023,0.02880859,0.08447266,0.2026367,-0.2177734
264,52.6875,-53.125,-257.8125,-0.3125,-0.002441406,0.1171875,0.07373047,0.2036133,-0.2216797
268,45.5,-65.0625,-273.75,-0.09521484,0.04736328,0.125,0.04882813,0.2075195,-0.2255859
272,41.1875,-72.9375,-282.1875,0.08251953,-0.01806641,0.105957,0.02246094,0.2075195,-0.2285156
276,49.25,-77,-279.6875,0.2216797,-0.1152344,0.04785156,0.005859375,0.2084961,-0.230957
280,67.25,-85.9375,-279.5,0.3574219,-0.04541016,0.1020508,-0.01611328,0.2026367,-0.230957
284,65.4375,-84.875,-302.625,0.5668945,0.2807617,0.2480469,-0.04589844,0.1972656,-0.237793
288,40.625,-73.875,-319.6875,0.7836914,0.3818359,0.2983398,-0.06298828,0.1899414,-0.237793
292,27.0625,-55,-333.8125,0.7451172,0.1523438,0.2250977,-0.09033203,0.1801758,-0.237793
296,47.375,-57.3125,-338.8125,0.6328125,-0.05273438,0.140625,-0.1137695,0.1660156,-0.237793
300,75.4375,-73.5625,-334.4375,0.6210938,0.06298828,0.125,-0.1318359,0.1547852,-0.237793
304,87.8125,-91.875,-319.3125,0.7529297,0.3740234,0.2094727,-0.1557617,0.1347656,-0.2368164
308,74.5625,-103.5625,-324.375,0.8730469,0.6923828,0.3056641,-0.1772461,0.1152344,-0.2392578
312,51.625,-103.3125,-334.8125,1.089844,0.7895508,0.2866211,-0.1923828,0.09863281,-0.2353516
316,43.0625,-99.1875,-335.5625,1.008301,0.5566406,0.1787109,-0.2089844,0.07617188,-0.2324219
320,72.9375,-104.4375,-317.5,1.082031,0.3349609,0.09423828,-0.2246094,0.04980469,-0.2270508
324,101.875,-107.9375,-291.75,0.9423828,0.5253906,0.04785156,-0.2329102,0.03271484,-0.2246094
328,113.1875,-116,-287.0625,1.09375,1.146973,0.2402344,-0.2470703,0.004882813,-0.2177734
332,59.75,-79.6875,-310.125,1.384277,1.690918,0.2983398,-0.2543945,-0.02441406,-0.2119141
336,28.3125,-30.9375,-336.375,1.322266,1.088867,0.1982422,-0.2578125,-0.04199219,-0.2094727
340,73.125,-32.375,-343.25,1.035645,0.7817383,0.1132813,-0.2578125,-0.07324219,-0.206543
344,120.4375,-57.3125,-316.125,1.109375,1.015137,0.07519531,-0.2553711,-0.1020508,-0.2011719
348,149.6875,-75.4375,-282.9375,1.175293,1.081055,0.03662109,-0.2519531,-0.1230469,-0.1987305
353,185.75,-82.25,-262.0625,1.209961,1.120117,-0.04736328,-0.2495117,-0.1542969,-0.1875
357,224.4375,-83.125,-263.6875,1.237305,1.450195,-0.128418,-0.2436523,-0.1845703,-0.1738281
