Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2,-4.5625,3.625,-8.5,0.9272461,0.4204102,-0.1401367,-0.2792969,-0.1821289,0.1181641
6,-1.75,3.75,-8.5,0.9038086,0.4243164,-0.1362305,-0.2768555,-0.1831055,0.1152344
10,1.9375,2.3125,-9.375,0.9077148,0.4360352,-0.128418,-0.2783203,-0.1831055,0.1152344
14,5.625,1.6875,-9.5,0.9155273,0.4438477,-0.1206055,-0.2768555,-0.1855469,0.1152344
18,5.625,0,-7.875,0.8803711,0.4907227,-0.1401367,-0.2783203,-0.1845703,0.1152344
22,3,-4.3125,-5.5625,0.8574219,0.5136719,-0.1743164,-0.2792969,-0.1879883,0.1152344
26,-2.75,-10.125,-4.125,0.8457031,0.5449219,-0.2089844,-0.2768555,-0.1855469,0.1166992
30,-7.3125,-12.0625,-2.25,0.8920898,0.5214844,-0.2246094,-0.2768555,-0.1870117,0.1166992
34,-8.375,-9.4375,-0.875,0.9038086,0.4829102,-0.2167969,-0.2783203,-0.1870117,0.1181641
38,-4.625,-5.75,-0.375,0.9155273,0.4321289,-0.1977539,-0.2758789,-0.1879883,0.1166992
42,1.75,-1.8125,-0.5,0.9350586,0.4125977,-0.1708984,-0.2758789,-0.1904297,0.1181641
46,8.6875,4.4375,0.75,0.9116211,0.4125977,-0.1708984,-0.2768555,-0.1855469,0.1206055
50,10.6875,5.0625,0.5,0.8730469,0.4477539,-0.1743164,-0.2768555,-0.1879883,0.1181641
54,5.3125,1.625,-2.375,0.8496094,0.5058594,-0.1860352,-0.2768555,-0.1879883,0.1181641
58,-4.4375,-3.375,-3.8125,0.8496094,0.5136719,-0.1821289,-0.2768555,-0.1870117,0.1181641
62,-10.9375,-4.875,-3.0625,0.8574219,0.4907227,-0.1708984,-0.2758789,-0.1879883,0.1191406
