Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,1.125,-5.375,1.625,-0.3935547,0.8867188,-0.2016602,0.2070313,-0.3105469,-0.07324219
4,-0.1875,-1.875,1.0625,-0.4091797,0.8789063,-0.1899414,0.2045898,-0.3105469,-0.07177734
8,0.5,-1.3125,2.125,-0.4326172,0.8710938,-0.1860352,0.2055664,-0.3105469,-0.07177734
12,1.1875,-2.375,2.6875,-0.4633789,0.8828125,-0.1743164,0.2070313,-0.3095703,-0.07324219
16,0.5625,-2.5,3.375,-0.4672852,0.9023438,-0.1669922,0.2055664,-0.3095703,-0.07177734
20,-1.875,-2.3125,1.3125,-0.4711914,0.8828125,-0.1630859,0.2055664,-0.3105469,-0.07177734
24,-2.875,-3.375,-3.125,-0.4633789,0.8632813,-0.1743164,0.2055664,-0.3120117,-0.07324219
28,-0.25,-4.4375,-3.25,-0.4594727,0.875,-0.1630859,0.2055664,-0.3120117,-0.07177734
32,0.125,-5.25,-2.375,-0.4443359,0.8984375,-0.1669922,0.203125,-0.3105469,-0.07177734
36,-1.1875,-4.375,0.875,-0.4482422,0.921875,-0.1591797,0.2070313,-0.3105469,-0.07470703
40,-3.1875,-4.3125,4.3125,-0.4482422,0.8984375,-0.1708984,0.203125,-0.3095703,-0.07470703
44,-2.25,-3.4375,4.75,-0.4404297,0.8710938,-0.1669922,0.2055664,-0.3105469,-0.07470703
48,-0.0625,-2,3.6875,-0.4443359,0.8671875,-0.1513672,0.203125,-0.3095703,-0.07470703
52,0.875,-1.875,1.125,-0.4555664,0.8828125,-0.1513672,0.203125,-0.3120117,-0.07617188
57,0.1875,-2.0625,-0.625,-0.4594727,0.9023438,-0.1591797,0.203125,-0.3095703,-0.07763672
61,-1.4375,-2.1875,-0.625,-0.4482422,0.8945313,-0.1743164,0.2021484,-0.3095703,-0.07617188
65,-0.1875,-1.875,0,-0.4404297,0.8789063,-0.1743164,0.203125,-0.3095703,-0.07470703
69,0.1875,-2.75,2.3125,-0.4248047,0.8867188,-0.1743164,0.203125,-0.3120117,-0.07470703
73,0.4375,-1.8125,3.375,-0.4208984,0.8945313,-0.1708984,0.203125,-0.3120117,-0.07470703
77,-0.5625,0.0625,1.875,-0.4248047,0.8945313,-0.1669922,0.203125,-0.3120117,-0.07470703
81,-0.9375,0.875,-0.75,-0.4482422,0.890625,-0.1743164,0.203125,-0.3120117,-0.07470703
85,-1,0.3125,-1.0625,-0.4482422,0.8867188,-0.1743164,0.2045898,-0.3105469,-0.07470703
89,-0.375,-0.625,-1.0625,-0.4443359,0.90625,-0.1743164,0.2045898,-0.3105469,-0.07617188
93,-1.3125,0,0.75,-0.4287109,0.9179688,-0.1782227,0.2045898,-0.3105469,-0.07617188
97,-1.1875,0.0625,1.9375,-0.4326172,0.9101563,-0.1899414,0.203125,-0.3105469,-0.07763672
101,-0.75,0.1875,2.0625,-0.4248047,0.8945313,-0.2055664,0.2045898,-0.3120117,-0.07470703
105,0.375,2.4375,1.8125,-0.4208984,0.8789063,-0.2089844,0.2045898,-0.3120117,-0.07763672
109,0.5,4.625,1.125,-0.4404297,0.8945313,-0.1899414,0.2045898,-0.3105469,-0.07617188
113,-1.125,4.6875,1.0625,-0.4946289,0.8789063,-0.1899414,0.2045898,-0.3129883,-0.07617188
117,0.3125,3.1875,0.625,-0.5644531,0.8481445,-0.1860352,0.203125,-0.3095703,-0.07617188
121,2.625,0.625,-0.25,-0.6376953,0.8828125,-0.1552734,0.2070313,-0.3120117,-0.07324219
125,-4.375,-1.125,-6.3125,-0.6884766,0.9838867,-0.128418,0.203125,-0.3105469,-0.07470703
129,-18.9375,10.25,-14.8125,-0.7114258,0.9414063,-0.1323242,0.203125,-0.3095703,-0.07324219
133,-28.6875,34,-23.1875,-0.7695313,0.840332,-0.1245117,0.2045898,-0.3105469,-0.07763672
137,-33.3125,53.3125,-32.1875,-1.029297,0.7080078,-0.1821289,0.2070313,-0.3081055,-0.07763672
141,-22.5,49.75,-38.5625,-1.277344,0.5800781,-0.1591797,0.2104492,-0.3041992,-0.07324219
145,-4.8125,28.5,-31.375,-1.571777,0.5488281,-0.1669922,0.2128906,-0.3017578,-0.07324219
149,10.125,-0.8125,-36.375,-1.684082,0.6069336,-0.1206055,0.2163086,-0.3017578,-0.07324219
153,11.0625,-17.8125,-60.75,-1.753906,0.7080078,-0.1166992,0.2163086,-0.2993164,-0.07177734
157,11.875,-42.9375,-93.4375,-1.769531,0.7001953,-0.1206055,0.2211914,-0.296875,-0.07324219
161,20.8125,-68.5625,-114.25,-1.606445,0.7626953,-0.1552734,0.2270508,-0.2895508,-0.07470703
165,26.375,-78.0625,-122.1875,-1.389648,0.9335938,-0.1630859,0.234375,-0.2807617,-0.07861328
169,21.9375,-73.1875,-124,-1.223145,1.049805,-0.1474609,0.237793,-0.2768555,-0.08154297
173,13.4375,-56.6875,-127.1875,-1.12207,1.104492,-0.128418,0.2451172,-0.265625,-0.08544922
177,2.4375,-33.75,-136.25,-1.195801,1.112305,-0.1474609,0.2509766,-0.2558594,-0.08837891
181,-7.3125,-10.4375,-155.625,-1.308105,1.088867,-0.1206055,0.2558594,-0.2495117,-0.09082031
186,-13.75,-3.75,-182.5,-1.490234,1.081055,-0.1245117,0.2666016,-0.2382813,-0.08837891
