Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,-2.375,-2.25,3.6875,-0.28125,0.9643555,-0.1669922,0.08789063,-0.3618164,0.105957
4,-2.25,-2.5625,3.625,-0.2851563,0.9643555,-0.1552734,0.08789063,-0.3642578,0.1044922
8,-2.3125,-2.75,3.875,-0.28125,0.9492188,-0.1552734,0.08789063,-0.3632813,0.1044922
12,-0.5,-2.4375,3.3125,-0.2851563,0.9453125,-0.1362305,0.08789063,-0.3618164,0.105957
16,0.1875,-3.1875,3.75,-0.28125,0.956543,-0.1474609,0.08691406,-0.3657227,0.1030273
20,0.1875,-3.375,3.625,-0.262207,0.956543,-0.1401367,0.08544922,-0.3632813,0.105957
24,-0.125,-1.8125,3.0625,-0.2543945,0.972168,-0.1401367,0.08691406,-0.3642578,0.1044922
28,-0.375,-1.125,2.75,-0.2661133,0.9643555,-0.1401367,0.08691406,-0.3642578,0.1030273
32,1.5,-0.4375,0.6875,-0.2504883,0.9604492,-0.1401367,0.08691406,-0.3632813,0.1030273
36,1,0.0625,0.5625,-0.262207,0.9799805,-0.1513672,0.08789063,-0.3642578,0.1044922
40,-0.75,1.6875,1.375,-0.2661133,0.972168,-0.1362305,0.08691406,-0.3642578,0.1044922
44,-1.3125,2.0625,2.0625,-0.2773438,0.956543,-0.1474609,0.08544922,-0.3666992,0.1044922
48,-0.3125,1.1875,1.875,-0.28125,0.953125,-0.1669922,0.08789063,-0.3642578,0.1044922
52,1.6875,0.75,0.4375,-0.262207,0.9414063,-0.1435547,0.08691406,-0.3657227,0.1044922
56,1.9375,1.6875,0,-0.28125,0.953125,-0.1591797,0.08691406,-0.3632813,0.1030273
60,0.5625,0.875,1.1875,-0.2851563,0.9604492,-0.1743164,0.08691406,-0.3642578,0.1044922
64,0.375,0.5625,0.9375,-0.28125,0.9453125,-0.1743164,0.08691406,-0.3632813,0.1044922
68,-0.5,0.5,2.25,-0.2773438,0.9492188,-0.1821289,0.08544922,-0.3642578,0.105957
72,-1.0625,-0.25,2.9375,-0.28125,0.953125,-0.1743164,0.08447266,-0.3657227,0.1044922
76,0.8125,-1,0.9375,-0.2583008,0.9492188,-0.1552734,0.08691406,-0.3657227,0.1030273
81,2.8125,-0.3125,-0.4375,-0.2504883,0.972168,-0.1513672,0.08544922,-0.3657227,0.1069336
85,2,0.375,-0.6875,-0.2661133,0.9916992,-0.1435547,0.08544922,-0.3642578,0.105957
89,1.875,0,-0.5625,-0.2773438,1.007324,-0.1591797,0.08544922,-0.3632813,0.1044922
93,4.0625,-1.4375,-1.5625,-0.2773438,1.026855,-0.1669922,0.08447266,-0.3603516,0.1044922
97,6.4375,-3.0625,-3.4375,-0.2851563,1.073242,-0.1552734,0.08544922,-0.3657227,0.105957
101,9.1875,-5,-5.8125,-0.28125,1.112305,-0.1323242,0.08544922,-0.3657227,0.1069336
105,13.5625,-7.9375,-10.875,-0.2890625,1.17041,-0.1206055,0.08691406,-0.3632813,0.1069336
109,16,-8.375,-14.6875,-0.262207,1.248047,-0.1054688,0.08789063,-0.3632813,0.1083984
113,16.5625,-0.3125,-15.625,-0.230957,1.32959,-0.09765625,0.08886719,-0.3603516,0.1113281
117,14.25,6.75,-19.875,-0.2734375,1.446289,-0.128418,0.09033203,-0.359375,0.1098633
121,7.6875,12.8125,-25.625,-0.2851563,1.512207,-0.1821289,0.09130859,-0.359375,0.1123047
125,0.125,15.0625,-32.75,-0.3588867,1.52002,-0.2055664,0.09375,-0.3579102,0.1113281
129,-1.375,14.9375,-40.8125,-0.4248047,1.422852,-0.2246094,0.09521484,-0.3579102,0.1123047
133,1.5,11.1875,-47.625,-0.4946289,1.349121,-0.2514648,0.09765625,-0.3569336,0.1137695
137,5.3125,3.3125,-52.25,-0.5605469,1.271484,-0.3129883,0.1020508,-0.3569336,0.1123047
141,8.75,-10.375,-58,-0.5834961,1.236328,-0.3168945,0.1079102,-0.3530273,0.1152344
145,7.6875,-19.5625,-59.8125,-0.5527344,1.158691,-0.3129883,0.1103516,-0.3505859,0.1113281
149,2.9375,-25.625,-59.5,-0.4829102,1.077148,-0.2397461,0.1186523,-0.3481445,0.1137695
153,-0.4375,-25.25,-59.75,-0.4013672,0.9760742,-0.1708984,0.1235352,-0.3491211,0.1137695
157,-1.375,-19.625,-60.5625,-0.3823242,0.9414063,-0.1708984,0.1269531,-0.3466797,0.1137695
161,-10.375,-11.75,-65.9375,-0.3549805,0.9414063,-0.1708984,0.1333008,-0.3432617,0.1113281
165,-21.5625,-4.1875,-66.375,-0.4130859,0.8598633,-0.2016602,0.1401367,-0.3417969,0.1098633
169,-33.375,-0.375,-60.3125,-0.4443359,0.7739258,-0.2285156,0.144043,-0.3417969,0.1069336
173,-37.1875,-2.8125,-54.0625,-0.4868164,0.7001953,-0.2246094,0.1484375,-0.3408203,0.1044922
177,-37.8125,-5,-48.125,-0.4443359,0.6381836,-0.2089844,0.1523438,-0.3378906,0.1015625
181,-31.1875,-6.625,-46.3125,-0.4521484,0.6264648,-0.2167969,0.1567383,-0.3378906,0.09912109
185,-23.125,-12,-50.6875,-0.4633789,0.6577148,-0.2553711,0.1606445,-0.3369141,0.09765625
189,-22.9375,-13.875,-56.4375,-0.4404297,0.6811523,-0.2514648,0.1650391,-0.3354492,0.09326172
193,-31.5625,-16.8125,-54,-0.4829102,0.6733398,-0.1899414,0.1713867,-0.3320313,0.09082031
197,-43.9375,-11.625,-37.375,-0.4208984,0.5683594,-0.112793,0.1723633,-0.3320313,0.08935547
201,-52.4375,-5.625,-18.9375,-0.4555664,0.5019531,-0.07080078,0.1772461,-0.3330078,0.08398438
205,-49.6875,0.0625,0.3125,-0.5175781,0.4829102,-0.109375,0.1757813,-0.3330078,0.07714844
210,-42,-12.6875,11,-0.6264648,0.5644531,-0.1821289,0.1772461,-0.3344727,0.07568359
214,-23.625,-39.5,-0.4375,-0.6376953,0.5839844,-0.1899414,0.1772461,-0.3369141,0.0703125
218,6.3125,-66.9375,-18.5,-0.6186523,0.6577148,-0.2324219,0.1772461,-0.3354492,0.06787109
222,7.625,-80.3125,-24.1875,-0.4672852,0.7817383,-0.09375,0.1831055,-0.3369141,0.06347656
226,-10.875,-68.625,-11,-0.2504883,0.7275391,0.1171875,0.1865234,-0.3330078,0.05957031
230,-27.1875,-38.5625,1.8125,-0.1381836,0.5913086,0.3330078,0.1865234,-0.3369141,0.05664063
234,-32,-4.9375,5,-0.1264648,0.5371094,0.355957,0.1879883,-0.3354492,0.05273438
