Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2,0.875,0,0.4375,-0.8510742,-0.4726563,-0.1821289,0.2519531,0.1152344,0.1083984
6,-0.0625,-0.5,0.8125,-0.8588867,-0.4570313,-0.1821289,0.2519531,0.1152344,0.1083984
10,-1.8125,-1.5625,0.8125,-0.8588867,-0.4648438,-0.1899414,0.25,0.1152344,0.1069336
14,-2.25,-1.75,0.5625,-0.8549805,-0.484375,-0.1743164,0.2519531,0.1152344,0.1083984
18,-0.625,-1.125,0.1875,-0.831543,-0.503418,-0.1821289,0.253418,0.1152344,0.1083984
22,0.75,0,1.1875,-0.847168,-0.4921875,-0.1860352,0.2519531,0.1137695,0.1044922
26,0.5625,-0.1875,0.5625,-0.8432617,-0.4804688,-0.1743164,0.253418,0.1137695,0.1083984
30,0,-0.3125,-0.3125,-0.847168,-0.4882813,-0.1938477,0.2509766,0.1137695,0.1083984
34,1.1875,1,-0.0625,-0.8354492,-0.4960938,-0.1938477,0.2519531,0.1152344,0.1098633
38,1.125,1.5625,0.125,-0.8510742,-0.4726563,-0.2016602,0.253418,0.1152344,0.1083984
42,-0.625,0.4375,-1.6875,-0.8510742,-0.4726563,-0.2055664,0.253418,0.1152344,0.1098633
46,-0.8125,0.875,-1.9375,-0.8393555,-0.4882813,-0.1977539,0.2509766,0.1137695,0.1083984
50,0.0625,2.375,-0.6875,-0.8393555,-0.4882813,-0.1860352,0.2509766,0.1162109,0.1083984
54,0.1875,2.875,-0.8125,-0.8510742,-0.484375,-0.1899414,0.2509766,0.1162109,0.1123047
58,-0.3125,0.9375,-2.3125,-0.8706055,-0.4921875,-0.1821289,0.2519531,0.1152344,0.1113281
62,0.1875,-0.0625,-2.5,-0.8549805,-0.503418,-0.1743164,0.2519531,0.1162109,0.1098633
66,0.8125,1.25,-1.125,-0.8432617,-0.4960938,-0.1743164,0.2509766,0.1152344,0.1113281
70,0.75,0.875,-1.25,-0.847168,-0.4765625,-0.1899414,0.2519531,0.1162109,0.1113281
74,-0.875,0.3125,-1.8125,-0.8237305,-0.46875,-0.2016602,0.2519531,0.1152344,0.1098633
78,-2.375,0,-3.375,-0.8164063,-0.4804688,-0.2016602,0.2509766,0.1162109,0.1113281
82,-0.6875,0.75,-4,-0.8198242,-0.503418,-0.1938477,0.2519531,0.1162109,0.1123047
86,1.375,2.75,-2.5,-0.8125,-0.4921875,-0.2167969,0.2519531,0.1152344,0.1113281
90,1.25,4.5,-1.125,-0.8085938,-0.4726563,-0.2631836,0.253418,0.1152344,0.1098633
94,-0.3125,5.5,-0.4375,-0.7734375,-0.4804688,-0.3325195,0.253418,0.1162109,0.1098633
98,0.25,11.625,-0.25,-0.7114258,-0.5151367,-0.378418,0.2509766,0.1162109,0.1123047
103,6.5,24.6875,3.875,-0.7192383,-0.5854492,-0.4360352,0.2519531,0.1152344,0.1137695
107,14.75,36.8125,5.6875,-0.699707,-0.581543,-0.5400391,0.25,0.1176758,0.1166992
111,11.6875,45.875,6,-0.6494141,-0.5620117,-0.7514648,0.25,0.1162109,0.1181641
115,1.875,52.125,-1.8125,-0.5253906,-0.5,-0.9399414,0.2460938,0.1176758,0.1206055
119,-16.1875,71.5,-14,-0.4326172,-0.4960938,-1.047852,0.2451172,0.1152344,0.1220703
123,-32,96.25,-29.8125,-0.5175781,-0.5927734,-1.055664,0.2402344,0.1176758,0.1303711
127,-32.25,114.375,-36.3125,-0.6225586,-0.6938477,-1.047852,0.234375,0.1186523,0.1396484
131,-30.5625,140.5,-32.875,-0.6923828,-0.6708984,-1.097656,0.2246094,0.1210938,0.1479492
135,-36.625,163.9375,-33,-0.6845703,-0.5581055,-1.182617,0.21875,0.1186523,0.1572266
139,-48.25,187.6875,-23.6875,-0.6264648,-0.519043,-1.371094,0.2055664,0.1210938,0.1699219
143,-75.625,225.625,-23.3125,-0.4985352,-0.4101563,-1.459473,0.1938477,0.1201172,0.1875
147,-113.3125,274.875,-22.625,-0.5332031,-0.3989258,-1.513184,0.184082,0.1162109,0.2011719
151,-143.0625,314.875,-17.25,-0.8706055,-0.519043,-1.563477,0.1616211,0.1088867,0.2226563
155,-163.125,331,-10.8125,-1.184082,-0.6044922,-1.501953,0.1342773,0.09765625,0.2446289
159,-171.1875,301.4375,-16,-1.447754,-0.7172852,-1.486328,0.1176758,0.08886719,0.2568359
163,-173.5,289.625,-11.75,-1.037109,-0.7832031,-1.359375,0.09130859,0.07519531,0.2744141
167,-170.125,323.8125,-6.9375,-0.6225586,-0.8066406,-1.455566,0.06152344,0.06005859,0.2895508
171,-160.625,369.5,-4.75,-0.4672852,-0.7910156,-1.69043,0.04052734,0.04882813,0.2949219
175,-147.875,408.5,-1.625,-0.5683594,-0.8105469,-1.871094,0.003417969,0.03369141,0.3032227
179,-129.875,420.0625,2.125,-0.7578125,-0.7211914,-1.979004,-0.03759766,0.01855469,0.3032227
183,-113.1875,412.125,4.1875,-0.8125,-0.5385742,-1.971191,-0.06396484,0.01269531,0.3017578
187,-110,392.9375,9.6875,-0.8706055,-0.550293,-1.979004,-0.1054688,0,0.2949219
191,-111.875,374.625,14.5625,-0.6494141,-0.4335938,-1.924805,-0.1425781,-0.008300781,0.2827148
195,-104.625,360.4375,15.125,-0.4482422,-0.5073242,-1.855957,-0.1625977,-0.01464844,0.2705078
199,-88,359.1875,19,-0.3007813,-0.5424805,-1.759766,-0.1948242,-0.0234375,0.2539063
203,-75.4375,366.875,6.625,-0.2583008,-0.3481445,-1.617188,-0.2236328,-0.02832031,0.2324219
207,-78.875,342.5,-25.4375,-0.5756836,-0.08789063,-1.455566,-0.2387695,-0.03173828,0.2143555
211,-95.6875,275.625,-45.9375,-0.7734375,-0.1191406,-1.270996,-0.2626953,-0.04199219,0.1889648
215,-100.6875,221.3125,-60.4375,-0.5527344,-0.1191406,-0.8476563,-0.2783203,-0.04833984,0.168457
219,-98.625,189.1875,-57.5625,-0.5527344,-0.2978516,-0.5551758,-0.2851563,-0.05810547,0.15625
223,-74.0625,161.125,-41.5,-0.5063477,-0.3989258,-0.1938477,-0.293457,-0.06689453,0.1396484
227,-37.9375,132.875,-8.1875,-0.3935547,-0.4414063,-0.04394531,-0.3007813,-0.07324219,0.125
232,-9,117.0625,4.3125,-0.2734375,-0.2392578,0.105957,-0.3041992,-0.07421875,0.1166992
236,3.3125,89.3125,4.1875,-0.2231445,-0.08398438,0.1210938,-0.309082,-0.07421875,0.1069336
240,1.5,57.6875,-14.375,-0.2231445,0.07080078,0.159668,-0.3125,-0.07324219,0.1000977
244,-7.125,25.1875,-22,-0.2119141,0.05908203,0.1904297,-0.3139648,-0.07714844,0.09619141
248,-4.9375,-3.625,-16.75,-0.1420898,-0.02197266,0.2060547,-0.3149414,-0.078125,0.09472656
252,5.25,-23.625,1.5625,-0.07617188,-0.1347656,0.1826172,-0.3149414,-0.07958984,0.09472656
256,22.375,-36.1875,21.25,0.08251953,-0.1928711,0.1132813,-0.3115234,-0.078125,0.09619141
260,34,-37.375,24.4375,0.3032227,-0.1152344,0.03662109,-0.3115234,-0.07568359,0.1015625
264,38.0625,-47.625,10.75,0.2685547,-0.05273438,-0.09765625,-0.3105469,-0.07080078,0.105957
268,38.25,-72.3125,-7.8125,0.2529297,-0.04541016,-0.2553711,-0.309082,-0.06933594,0.1098633
272,40.4375,-91.4375,-11.75,0.3266602,-0.09570313,-0.3862305,-0.3056641,-0.06933594,0.1166992
276,48.625,-98.5,1.6875,0.3808594,-0.1420898,-0.5170898,-0.3007813,-0.07080078,0.1259766
280,59,-98.625,19.8125,0.4775391,-0.1616211,-0.6132813,-0.2973633,-0.06689453,0.1342773
284,64.125,-91.75,28.8125,0.5668945,-0.1152344,-0.7553711,-0.2949219,-0.06298828,0.144043
288,60.3125,-98.5,20.1875,0.4892578,-0.09179688,-0.8515625,-0.2875977,-0.05566406,0.1508789
292,51.9375,-112.6875,7.75,0.4541016,-0.1308594,-0.9169922,-0.2851563,-0.05322266,0.15625
296,48.4375,-123.4375,-3.3125,0.3730469,-0.2314453,-0.8745117,-0.2792969,-0.05078125,0.168457
300,58.625,-136.625,-8.8125,0.4077148,-0.2666016,-0.9130859,-0.2709961,-0.04833984,0.1777344
304,68,-137.6875,-13.4375,0.2138672,-0.2353516,-0.8632813,-0.2675781,-0.04443359,0.1845703
308,76.625,-155.875,-10.75,-0.1650391,-0.2939453,-0.8901367,-0.2578125,-0.04199219,0.1967773
312,93.0625,-184.125,-1.875,-0.2426758,-0.2939453,-0.8823242,-0.2470703,-0.03466797,0.2104492
316,116.625,-216.8125,29.5,-0.4443359,-0.4296875,-0.9863281,-0.2363281,-0.03076172,0.21875
320,145.5625,-250.6875,48.9375,-0.4443359,-0.402832,-1.036133,-0.21875,-0.01953125,0.230957
324,151.3125,-252.4375,60.1875,-0.4711914,-0.3520508,-0.9672852,-0.1982422,-0.003417969,0.2470703
328,134.25,-253.625,51.875,-0.4248047,-0.2666016,-1.070801,-0.184082,0.008789063,0.2553711
332,126.4375,-271.375,25.6875,-0.6533203,-0.5112305,-1.13623,-0.1616211,0.02148438,0.2661133
336,137.1875,-305.5625,22.875,-0.4711914,-0.6201172,-1.286133,-0.1376953,0.03369141,0.2758789
340,149.25,-291.0625,41,-0.4130859,-0.6318359,-1.278809,-0.1176758,0.04248047,0.2841797
344,147.25,-278.1875,60.8125,-0.3745117,-0.5151367,-1.409668,-0.08886719,0.06103516,0.2851563
348,124.6875,-251.1875,46.6875,-0.246582,-0.4570313,-1.328613,-0.06298828,0.07275391,0.2880859
352,97.375,-262.4375,27.1875,-0.28125,-0.4257813,-1.555664,-0.04589844,0.08105469,0.2851563
356,78.3125,-258.4375,-10.5,-0.2119141,-0.503418,-1.401855,-0.02099609,0.09130859,0.2851563
361,76.3125,-247.0625,-17.375,-0.4907227,-0.6977539,-1.251953,0.0009765625,0.09765625,0.2827148
365,92.875,-233.25,15.8125,-0.6069336,-0.8613281,-1.19043,0.01660156,0.1010742,0.2758789
369,104,-207.8125,50,-0.6108398,-0.8417969,-1.117188,0.03808594,0.1098633,0.2705078
373,101.9375,-192.1875,53.1875,-0.6650391,-0.6787109,-1.155762,0.06054688,0.1186523,0.2607422
377,92.0625,-203.9375,32.5625,-0.9365234,-0.7133789,-1.170898,0.07226563,0.1225586,0.2553711
381,71.25,-224.375,22,-0.8706055,-0.7094727,-1.097656,0.08886719,0.1289063,0.2460938
385,60.875,-224.875,17.125,-0.8432617,-0.8261719,-1.009277,0.109375,0.1347656,0.2333984
389,73,-216.4375,24.1875,-0.8354492,-1.024414,-0.8515625,0.1210938,0.1362305,0.2255859
393,106,-192.9375,34.875,-0.9477539,-1.125488,-0.7402344,0.1376953,0.1411133,0.2119141
397,125.25,-187.4375,38.9375,-1.025391,-0.8999023,-0.8168945,0.1533203,0.1474609,0.1953125
401,115.8125,-187.9375,26.625,-0.9594727,-0.6708984,-0.878418,0.1640625,0.1499023,0.1831055
405,76.1875,-187.5,20.0625,-0.9672852,-0.5229492,-0.8554688,0.1757813,0.15625,0.1669922
409,44.5,-196,20.5,-0.9711914,-0.6669922,-0.8476563,0.1879883,0.1601563,0.1533203
413,37.3125,-193.6875,22.3125,-0.9130859,-0.8457031,-0.6977539,0.1987305,0.1586914,0.1425781
417,49.375,-187.875,23.625,-0.9130859,-0.9077148,-0.6513672,0.2080078,0.1601563,0.1289063
