Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1,0.25,-1.1875,-0.4375,0.9658203,0.1333008,-0.1708984,-0.2924805,-0.1791992,-0.06103516
5,3.75,-1.4375,-0.9375,0.9775391,0.1523438,-0.1630859,-0.2915039,-0.1782227,-0.05957031
9,4.5625,-0.1875,-1.1875,1.000488,0.171875,-0.1552734,-0.2924805,-0.1791992,-0.06103516
13,2.5625,-0.375,0.0625,0.9697266,0.1914063,-0.1552734,-0.2924805,-0.1782227,-0.05957031
17,-1,-1.9375,0.1875,0.9658203,0.1953125,-0.1513672,-0.2900391,-0.1791992,-0.05957031
21,-1.9375,-1.875,-0.9375,0.9775391,0.1914063,-0.1513672,-0.2900391,-0.1782227,-0.05957031
25,-1.375,-1.6875,-2.375,0.9892578,0.1640625,-0.1708984,-0.293457,-0.1767578,-0.05957031
29,-0.6875,-1.4375,-0.0625,0.9892578,0.140625,-0.1591797,-0.2924805,-0.1791992,-0.05859375
33,1.125,-1.625,0.9375,0.9853516,0.140625,-0.1630859,-0.2924805,-0.1791992,-0.05957031
37,1.9375,-1,-0.4375,0.9736328,0.1679688,-0.1708984,-0.2924805,-0.1791992,-0.05712891
41,2,-3,-1.25,0.9619141,0.1796875,-0.1743164,-0.2915039,-0.1782227,-0.05957031
46,1.5,-3.1875,-1.375,0.9892578,0.1875,-0.1630859,-0.293457,-0.1791992,-0.05957031
50,0.75,-1.4375,-2.625,0.9931641,0.1796875,-0.1552734,-0.2900391,-0.1791992,-0.05859375
54,1.5,-2,-4.0625,0.9736328,0.1679688,-0.1708984,-0.2924805,-0.1782227,-0.05859375
58,3.375,-3.1875,-4.875,0.9892578,0.1640625,-0.1821289,-0.2900391,-0.1791992,-0.05957031
62,6.1875,-2.5,-4.625,1.008301,0.15625,-0.1743164,-0.2900391,-0.1791992,-0.05566406
